"","male","black","hours","age","inc_labor","works","int_id"
"55355",1,0,1943,41,18705,1,2463
"55361",0,0,2226,29,25800,1,3366
"55362",0,1,2381,53,30960,1,7657
"55366",1,0,2400,43,61920,1,4381
"55389",1,0,3185,30,41280,1,7315
"55406",0,0,1900,28,36120,1,1465
"55425",1,0,2350,36,79980,1,3622
"55428",1,0,3552,51,79980,1,6525
"55432",0,0,2960,55,26112.1796875,1,2062
"55449",0,0,750,43,12900,1,5433
"55475",0,0,0,31,0,0,6398
"55482",1,0,2032,28,18834,1,3068
"55483",0,0,0,30,0,0,516
"55494",1,0,1500,57,232458,1,1681
"55496",1,0,895,29,14706,1,6678
"55508",1,0,2340,27,54760.5,1,366
"55517",0,0,720,48,7095,1,531
"55528",1,0,2151,49,105146.609375,1,3456
"55541",1,0,2380,40,48369.83984375,1,4838
"55548",0,0,750,32,10320,1,2572
"55563",0,0,450,30,20640,1,4028
"55575",0,0,634,29,7740,0,2796
"55595",1,0,1984,39,92880,1,4050
"55596",1,0,2548,27,51600,1,6962
"55609",1,0,2250,30,49020,1,1915
"55634",1,0,900,52,290250,1,485
"55642",1,0,1750,32,20640,1,5720
"55644",1,0,2805,36,61920,1,5636
"55660",1,0,0,50,0,0,4281
"55663",0,0,705,25,7740,1,1648
"55669",0,0,2016,27,86430,1,5684
"55680",0,0,5376,59,90429,1,2217
"55691",1,0,2351,31,59340,1,719
"55697",1,0,2450,55,387000,1,4785
"55698",0,0,1626,51,18060,1,1985
"55708",0,0,2000,51,61920,1,859
"55723",0,0,559,43,6233.27978515625,1,3857
"55734",1,0,2450,54,188568.328125,1,6045
"55736",0,0,0,35,0,0,3493
"55752",0,0,2000,45,38700,1,6679
"55769",1,0,2482,42,69660,1,3475
"55777",0,0,308,26,30960,1,2444
"55779",1,0,2160,50,111585,1,2706
"55793",1,0,2650,28,38700,1,1719
"55796",0,0,1960,28,30960,1,5933
"55797",1,0,2000,36,290250,1,3435
"55799",1,0,2080,58,38700,1,5712
"55800",1,0,2772,35,38700,1,2034
"55831",0,0,1500,28,58050,1,6102
"55832",1,0,2080,28,41280,1,4423
"55849",1,0,232,51,17769.75,0,4534
"55852",0,0,2470,50,117390,1,1822
"55874",1,0,2080,25,29670,1,2690
"55878",1,0,2295,50,103200,1,2353
"55886",1,0,0,28,0,0,3483
"55890",0,1,0,46,0,0,2405
"55905",0,0,1991,45,30315,1,2050
"55908",1,0,2012,53,116100,1,7813
"55914",1,0,2500,27,56760,1,2849
"55917",0,0,1201,44,51858,1,7063
"55923",1,0,2286,48,38700,1,3576
"55925",0,0,1888,50,35846.51953125,1,560
"55932",0,0,1968,32,30960,1,1426
"55943",0,1,2550,32,54180,1,5819
"55978",0,0,2024,29,38754.1796875,1,3095
"55993",1,0,1960,59,32250,1,1462
"55995",1,0,2460,36,103200,1,4927
"56025",0,0,1105,28,15480,1,7547
"56036",0,0,87,47,1290,0,5544
"56045",0,0,1550,30,45150,1,3807
"56052",1,0,348,43,3870,0,2319
"56066",0,0,1984,29,52890,1,2620
"56069",0,0,1843,32,46440,1,3691
"56074",0,0,0,36,0,0,3414
"56079",1,0,2165,59,74400.75,1,1654
"56080",0,1,1847,39,50310,1,5487
"56088",0,1,2440,44,54180,1,1327
"56103",1,0,1944,46,387000,1,7184
"56106",1,0,4160,49,0,1,6053
"56112",0,0,0,39,0,0,7557
"56153",0,0,2335,55,109650,1,1275
"56175",1,0,1956,32,54180,1,2274
"56176",1,0,2009,40,68628,1,565
"56189",0,0,1976,54,100620,1,2367
"56224",1,0,3640,50,38414.91015625,1,1982
"56233",1,0,2008,37,21930,1,1282
"56246",0,0,2025,28,21930,1,2694
"56257",1,0,2505,27,47730,1,4145
"56268",0,1,2080,33,29670,1,5326
"56271",1,0,0,41,0,0,4983
"56294",0,0,2040,43,26187,1,6078
"56318",0,0,2845,42,29315.25,1,1575
"56329",1,0,1417,44,10707,1,3265
"56334",1,0,2323,43,150930,1,4524
"56347",1,0,2000,29,52245,1,7765
"56348",1,0,2084,33,55470,1,2643
"56361",0,0,2165,32,74820,1,1450
"56381",1,0,2128,43,60630,1,5181
"56399",0,0,0,59,0,0,2547
"56415",1,0,0,49,0,1,4716
"56420",1,0,1992,49,98040,1,4841
"56449",0,0,0,52,0,1,4174
"56456",1,0,2000,33,57746.8515625,1,3314
"56473",0,0,2313,48,30960,1,1709
"56474",1,0,1439,48,10320,1,1350
"56483",1,0,2048,36,45795,1,1209
"56505",1,0,2130,55,58050,1,808
"56521",1,0,2320,44,82560,1,4176
"56523",1,0,2808,41,54180,1,7742
"56532",1,0,2040,32,49020,1,414
"56547",0,0,1224,47,10320,1,3741
"56559",1,0,2624,49,90300,1,4789
"56568",1,0,2048,31,33669,1,4505
"56618",0,0,0,26,0,0,6335
"56622",0,0,2000,38,77400,1,4415
"56650",1,0,2020,43,41538,1,365
"56652",0,0,1840,59,57541.73828125,1,265
"56671",1,0,2000,46,54180,1,836
"56679",1,0,2000,52,64500,0,4415
"56685",1,0,2092,31,32637,1,3352
"56692",1,0,3020,49,90300,1,7216
"56702",1,0,2263,43,36120,1,4564
"56710",1,0,2150,33,38700,1,4149
"56711",0,0,0,38,0,0,3587
"56715",1,0,1180,33,47278.5,1,2498
"56741",1,0,2100,29,27283.5,1,3830
"56745",0,0,1240,40,15659.3095703125,1,2356
"56756",0,0,1984,42,49020,1,3607
"56776",1,0,2450,36,251550,1,7276
"56791",0,0,2040,31,0,1,5396
"56817",0,0,0,52,0,0,2705
"56820",0,0,2186,42,49020,1,2129
"56828",1,0,3402,55,38700,1,2920
"56837",0,0,1568,32,64500,1,564
"56838",1,0,2080,44,10320,1,6496
"56850",1,0,2000,40,56760,1,2707
"56863",1,0,2345,42,58695,1,2063
"56890",0,0,2000,28,15480,1,5651
"56898",1,0,3920,39,47085,1,1895
"56922",1,0,2040,55,387000,1,2522
"56935",0,0,2750,26,43860,1,1800
"56958",0,0,2550,26,43860,1,2823
"56986",1,0,2058,46,33540,1,3795
"56992",0,0,1212,31,3096,0,5294
"57011",0,0,864,38,6450,0,39
"57105",0,0,0,41,0,0,5610
"57125",1,0,2160,41,41280,1,4965
"57134",0,0,268,42,5805,1,5493
"57158",1,0,2000,41,49020,1,3146
"57159",1,0,2080,42,41280,1,181
"57173",1,0,680,27,9030,0,3193
"57193",1,0,1974,26,34443,1,5046
"57195",0,0,1154,33,19350,1,7430
"57211",1,0,1944,59,109650,1,3395
"57217",1,0,3100,40,141900,1,7089
"57223",1,0,2364,29,34830,0,3494
"57224",0,0,1558,36,23220,1,90
"57229",1,0,2205,31,89010,1,1039
"57242",1,0,100,39,906.869995117188,1,6371
"57251",0,0,2470,54,67080,1,2864
"57257",1,0,1960,46,77682.5078125,1,5044
"57274",1,0,1856,31,81012,1,4185
"57276",0,1,0,52,0,0,6148
"57312",1,0,3538,38,105780,1,6302
"57313",1,0,2000,33,63210,1,2942
"57345",0,0,1980,26,77400,1,646
"57347",0,0,425,31,6450,1,2153
"57357",1,0,1820,41,42570,1,2358
"57366",1,0,2450,55,335400,1,2840
"57370",1,0,3432,50,38700,1,6673
"57378",0,0,1600,34,103200,1,5966
"57380",0,0,2008,52,50955,1,4621
"57405",0,0,2486,48,29670,1,1178
"57410",1,0,2055,43,49368.30078125,1,4476
"57444",0,0,1300,33,21672,1,830
"57453",0,0,2024,30,23220,1,2095
"57468",0,0,3140,36,129000,1,3026
"57474",0,0,1300,27,10062,1,3294
"57475",0,0,1558,56,18060,1,1394
"57494",0,0,2020,31,32250,1,1811
"57516",1,0,2515,26,38700,1,6259
"57526",1,0,100,25,645,1,6666
"57529",1,1,1984,29,41280,1,7439
"57532",0,1,2048,47,58050,1,5875
"57587",1,0,2000,26,39990,1,980
"57593",0,0,1944,42,29670,1,2685
"57596",1,0,2940,52,96750,1,7378
"57597",1,0,2011,40,61920,1,5706
"57611",1,0,2450,52,70950,1,3078
"57639",1,0,0,59,0,0,2030
"57642",0,0,1080,25,3870,0,1182
"57689",0,0,2030,42,39436.58984375,1,6152
"57694",1,0,1985,29,33570.9609375,1,1737
"57695",1,0,1898,39,63210,1,2863
"57715",1,0,1972,38,41667,1,3824
"57718",1,0,4293,43,361200,1,6993
"57720",0,0,1342,28,10320,1,2852
"57755",1,0,2550,46,100620,1,7180
"57770",0,0,0,26,0,0,3689
"57784",0,0,2000,42,19995,1,5514
"57794",0,0,2500,32,43860,1,1092
"57805",0,0,2000,40,36120,1,2255
"57813",1,0,2750,46,0,1,5655
"57823",1,0,3000,37,39990,1,1900
"57834",0,0,2295,26,5160,1,2856
"57839",0,0,0,36,0,0,6696
"57842",1,0,1655,58,16310.759765625,1,200
"57852",1,0,1684,44,38700,0,7419
"57859",1,0,0,60,0,0,1304
"57873",0,0,0,28,0,0,1930
"57886",1,0,2104,25,38700,1,7172
"57906",0,0,2510,25,23220,1,6642
"57915",1,0,1984,35,20640,1,5107
"57916",0,0,2024,34,47730,1,3981
"57925",1,0,637,50,10062,1,4722
"57937",1,0,2400,51,133515,1,1019
"57945",0,0,1490,25,33540,1,2300
"57950",0,0,2750,41,54180,1,4492
"57959",1,0,1960,48,0,1,1364
"57981",0,1,1940,29,74820,1,6387
"58024",0,0,1219,56,36765,1,2028
"58026",1,0,2040,32,77400,1,1673
"58029",1,0,2295,40,38700,1,259
"58058",0,1,1194,30,21930,0,6768
"58072",1,0,2286,38,36120,1,1436
"58082",0,0,1225,60,12900,1,21
"58084",1,0,2450,44,109650,1,1963
"58087",0,0,2472,42,23220,1,2136
"58095",1,0,2345,45,239039.578125,1,3857
"58100",1,0,2215,27,24510,1,5182
"58109",0,0,2050,27,21930,1,6793
"58111",0,0,1934,36,37023,0,2622
"58114",1,0,2860,59,38700,1,136
"58141",0,0,1061,51,30960,1,6140
"58165",1,0,1820,35,0,1,6772
"58192",1,0,3642,52,212850,1,6604
"58215",1,0,2805,27,43860,1,6110
"58222",1,0,0,53,0,0,246
"58232",0,0,2600,31,50310,1,3096
"58241",1,0,3000,34,30960,1,1339
"58251",0,0,0,45,0,0,471
"58253",0,0,2000,45,35733,1,2472
"58259",0,0,1173,32,32250,1,1621
"58265",1,0,2070,26,34830,1,3646
"58271",1,0,2080,55,28380,0,6243
"58277",0,0,1479,25,22575,1,7214
"58303",1,1,2285,56,76110,1,7842
"58331",0,0,208,38,5160,0,2640
"58343",1,1,1520,42,22549.19921875,1,6163
"58364",0,0,1936,47,42570,1,282
"58369",0,0,1960,40,64500,1,6565
"58373",0,0,624,60,5160,1,283
"58387",1,0,2055,27,32250,1,5148
"58400",1,0,3016,47,95460,1,6256
"58407",0,0,2056,52,36120,1,3591
"58415",0,0,1040,54,8250.83984375,0,4642
"58446",1,0,2040,36,37410,1,6945
"58450",1,0,3600,32,83850,1,2386
"58477",0,0,2286,25,51600,1,241
"58515",1,0,1328,28,25800,0,2441
"58516",0,0,4160,41,193500,1,6569
"58523",1,0,2490,34,81270,1,3861
"58597",0,0,428,59,17737.5,1,5835
"58598",1,1,2880,54,23220,1,3369
"58602",1,0,2250,25,34830,1,7371
"58609",1,0,2520,42,64500,1,4108
"58625",0,0,2187,54,65016,1,7542
"58628",1,0,3000,47,79335,1,3661
"58666",1,0,3339,32,90300,1,4408
"58689",0,0,0,38,0,0,3088
"58710",1,1,0,56,0,0,4481
"58711",0,0,3840,28,58050,1,4861
"58720",0,0,1960,36,12900,1,5272
"58721",1,0,1974,53,112746,1,5333
"58744",0,0,2362,30,38700,1,3872
"58778",0,0,1976,34,79980,1,4985
"58782",0,1,1205,45,4727.85009765625,1,49
"58784",1,0,2330,36,32250,1,5752
"58788",1,0,2016,33,42570,1,1319
"58789",1,0,2058,49,64500,1,2930
"58804",1,0,3250,55,132870,1,4917
"58834",0,0,312,54,6321,1,5333
"58836",0,0,1600,51,38700,1,5667
"58845",0,0,1248,57,15480,1,1430
"58854",0,1,2055,38,30960,1,4026
"58856",0,0,2000,54,45150,1,5985
"58862",0,0,0,33,0,0,3484
"58868",0,1,2027,35,53535,1,1845
"58872",1,0,2255,55,141900,1,1957
"58882",0,1,2072,50,18111.599609375,1,5460
"58894",0,0,1971,25,25800,1,2961
"58917",0,0,2064,28,30315,1,1066
"58960",1,0,2632,51,60800.28125,1,684
"58969",1,0,0,45,0,0,5903
"58997",0,1,0,42,0,0,2035
"59014",0,0,1664,56,42570,1,73
"59020",0,0,2032,57,29154,1,5786
"59022",1,0,2080,51,41280,1,7850
"59025",1,0,2570,48,35637.5390625,1,2125
"59032",0,0,1750,28,73530,1,4480
"59035",1,0,2000,32,45150,1,5713
"59042",1,0,1700,55,64500,0,3325
"59043",0,0,2000,40,35731.7109375,1,1557
"59063",1,0,2560,29,60630,1,7634
"59065",1,0,2600,45,83850,1,1402
"59084",0,0,1584,37,58050,1,2863
"59098",0,0,1805,51,25155,1,2141
"59125",0,0,2004,41,27090,1,5177
"59178",1,0,1011,28,8475.2998046875,1,4407
"59186",0,0,1600,52,45150,1,3138
"59188",0,0,2040,31,58050,1,2609
"59219",0,0,1960,46,34830,1,3424
"59229",0,0,400,25,9675,0,1328
"59251",1,0,1883,50,56760,1,6938
"59290",0,0,2048,40,30960,1,3001
"59296",0,1,0,44,0,0,2131
"59310",0,0,1600,30,29670,1,2099
"59349",0,0,2860,54,71631.1171875,1,7220
"59367",1,0,2304,39,65790,1,6649
"59374",0,0,1206,43,5160,1,3190
"59407",0,0,1040,57,5160,1,5658
"59412",0,0,1392,43,26445,1,3553
"59417",1,0,1298,56,37410,1,4527
"59418",1,0,2510,32,31605,1,1471
"59431",1,0,1038,32,20514.869140625,1,7190
"59456",0,0,1828,58,37152,1,2200
"59463",0,0,0,57,0,0,3136
"59469",1,0,2800,32,72240,1,6839
"59474",0,0,0,32,0,1,436
"59481",1,0,2080,34,25800,1,845
"59515",1,0,2364,43,54180,1,4348
"59528",1,1,2280,30,68370,1,4105
"59538",1,0,3374,49,281220,0,3650
"59541",0,0,0,53,0,0,311
"59552",0,0,0,53,0,0,1753
"59562",1,0,2350,38,51600,1,3413
"59571",1,0,2040,46,70434,1,5508
"59576",0,0,130,48,1199.69995117188,0,4331
"59609",1,0,2754,31,107070,0,2990
"59621",1,0,2600,48,23220,1,1630
"59640",0,0,2520,33,58050,1,1115
"59648",0,0,1800,52,62758.5,1,4263
"59650",0,0,1960,31,41280,1,4923
"59662",1,0,1968,54,154800,1,2614
"59672",1,0,2128,40,64500,1,3781
"59681",0,0,2064,60,33540,1,3523
"59695",0,0,490,58,3870,1,595
"59701",0,0,700,28,4515,0,1157
"59711",0,0,2752,41,15996,1,263
"59733",1,1,2750,31,64500,1,3323
"59738",1,1,1744,38,23220,0,5144
"59742",0,0,970,53,9030,1,3819
"59750",0,0,1864,52,65790,1,2554
"59752",1,0,56,43,1290,0,657
"59757",0,0,3968,30,20769,1,946
"59758",1,0,2288,55,46440,1,3042
"59759",0,0,1740,36,39990,1,2619
"59782",1,0,980,45,18777.240234375,0,5272
"59798",0,0,1560,32,30960,1,2107
"59801",0,0,2331,40,13480.5,1,3576
"59811",1,0,2142,60,69595.5,1,3298
"59816",1,0,1482,26,154800,1,2057
"59820",1,1,3315,49,49020,1,5937
"59821",0,0,1976,49,109650,1,5121
"59845",0,0,1978,26,33540,0,7706
"59857",1,0,2750,35,58050,1,402
"59895",1,0,1659,51,129011.609375,1,3418
"59929",0,0,3640,41,32250,1,3188
"59944",0,1,2800,45,68370,1,6893
"59950",0,0,1764,25,31870.740234375,1,6125
"59952",1,0,2223,29,104490,1,87
"59956",0,0,2040,44,25284,1,2541
"60004",0,0,260,43,4892.97021484375,1,2971
"60007",1,0,2056,49,54825,1,600
"60021",1,0,4080,36,118680,1,1269
"60040",0,0,2695,54,90300,1,808
"60055",1,0,1238,49,25800,1,300
"60069",1,0,2400,46,59340,1,6721
"60070",0,0,0,43,0,0,1312
"60098",1,0,3825,49,36223.19921875,1,369
"60115",0,0,0,49,0,0,2125
"60120",0,0,0,60,0,0,3945
"60121",0,0,1470,47,43266.6015625,1,2818
"60128",1,0,2022,42,61920,1,967
"60134",0,0,2080,28,41280,1,7568
"60143",1,0,3120,47,83850,0,1397
"60154",1,0,2400,38,99330,1,6441
"60155",1,1,2728,43,46440,1,7626
"60168",0,0,2250,42,28380,1,6721
"60176",0,0,1482,37,129000,1,873
"60191",1,0,2015,42,122550,1,3618
"60195",1,0,4080,31,32250,1,4142
"60196",1,0,2116,51,150154.703125,1,4076
"60204",0,0,2000,52,69660,1,7169
"60207",1,0,2880,27,117390,1,1648
"60208",0,0,868,48,12900,0,4314
"60212",0,0,2340,40,63855,1,6724
"60217",1,0,3040,25,35134.44140625,1,3740
"60224",0,0,1920,56,20640,1,154
"60225",0,0,2288,53,69660,1,277
"60243",0,0,1908,41,79980,1,3712
"60276",1,0,2580,29,43860,1,3194
"60296",0,0,2000,44,30960,1,116
"60302",1,1,3108,55,20640,1,4489
"60315",0,0,2020,30,47730,1,4759
"60319",0,0,855,27,9191.25,1,4685
"60325",1,0,2880,56,19350,1,6122
"60340",1,0,1380,28,25641.330078125,0,3278
"60343",0,0,957,53,6804.75,0,4652
"60354",0,0,0,54,0,0,3771
"60370",0,0,0,57,0,0,1212
"60380",0,0,2940,56,62565,1,5466
"60390",0,0,0,45,0,0,5941
"60395",0,0,2550,50,38700,0,2555
"60410",0,0,570,40,3870,1,2275
"60411",0,1,1960,45,65790,1,6224
"60413",0,0,0,52,0,0,5919
"60420",0,0,536,27,12900,0,5861
"60424",1,0,2340,45,23220,1,7350
"60426",0,0,816,44,41280,1,5630
"60434",0,0,2490,35,32250,1,6541
"60435",1,0,962,34,18996.5390625,1,4107
"60455",0,0,2020,57,30960,1,4101
"60471",1,0,2016,27,47923.5,1,875
"60482",1,0,5104,46,28947.599609375,1,1079
"60490",1,0,1560,55,16310.759765625,1,100
"60491",1,0,2750,60,45795,1,7720
"60525",0,0,0,36,0,0,2820
"60526",0,0,2016,33,34881.6015625,1,4595
"60537",0,0,2420,56,55470,1,1466
"60554",1,0,2058,25,42570,1,7029
"60579",0,1,531,51,6450,0,2325
"60585",1,0,1944,36,45150,1,7648
"60596",0,0,754,29,5160,1,4080
"60599",0,0,766,56,11441.009765625,0,6694
"60605",0,1,2000,41,42570,1,2326
"60607",1,0,2173,27,29670,1,1837
"60615",0,0,2080,40,77400,1,4799
"60617",1,0,2016,40,86430,1,3234
"60636",0,0,692,42,10965,1,4531
"60641",0,0,2205,57,43860,1,120
"60651",0,0,2090,28,45150,1,1852
"60703",0,0,1854,54,26832,1,1890
"60708",1,0,1344,50,20262.029296875,1,945
"60712",0,0,2024,48,44505,1,1720
"60714",0,0,1952,54,67080,1,209
"60735",1,0,2056,27,34830,1,7547
"60739",0,0,1999,56,33540,1,807
"60743",1,0,2217,44,43860,1,471
"60747",0,0,1960,49,38700,1,4789
"60755",0,0,2265,46,46440,1,6952
"60762",0,0,0,31,0,1,7776
"60774",1,0,2090,33,64500,1,1572
"60788",0,0,1800,35,12900,1,7799
"60789",1,0,2064,36,133386,1,3112
"60815",1,0,1920,43,143190,1,3497
"60821",1,0,2124,30,49020,1,1328
"60828",0,0,2180,53,129000,1,5199
"60833",0,0,1225,56,38700,1,1887
"60837",1,0,2000,27,70950,1,6313
"60844",0,0,0,37,0,0,5754
"60846",0,0,348,39,8049.60009765625,0,4149
"60859",1,0,2772,57,116100,1,3543
"60872",0,0,0,46,0,0,5982
"60881",0,0,0,51,0,0,2018
"60883",1,0,2750,41,51600,1,4461
"60910",0,0,2156,36,64500,1,1194
"60911",1,0,4000,37,141900,1,3223
"60919",1,0,1856,31,23478,1,3222
"60928",1,0,2748,44,161250,1,3515
"60929",1,0,2020,31,37410,1,4790
"60933",0,0,1785,48,36120,1,1158
"60938",0,1,1300,45,11481,1,233
"60951",1,0,2096,28,25929,1,2834
"60958",1,0,2794,33,41925,1,2777
"60971",1,0,2390,52,54180,1,6321
"61004",0,0,1383,47,5934,0,5228
"61045",0,0,358,41,5418,1,5393
"61085",1,0,2124,60,38700,1,6018
"61102",1,0,2380,37,168990,1,3863
"61106",0,0,1050,34,54180,1,1405
"61108",1,0,3036,43,96750,1,5828
"61131",1,0,2410,29,77400,1,4479
"61132",0,0,387,45,7095,1,7184
"61137",0,0,2352,55,10965,1,977
"61140",1,0,0,39,0,1,2579
"61153",0,0,2544,33,112230,1,2905
"61158",1,0,3085,43,152070.359375,1,7151
"61166",1,0,1864,59,55470,1,2991
"61169",0,0,3060,26,43860,1,5934
"61207",1,0,1872,41,107715,1,2871
"61208",0,0,1664,42,14190,1,5757
"61211",1,0,2202,30,55470,1,5036
"61213",0,0,1560,58,19350,1,6667
"61216",0,0,1715,43,49020,1,4724
"61230",1,0,3120,48,0,1,4979
"61238",1,0,890,26,10320,0,5088
"61252",0,0,1960,41,64500,1,5693
"61264",0,0,88,55,6450,0,2837
"61266",1,0,1440,50,59340,1,7306
"61268",0,1,1760,44,9417,1,4027
"61278",0,0,2125,33,35475,1,1581
"61284",0,0,996,45,19350,1,1776
"61291",1,0,3198,29,0,1,222
"61305",1,0,565,26,33540,1,6916
"61323",0,1,2401,41,18060,1,4016
"61337",1,0,1768,40,49407,1,2221
"61346",0,0,0,32,0,1,6005
"61353",0,0,2362,41,65790,1,637
"61354",1,0,2580,43,38700,1,1711
"61362",1,0,2704,51,76110,1,4585
"61363",0,0,0,51,0,0,5142
"61368",0,0,1240,37,40542.12109375,1,5216
"61391",0,0,1832,39,63210,1,3891
"61410",0,1,1096,45,18060,1,5453
"61427",0,0,1888,46,52890,1,3625
"61436",0,0,1771,47,79980,1,839
"61446",0,0,1152,48,19350,1,2429
"61460",1,0,2940,48,61920,1,69
"61477",1,0,2323,47,70950,1,2918
"61478",1,0,2000,48,136740,1,7231
"61480",0,1,2290,46,167700,1,4376
"61492",1,0,2118,51,67080,1,5587
"61501",0,0,2000,51,52890,1,3452
"61503",0,0,484,39,10320,1,5871
"61514",0,0,2205,28,96105,1,2087
"61544",0,0,1643,40,27090,1,2371
"61579",0,0,2254,27,47730,1,1359
"61580",0,0,2040,40,54180,1,4348
"61583",0,0,2470,49,45150,1,7256
"61606",0,0,2187,52,96750,1,633
"61615",1,0,4680,60,38700,1,7010
"61650",0,0,0,41,0,0,7305
"61678",1,0,2350,30,38700,1,3021
"61685",1,0,0,57,0,0,1511
"61714",0,0,369,45,17608.5,0,2401
"61755",0,0,2020,37,92547.1796875,1,4345
"61756",0,0,1251,37,18060,1,1371
"61801",0,0,1852,40,22188,1,6272
"61811",1,0,0,53,0,0,758
"61817",0,0,1745,40,75532.078125,1,2668
"61819",1,0,2080,45,33540,1,5757
"61821",1,0,2040,50,42570,1,1188
"61826",0,0,2080,33,15480,0,7422
"61871",1,0,1664,39,64500,1,2844
"61878",0,0,0,50,0,0,3081
"61906",0,0,1410,38,19915.01953125,1,5852
"61910",1,0,3640,36,129000,1,5951
"61935",1,0,712,30,7452.330078125,0,1586
"61950",0,0,2135,56,54502.5,1,1885
"61963",0,0,2218,42,32250,1,1455
"61971",0,0,4750,30,13545,1,1693
"61973",0,0,1732,38,14190,1,2874
"61994",1,0,2040,58,113520,1,2906
"62005",0,0,2530,26,45150,1,736
"62012",0,0,0,38,0,0,4276
"62014",0,1,0,45,0,0,44
"62015",0,0,1396,52,19350,1,3377
"62016",1,0,1952,52,58953,0,1297
"62026",0,0,594,28,20640,1,6687
"62027",1,0,2208,48,55470,1,1320
"62032",1,0,1348,46,38700,1,1217
"62035",1,0,1920,33,36120,1,7436
"62051",0,0,1961,37,49020,1,3161
"62073",0,0,2880,50,147060,1,3016
"62082",1,0,1788,43,81270,1,4949
"62105",1,0,2750,36,42570,1,7298
"62108",1,0,2448,60,129000,1,5907
"62110",0,0,1880,50,75259.890625,1,1637
"62111",0,0,1980,48,54180,1,4568
"62115",1,0,2185,47,0,1,7318
"62117",1,0,2080,33,74313.03125,1,7331
"62119",0,0,1788,36,40843.98046875,1,2191
"62130",0,0,1764,57,15480,1,2775
"62139",1,0,1820,25,12900,1,5968
"62153",0,0,1509,27,5160,1,5019
"62176",1,0,2140,31,21930,1,3086
"62179",0,0,1785,29,32250,0,1673
"62180",1,0,1813,57,0,1,2932
"62200",0,0,1414,31,37410,1,2077
"62202",1,0,3010,50,34830,1,3644
"62210",0,0,1585,28,38700,0,2291
"62214",1,0,2739,48,116100,1,970
"62223",0,0,1554,29,32250,1,3965
"62243",0,0,0,49,0,0,7477
"62247",0,0,2550,40,12900,1,69
"62256",1,0,2280,51,87720,1,789
"62268",0,0,104,41,1935,0,4473
"62296",0,0,1728,27,43871.609375,1,3091
"62304",0,0,2840,25,58050,1,7288
"62312",1,0,0,48,0,0,7305
"62323",1,0,1978,43,149640,1,1264
"62326",1,0,1920,49,58050,1,2596
"62334",0,0,1952,47,49020,1,6886
"62338",0,0,2040,55,34830,1,2585
"62341",0,0,0,25,0,0,5663
"62358",0,0,1820,37,16434.599609375,1,5536
"62367",0,1,2072,26,48375,1,5058
"62373",1,0,2000,43,103200,1,7786
"62375",1,0,3031,26,47015.33984375,1,127
"62387",0,0,0,32,0,0,4875
"62410",1,1,3378,44,51600,1,6771
"62419",0,0,1984,52,50310,1,3899
"62431",0,0,2000,58,30960,1,3393
"62434",0,0,2726,26,13803,1,1247
"62442",1,0,1794,29,21737.7890625,1,2666
"62444",1,0,2350,42,70950,1,2066
"62465",1,0,3350,35,51600,1,6027
"62471",0,1,2080,50,38700,1,676
"62479",1,0,2400,57,83850,1,1477
"62488",0,0,2080,37,15480,1,5812
"62502",0,0,2000,45,23220,1,1397
"62503",0,0,2301,47,38700,1,3243
"62507",0,0,0,49,0,0,1043
"62509",1,0,2805,40,68370,1,1202
"62510",1,0,2000,39,118680,1,586
"62518",1,0,2000,42,37745.3984375,0,422
"62525",0,0,540,49,4685.27978515625,1,6307
"62530",1,0,2058,59,56760,1,2997
"62564",0,0,1900,53,39990,1,1694
"62574",1,0,2333,34,11997,1,872
"62582",1,0,1986,35,65790,1,3586
"62603",1,0,2450,35,161250,1,2660
"62618",0,0,1801,28,16770,1,5513
"62630",1,0,2080,44,42570,1,4771
"62644",0,0,0,59,0,0,4019
"62651",0,1,2000,44,33540,1,5564
"62662",1,0,2169,27,43860,1,2444
"62663",0,0,1936,35,72240,1,1999
"62671",1,0,2075,47,12255,1,6502
"62686",0,0,0,59,0,0,853
"62692",0,0,2328,45,27090,1,3840
"62693",1,0,1908,30,41280,1,677
"62699",0,1,2000,28,33540,1,7094
"62704",0,0,1152,31,21930,1,3568
"62709",1,0,0,29,0,1,2612
"62747",0,0,1728,38,31586.939453125,1,1131
"62749",1,0,1446,54,225750,1,7388
"62761",1,0,2168,31,44118,1,3071
"62788",0,0,904,41,6321,1,225
"62812",0,0,1224,25,12642,1,7421
"62819",1,0,1962,35,77400,1,7314
"62847",0,0,2256,33,33540,1,1366
"62857",0,0,2080,25,47730,1,6338
"62859",0,0,2034,25,25800,1,898
"62865",1,0,2150,42,78690,1,6393
"62896",0,0,2184,42,81864.6875,1,1036
"62898",0,0,0,36,0,0,7351
"62903",0,0,0,43,0,0,2114
"62922",0,0,2000,45,41280,1,3941
"62940",0,0,2682,46,30960,1,7318
"62957",1,0,2400,25,43215,1,4449
"62962",1,0,1716,26,54180,1,6301
"62965",1,0,1371,31,245100,1,5981
"62972",0,0,1597,53,30315,1,5047
"62980",0,0,1936,56,36120,1,3779
"62982",0,0,1850,53,58050,1,4933
"62985",0,1,1888,35,29670,1,4100
"62991",1,0,2640,31,122550,1,1076
"63005",1,0,2540,32,132870,1,5645
"63006",0,0,2550,38,58050,1,4771
"63008",1,0,2805,54,60372,1,5076
"63024",0,0,1955,55,39990,1,4485
"63043",0,0,1984,39,28380,1,4351
"63047",0,0,1968,27,41280,1,5252
