"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"2280",0,0,1,11,11,11,1944,NA,0,38,0,5838,1,0,16603.330078125,12,0.800000011920929,0,0,10222.0302734375,0,7440.06982421875,1164,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"2281",1,0,1,12,8,10,1956,19,600,26,NA,475,0,0,181640,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,17,105160,28680,0,0,0,1,29,0,1,NA,0
"2285",1,0,1,16,7,10,1951,21,520,31,28680,2362,1,1,39793.5,13,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"2296",0,1,0,7,10,8,1950,NA,2040,32,18642,4424,6,1,35109.1015625,4,1.60000002384186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"2347",1,0,1,16,10,12,1952,34,1974,30,71700,1897,1,1,113047,5,0.400000005960464,0,0,0,0,0,0,0,0,12,15,117110,0,0,0,0,2,34,0,1,1,0
"2355",1,0,1,12,6,10,1945,NA,2353,37,30396.01953125,371,0,0,31961.470703125,12,0.300000011920929,0,0,0,0,0,0,0,0,10,NA,NA,0,0,NA,0,2,13,0,1,1,0
"2357",0,0,1,12,3,10,1947,NA,1200,35,23900,731,3,1,54253,9,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"2368",0,0,1,13,4,10,1942,NA,0,40,0,4022,2,NA,140460.296875,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,0,0,NA,1
"2374",1,0,0,8,5,7,1954,2,0,28,0,3647,3,1,22896.19921875,NA,2.5,0,0,1168.7099609375,0,0,489,4015.19995117188,0,NA,NA,NA,NA,NA,NA,0,4,2,0,0,1,0
"2387",0,1,0,16,8,10,1947,NA,1040,35,10755,3781,0,1,75285,15,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,23661,0,NA,0,3,16,0,1,NA,1
"2393",1,0,1,12,11,10,1934,NA,1880,48,59272,3887,0,1,108386.5,23,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"2394",1,0,1,10,5,12,1943,NA,2080,40,26290,5784,2,1,28154.19921875,14,0.800000011920929,0,0,0,0,0,0,1864.19995117188,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"2404",1,0,1,16,8,10,1952,37,2250,30,35850,2727,0,1,70505,6,0.300000011920929,0,0,0,0,0,0,0,0,12,12,43020,0,0,0,0,1,37,0,0,1,0
"2415",0,0,1,7,3,7,1938,NA,0,44,0,767,0,1,61566.3984375,12,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"2423",0,0,1,12,7,8,1952,31,1628,31,31070,1495,1,NA,93210,9,1,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,11950,0,NA,0,1,31,0,1,NA,1
"2430",0,NA,NA,13,1,12,1956,37,NA,26,NA,3511,0,NA,76480,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,38,0,NA,NA,0
"2437",1,0,1,17,9,11,1957,12,NA,25,NA,6455,0,1,73134,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,12,12,0,0,0,0,1,2,12,NA,NA,NA,0
"2443",1,0,1,12,2,10,1945,NA,2115,38,66920,4913,1,1,68115,13,0.400000005960464,0,0,0,0,0,0,0,0,12,8,1075.5,0,0,0,0,2,13,0,1,1,0
"2445",0,0,1,16,4,11,1955,12,0,27,0,5180,1,1,126670,4,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,0,NA,1
"2451",0,0,1,17,6,11,1948,NA,1950,34,35850,266,0,1,129060,9,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,12,66920,0,0,0,0,4,4,0,1,NA,1
"2452",1,0,1,12,1,6,1927,NA,0,56,0,2512,0,1,30520.30078125,25,0.400000005960464,0,0,14669.8203125,14669.8203125,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,0,1,0
"2490",0,0,1,11,11,7,1942,NA,0,40,0,5056,1,NA,110924.6796875,5,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"2525",1,0,1,17,12,10,1945,NA,831,37,NA,1937,0,1,109779.8671875,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,14,35850,47800,0,0,0,1,31,1,1,NA,0
"2581",0,0,1,15,3,12,1924,NA,1000,59,23900,1654,0,1,141010,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"2582",1,0,1,12,1,8,1950,NA,2269,33,28680,4137,2,1,35372,7,0.5,0,3107,3107,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,15,0,1,1,0
"2586",0,0,1,8,9,5,1929,NA,160,53,1434,586,0,0,28560.5,2,0.5,0,0,4858.8701171875,1541.55004882812,0,455,0,933,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"2609",0,0,1,12,7,10,1947,NA,1020,35,4803.89990234375,1354,2,NA,106902.3125,10,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"2616",0,0,1,12,3,10,1937,NA,0,46,0,6231,4,1,22298.69921875,5,1.10000002384186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"2636",0,0,1,12,8,7,1936,NA,2080,46,32551.80078125,4781,0,1,61040.6015625,21,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"2654",1,0,1,17,10,10,1951,34,1968,31,155350,4540,1,1,187615,7,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"2666",0,1,0,12,8,8,1929,NA,0,53,0,1873,0,1,98114.28125,24,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"2667",0,0,1,4,4,0,1934,NA,NA,49,0,4630,1,NA,41064.98046875,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,0
"2701",1,0,1,12,6,11,1924,NA,1652,58,22384.740234375,1941,0,1,62684.921875,31,0.300000011920929,0,4846.919921875,4846.919921875,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"2708",1,1,0,9,NA,8,1958,32,320,25,NA,6396,2,NA,7275.16015625,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,0,NA,0,0
"2713",1,0,1,15,11,12,1945,NA,2640,37,89911.796875,5541,2,1,89911.796875,12,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"2725",1,0,1,16,11,12,1953,3,2530,29,90820,3602,0,1,128343,3,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"2734",1,0,1,12,2,11,1950,NA,1172,33,23900,701,3,1,42121.359375,8,1.29999995231628,0,15831.3603515625,15895.8896484375,0,0,27,0,0,7,6,0,0,0,0,0,3,45,0,1,1,0
"2790",0,0,1,14,4,13,1956,4,1980,26,45410,2454,0,NA,117229.5,5,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,14,14,52580,5975,0,0,0,4,4,0,1,NA,1
"2795",1,0,1,15,11,13,1955,29,3009,27,81260,1589,0,1,109940,8,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"2801",1,0,1,12,12,12,1941,NA,1505,41,14340,2641,0,1,35850,16,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,0,1,0
"2804",1,1,0,5,3,8,1925,NA,2040,58,17925,6315,1,1,25573,32,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"2807",1,0,1,12,6,8,1944,NA,2862,38,53775,5822,1,1,81260,13,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,0,1,0
"2839",1,0,1,16,12,10,1927,NA,2910,55,239000,121,0,1,379811.625,30,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"2855",0,0,1,12,10,12,1951,4,500,31,4780,26,1,1,56203.23828125,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"2866",1,0,1,17,11,11,1957,36,460,25,3680.60009765625,674,0,1,38622.3984375,4,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,1,0,1,0
"2871",1,0,1,14,1,7,1951,26,2412,32,50190,2521,2,1,59750,5,0.699999988079071,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,26,0,1,1,0
"2882",1,0,1,14,12,9,1947,NA,2785,35,47800,1101,2,1,71709.5625,10,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"2915",0,0,1,12,4,12,1958,16,0,25,0,5095,2,1,62283.3984375,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,0,0,NA,1
"2927",1,0,0,16,10,11,1950,NA,2241,32,71700,4859,2,1,114863.3984375,7,0.699999988079071,0,0,0,0,0,0,0,0,12,12,67211.578125,10038,0,0,0,4,36,0,1,1,0
"2933",1,0,1,12,12,12,1955,16,2336,27,57360,3522,0,1,92254,1,0.400000005960464,0,0,0,0,0,0,0,0,12,12,58017.25,0,0,0,0,3,16,0,1,1,0
"2954",1,0,1,12,8,12,1954,37,1662,28,19598,5043,1,1,36328,4,0.800000011920929,0,0,0,0,0,0,0,0,12,17,45410,0,0,0,0,1,37,0,0,1,0
"2997",1,0,1,12,5,10,1934,NA,2550,48,14997.25,745,1,1,78870,23,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"3012",0,0,1,16,3,11,1930,NA,1147,53,41825,3675,0,1,146985,23,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"3020",0,0,0,10,2,7,1956,4,1300,27,4780,6209,0,0,9560,1,0.5,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,4,4,0,1,1,0
"3033",1,1,0,14,9,6,1952,37,1960,30,57360,2444,1,1,81260,3,0.400000005960464,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,1,37,0,1,1,0
"3065",1,0,1,12,8,9,1957,9,2092,25,31070,2000,0,0,31070,1,0.300000011920929,0,0,0,0,0,0,0,0,12,12,77643.9296875,2390,0,0,0,3,9,0,1,1,0
"3077",1,0,1,16,1,12,1928,NA,2285,55,198370,567,2,0,205140.875,27,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"3090",0,0,1,15,8,11,1946,NA,398,36,1852.25,1593,2,1,105355.9765625,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,12,64530,0,0,0,0,1,20,0,1,NA,1
"3092",0,0,1,12,5,10,1952,37,1235,30,11950,2484,1,NA,48397.5,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,1,37,0,1,NA,1
"3098",0,0,1,12,2,13,1935,NA,1800,48,NA,4662,0,0,127707.2578125,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,0,0,NA,0,1,37,0,1,NA,0
"3099",0,0,1,14,11,12,1928,NA,1820,54,10707.2001953125,3654,0,0,47752.19921875,12,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"3111",1,0,1,8,8,9,1924,NA,3736,58,2390,2518,2,1,56499.6015625,33,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"3159",1,0,1,14,3,10,1950,NA,2750,33,38957,2864,0,1,86996,7,0.300000011920929,0,0,0,0,0,0,0,0,11,12,47561,16969,0,0,0,1,31,0,1,1,0
"3191",1,0,1,12,10,11,1956,46,2550,26,93210,6092,0,1,136970.90625,3,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"3229",1,0,1,12,5,12,1924,NA,1694,58,47417.6015625,665,0,1,53258.76171875,34,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,1,0
"3235",1,1,0,9,11,11,1925,NA,1960,57,NA,3042,1,NA,47391.30859375,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,0
"3236",1,1,0,6,10,4,1953,32,NA,29,0,970,0,0,29301.400390625,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,0,0,NA,0,3,32,0,0,NA,0
"3253",1,0,1,12,9,11,1948,NA,1056,34,14340,6223,3,1,22915.3203125,9,0.800000011920929,6692,1883.31994628906,8921.8701171875,0,0,145,0,0,7,4,14230.0595703125,0,0,0,0,3,3,0,1,1,0
"3259",0,0,1,12,2,11,1954,16,0,29,0,3215,2,1,50639.3203125,NA,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,10,9,57360,0,0,0,0,3,16,0,0,NA,1
"3271",1,0,1,16,12,10,1950,NA,2860,32,45410,12,2,1,45410,7,0.800000011920929,0,0,0,0,0,0,0,0,13,12,3585,0,0,0,0,2,34,0,1,1,0
"3273",1,NA,NA,10,1,8,1944,NA,653,38,NA,3332,3,NA,26110.75,NA,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,0
"3292",1,0,1,12,1,12,1958,43,1148,25,22227,5154,0,1,70282.7265625,7,0.400000005960464,0,9942.400390625,9942.400390625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"3303",0,0,1,12,12,10,1952,31,3000,30,47800,2864,0,1,86996,6,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"3306",1,0,1,17,4,12,1955,12,1987,27,52580,765,1,1,54970,1,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"3352",0,0,0,12,12,11,1955,36,1994,26,43020,4859,2,1,114863.3984375,2,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"3354",1,0,1,4,8,13,1945,NA,NA,37,0,3378,1,0,73485.328125,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,23900,NA,NA,0,0,2,13,0,0,NA,0
"3388",0,0,1,12,8,9,1952,9,2200,31,NA,6463,2,1,98661.59375,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,270.070007324219,NA,NA,0,0,1,20,1,1,NA,0
"3392",0,0,1,12,4,12,1946,NA,0,37,0,5003,2,1,111206.703125,12,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,0,NA,1
"3397",1,0,1,12,12,9,1955,46,2068,27,76480,1327,0,1,109940,7,0.400000005960464,0,0,0,0,0,0,0,0,12,14,76480,59750,0,0,0,4,46,0,1,1,0
"3412",0,0,0,14,1,12,1950,NA,0,33,0,6177,3,1,83650,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,12,12,83411,19120,0,0,0,3,42,0,0,NA,1
"3419",0,0,1,17,12,10,1953,34,2350,29,63335,833,0,0,66920,7,0.200000002980232,0,0,0,0,0,0,0,0,14,NA,NA,43020,0,NA,0,2,34,0,1,1,0
"3425",1,0,1,17,6,10,1949,NA,2029,33,78870,2861,2,1,78870,8,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"3426",0,0,1,14,12,12,1946,NA,2074,35,27843.5,2656,2,0,28799.5,7,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"3444",0,0,1,17,12,10,1953,4,0,29,0,4495,3,1,76480,1,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"3449",0,1,0,9,9,5,1955,17,1520,27,9560,347,2,1,29363.5390625,8,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,6,5,0,0,0,0,0,3,17,0,1,NA,1
"3454",1,0,1,16,12,8,1951,10,1716,31,25095,2923,1,1,59750,6,0.600000023841858,0,0,0,0,0,0,0,0,12,9,38237.609375,4302,0,0,0,3,10,0,1,1,0
"3478",1,0,1,12,2,9,1953,14,3820,30,49712,4323,2,1,49845.83984375,5,0.699999988079071,0,0,0,0,0,0,0,0,12,12,14340,10360.650390625,0,0,0,2,14,0,1,1,0
"3488",0,0,1,17,9,11,1939,NA,1358,43,40152,5218,2,1,130016,8,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,0,1,NA,1
"3510",1,NA,NA,13,NA,10,NA,NA,442,37,NA,109,0,NA,38294.96875,NA,0.200000002980232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,1,1,NA,0
"3513",0,0,1,8,3,7,1923,NA,2080,59,4780,1517,0,1,68009.84375,6,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"3519",0,NA,NA,12,1,10,1952,26,1744,30,23900,5216,1,NA,101575,9,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"3523",1,0,1,12,8,7,1951,4,240,31,NA,5697,0,0,121789.6171875,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,12,10,0,55448,0,0,0,4,4,0,1,NA,0
"3532",0,0,1,12,10,11,1941,NA,1470,41,13725.76953125,4831,2,1,2.39000010490417,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"3534",0,0,1,16,2,8,1942,NA,0,41,0,5882,2,0,27485,11,0.400000005960464,0,0,0,0,0,0,3585,0,NA,NA,NA,NA,NA,NA,0,1,18,0,0,1,0
"3582",1,0,1,17,9,9,1948,NA,1982,34,62300.12890625,1677,1,1,66535.2109375,8,0.400000005960464,0,0,0,0,0,0,0,0,12,10,0,38192.19921875,0,0,0,2,24,0,1,1,0
"3588",1,0,1,16,2,10,1947,NA,4368,36,167300,4976,2,1,246409,11,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"3591",0,0,0,12,11,8,1947,NA,1560,35,37456.078125,3578,2,1,119633.84375,6,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,1,0,NA,1
"3599",0,0,1,9,6,10,1955,34,0,27,0,466,4,0,6051.47998046875,NA,1.29999995231628,0,0,7571.52001953125,0,0,3168,6051.47998046875,0,7,6,0,0,0,0,0,2,34,0,0,1,0
"3614",0,0,1,11,1,7,1927,NA,0,56,0,1926,1,0,8030.39990234375,5,0.400000005960464,0,0,10487.3203125,0,0,1028,0,3360,NA,NA,NA,NA,NA,NA,0,2,26,0,0,1,0
"3627",1,0,1,17,11,10,1955,29,2296,27,40630,3642,0,1,73134,6,0.699999988079071,0,0,0,0,0,0,0,0,12,8,59272,43378.5,0,0,0,1,29,0,1,1,0
"3646",0,0,1,11,12,10,1932,NA,1750,51,16969,1650,1,1,65964,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"3672",0,0,1,12,9,9,1933,NA,1786,49,24378,2596,1,1,105829.203125,10,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,40,0,1,NA,1
"3676",1,0,1,17,6,11,1934,NA,3055,48,248560,1748,1,1,256208,23,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"3710",0,0,1,16,6,10,1948,NA,951,34,26290,3603,2,1,198370,6,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"3759",0,0,1,12,11,10,1929,NA,0,53,0,3699,0,1,120276.75,12,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,0,NA,1
"3760",1,NA,NA,9,1,8,1926,NA,NA,57,0,606,0,NA,14340,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22,0,0,0,NA
"3762",0,0,1,15,9,12,1940,NA,2250,42,52580,999,0,NA,191200,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"3763",1,0,1,8,2,9,1947,NA,1820,36,27334.4296875,5849,2,1,30575.26953125,17,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"3772",0,0,1,17,1,10,1946,NA,1757,38,83650,3040,2,NA,207452,12,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,10,0,1,NA,1
"3780",1,0,1,13,6,10,1935,NA,0,45,0,6812,1,1,4780,20,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,0,1,0
"3814",0,0,1,12,8,7,1953,4,2540,29,21916.30078125,4355,4,1,30309.98046875,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"3830",1,0,0,14,2,10,1936,NA,1944,47,73612,3717,0,1,95313.203125,22,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"3886",0,0,1,17,1,11,1947,NA,0,36,0,1622,2,1,50190,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"3908",0,1,0,12,4,10,1922,NA,1538,60,23661,2519,0,0,31404.599609375,35,0.300000011920929,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,3,16,0,1,1,0
"3951",1,0,1,16,3,13,1946,NA,3185,37,21510,4961,2,1,46844,7,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"3953",0,0,1,16,2,9,1951,34,1781,32,43067.80078125,2546,0,0,43545.80078125,6,0.200000002980232,0,0,0,0,0,0,0,0,12,NA,NA,37762,0,NA,0,2,34,0,1,1,0
"3958",0,0,1,13,8,12,1948,NA,0,35,0,3518,3,1,102292,4,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,0,0,NA,1
"3959",1,0,1,12,8,10,1923,NA,2728,59,50190,3492,0,1,83793.3984375,34,0.400000005960464,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,2,34,0,1,1,0
"3980",1,0,1,10,7,10,1937,NA,3056,45,95600,6457,0,0,101527.203125,21,0.5,0,3059.19995117188,3059.19995117188,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"4071",1,0,1,12,8,10,1957,42,1960,25,NA,4244,0,0,89957.2109375,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,16,44231.73046875,18295.44921875,0,0,0,3,42,0,1,NA,0
"4080",1,0,1,16,9,12,1955,13,2976,27,50907,5689,0,1,82335.5,10,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"4082",0,0,1,16,10,12,1953,34,1687,28,28144.640625,2921,0,0,29365.9296875,3,0.5,0,0,0,0,0,0,0,0,15,17,411080,0,0,0,0,1,31,0,1,1,0
"4116",1,0,1,13,2,8,1935,NA,1800,48,59750,3579,1,1,82999.921875,23,0.400000005960464,0,0,21337.919921875,21337.919921875,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"4128",1,0,1,14,5,11,1952,34,1976,30,59750,3753,2,1,60036.80078125,5,0.699999988079071,0,0,0,0,0,0,0,0,12,12,19120,0,0,0,0,2,34,0,1,1,0
"4131",0,0,1,12,5,9,1950,NA,1170,32,47800,3453,2,0,111852,14,0.5,0,0,0,0,0,0,2868,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"4140",1,0,1,12,1,11,1958,20,787,25,10645.0595703125,848,2,1,20869.48046875,5,0.800000011920929,1195,0,9476.349609375,0,0,987,0,2478,NA,NA,NA,NA,NA,NA,0,1,20,0,0,1,0
"4144",1,0,1,7,1,11,1926,NA,1703,57,48084.41015625,570,0,1,60682.1015625,32,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,2,34,0,1,1,0
"4151",0,1,0,12,7,7,1935,NA,3913,47,47800,2899,0,0,69310,28,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,23,0,1,1,0
"4157",1,0,1,17,9,8,1948,NA,2695,34,71700,5331,1,1,92971,7,0.5,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,3,42,0,1,1,0
"4190",0,0,1,17,4,11,1946,NA,2300,36,71700,1758,0,1,211873.5,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"4192",0,0,1,14,2,10,1956,12,2050,27,28680,2738,0,1,45649,9,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"4193",1,1,0,14,9,10,1922,NA,2060,60,20315,5537,0,1,50190,34,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"4197",0,0,1,16,1,9,1951,24,0,31,0,1677,1,1,66535.2109375,8,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,0,0,NA,1
"4224",1,0,1,12,11,13,1950,NA,925,32,19717.5,3584,2,1,51141.21875,7,0.800000011920929,0,12303.7197265625,12303.7197265625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
