"birthyear","birthmonth","f_id","black","white","id","male","h_sentscore1972","birthstate","inc_labor","hours","hhchildren","married","fam_inc","works","age","state","inc_afdc","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","head","wife"
1957,1,5570001,1,0,5570007,1,8,32,NA,NA,9,NA,49616.05078125,NA,12,32,NA,43255.8515625,1298,0,0,0,3,32,NA,NA,0
1962,6,5570001,1,0,5570011,0,8,32,NA,NA,9,NA,49616.05078125,NA,6,32,NA,43255.8515625,1298,0,0,0,3,32,NA,NA,0
1959,7,5570001,1,0,5570009,1,8,32,NA,NA,9,0,49616.05078125,NA,9,32,NA,43255.8515625,1298,0,0,0,3,32,NA,NA,0
1950,3,5570001,1,0,5570003,0,NA,32,NA,NA,9,NA,49616.05078125,NA,19,32,NA,43255.8515625,1298,0,0,0,3,32,NA,NA,0
1958,8,5570001,1,0,5570008,1,8,32,NA,NA,9,NA,49616.05078125,NA,10,32,NA,43255.8515625,1298,0,0,0,3,32,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953,5,5573001,1,0,5573006,0,5,39,NA,NA,7,0,19898.33984375,NA,15,39,NA,0,934.559997558594,0,0,0,3,39,NA,NA,0
1958,7,5573001,1,0,5573008,0,5,39,NA,NA,7,NA,19898.33984375,NA,11,39,NA,0,934.559997558594,0,0,0,3,39,NA,NA,0
1963,9,5573001,1,0,5573010,1,5,39,NA,NA,7,0,19898.33984375,NA,6,39,NA,0,934.559997558594,0,0,0,3,39,NA,NA,0
1951,10,5573001,1,0,5573005,0,10,39,NA,NA,7,NA,19898.33984375,NA,17,39,NA,0,934.559997558594,0,0,0,3,39,NA,NA,0
1955,10,5573001,1,0,5573007,1,5,39,NA,NA,7,NA,19898.33984375,NA,14,39,NA,0,934.559997558594,0,0,0,3,39,NA,NA,0
1946,7,5573001,1,0,5573003,0,9,39,19470,2080,0,1,40302.8984375,NA,22,39,NA,0,934.559997558594,0,0,0,3,39,NA,NA,1
1949,11,5573001,1,0,5573004,1,10,39,NA,NA,7,NA,19898.33984375,NA,19,39,NA,0,934.559997558594,0,0,0,3,39,NA,NA,0
1962,8,5573001,1,0,5573011,1,5,39,NA,NA,7,0,19898.33984375,NA,4,39,NA,0,934.559997558594,0,0,0,3,39,NA,NA,0
1960,10,5573001,1,0,5573009,0,5,39,NA,NA,7,NA,19898.33984375,NA,9,39,NA,0,934.559997558594,0,0,0,3,39,NA,NA,0
1965,3,5613001,1,0,5613014,0,6,32,NA,NA,9,NA,14148.2001953125,NA,3,32,NA,13985.9501953125,162.25,0,0,0,3,32,NA,NA,0
1963,5,5613001,1,0,5613012,0,6,32,NA,NA,9,NA,14148.2001953125,NA,5,32,NA,13985.9501953125,162.25,0,0,0,3,32,NA,NA,0
1964,7,5613001,1,0,5613013,1,6,32,NA,NA,9,NA,14148.2001953125,NA,4,32,NA,13985.9501953125,162.25,0,0,0,3,32,NA,NA,0
1955,3,5613001,1,0,5613007,1,6,32,NA,NA,9,NA,14148.2001953125,NA,14,32,NA,13985.9501953125,162.25,0,0,0,3,32,NA,NA,0
1949,7,5613001,1,0,5613004,1,6,32,NA,NA,9,NA,14148.2001953125,NA,19,32,NA,13985.9501953125,162.25,0,0,0,3,32,NA,NA,0
1957,7,5613001,1,0,5613008,0,6,32,NA,NA,9,NA,14148.2001953125,NA,11,32,NA,13985.9501953125,162.25,0,0,0,3,32,NA,NA,0
1949,7,5613001,1,0,5613003,0,6,32,NA,NA,9,0,14148.2001953125,NA,19,32,NA,13985.9501953125,162.25,0,0,0,3,32,NA,NA,0
1959,12,5613001,1,0,5613010,1,6,32,NA,NA,9,0,14148.2001953125,NA,9,32,NA,13985.9501953125,162.25,0,0,0,3,32,NA,NA,0
1949,2,5613001,1,0,5613005,1,6,32,NA,NA,9,NA,14148.2001953125,NA,18,32,NA,13985.9501953125,162.25,0,0,0,3,32,NA,NA,0
1959,1,5613001,1,0,5613009,0,6,32,NA,NA,9,0,14148.2001953125,NA,10,32,NA,13985.9501953125,162.25,0,0,0,3,32,NA,NA,0
1961,7,5613001,1,0,5613011,0,6,32,NA,NA,9,0,14148.2001953125,NA,7,32,NA,13985.9501953125,162.25,0,0,0,3,32,NA,NA,0
1953,2,5613001,1,0,5613006,0,6,32,NA,NA,9,NA,14148.2001953125,NA,16,32,NA,13985.9501953125,162.25,0,0,0,3,32,NA,NA,0
1969,8,5631001,0,0,5631032,0,12,15,NA,NA,9,0,41536,NA,NA,15,NA,41536,0,0,0,NA,2,15,NA,0,NA
1959,11,5631001,0,0,5631004,1,12,15,NA,NA,9,0,41536,NA,9,15,NA,41536,0,0,0,0,2,15,NA,NA,0
1962,9,5631001,0,0,5631007,1,12,15,NA,NA,9,NA,41536,NA,6,15,NA,41536,0,0,0,0,2,15,NA,NA,0
1968,8,5631001,0,0,5631030,1,12,15,NA,NA,9,NA,41536,NA,1,15,NA,41536,0,0,0,0,2,15,NA,NA,0
1957,7,5631001,0,0,5631003,0,12,15,NA,NA,9,NA,41536,NA,11,15,NA,41536,0,0,0,0,2,15,NA,NA,0
1960,10,5631001,0,0,5631005,1,12,15,NA,NA,9,0,41536,NA,8,15,NA,41536,0,0,0,0,2,15,NA,NA,0
1968,8,5631001,0,0,5631031,0,12,15,NA,NA,9,NA,41536,NA,1,15,NA,41536,0,0,0,0,2,15,NA,NA,0
1964,10,5631001,0,0,5631008,0,12,15,NA,NA,9,NA,41536,NA,4,15,NA,41536,0,0,0,0,2,15,NA,NA,0
1961,11,5631001,0,1,5631006,0,12,15,NA,NA,9,NA,41536,NA,7,15,NA,41536,0,0,0,0,2,15,NA,NA,0
1965,11,5631001,0,0,5631009,0,12,15,NA,NA,9,NA,41536,NA,3,15,NA,41536,0,0,0,0,2,15,NA,NA,0
1961,8,5656001,1,0,5656011,0,9,23,NA,NA,10,NA,62284.53125,NA,7,23,NA,29983.80078125,21417,0,0,0,3,23,NA,NA,0
1947,5,NA,1,0,5693021,0,NA,17,NA,NA,6,NA,65549,NA,22,17,NA,NA,0,0,NA,1,3,17,NA,NA,0
1957,10,NA,1,0,5693009,0,12,17,NA,NA,6,NA,65549,NA,11,17,NA,NA,0,0,NA,0,3,17,NA,NA,0
1960,1,5693001,1,0,5693010,0,12,17,NA,NA,6,0,65549,NA,9,17,NA,61655,0,0,0,0,3,17,NA,NA,0
1948,4,NA,0,0,5693003,1,9,17,11279.6201171875,1032,0,1,11279.6201171875,1,21,17,0,NA,0,0,NA,0,3,17,0,1,0
1951,12,NA,1,0,5693006,0,8,17,NA,NA,6,NA,65549,NA,17,17,NA,NA,0,0,NA,0,3,17,NA,NA,0
1955,12,NA,1,0,5693008,1,12,17,NA,NA,6,NA,65549,NA,13,17,NA,NA,0,0,NA,0,3,17,NA,NA,0
1949,7,NA,1,0,5693004,1,NA,17,NA,NA,6,NA,65549,NA,19,17,NA,NA,0,0,NA,0,3,17,NA,NA,0
1953,5,5693001,1,0,5693007,0,12,17,NA,NA,6,0,65549,NA,16,17,NA,61655,0,0,0,0,3,17,NA,NA,0
1950,8,5693001,1,0,5693005,0,12,17,NA,880,6,NA,65549,NA,18,17,NA,61655,0,0,0,0,3,17,NA,NA,0
1961,9,5693001,1,0,5693011,1,12,17,NA,NA,6,NA,65549,NA,7,17,NA,61655,0,0,0,0,3,17,NA,NA,0
1964,12,5756001,0,1,5756012,0,12,29,NA,NA,10,NA,117663.703125,NA,5,29,NA,90860,0,0,0,0,1,29,NA,NA,0
1968,4,5756001,0,1,5756013,1,12,29,NA,NA,10,NA,117663.703125,NA,1,29,NA,90860,0,0,0,0,1,29,NA,NA,0
1957,1,5756001,0,1,5756006,1,12,29,NA,NA,10,0,117663.703125,NA,12,29,NA,90860,0,0,0,0,1,29,NA,NA,0
1950,8,5756001,0,1,5756003,0,12,29,NA,NA,10,NA,117663.703125,NA,19,29,NA,90860,0,0,0,0,1,29,NA,NA,0
1959,11,5756001,0,1,5756008,1,12,29,NA,NA,10,0,117663.703125,NA,10,29,NA,90860,0,0,0,0,1,29,NA,NA,0
1963,10,5756001,0,1,5756011,0,12,29,NA,NA,10,NA,117663.703125,NA,6,29,NA,90860,0,0,0,0,1,29,NA,NA,0
1962,2,5756001,0,1,5756010,0,12,29,NA,NA,10,0,117663.703125,NA,8,29,NA,90860,0,0,0,0,1,29,NA,NA,0
1955,1,5756001,0,1,5756004,0,12,29,NA,NA,10,NA,117663.703125,NA,14,29,NA,90860,0,0,0,0,1,29,NA,NA,0
1959,7,5756001,0,1,5756007,0,12,29,NA,NA,10,0,117663.703125,NA,11,29,NA,90860,0,0,0,0,1,29,NA,NA,0
1960,11,5756001,0,1,5756009,0,12,29,NA,NA,10,NA,117663.703125,NA,9,29,NA,90860,0,0,0,0,1,29,NA,NA,0
1954,2,5756001,0,1,5756005,0,12,29,NA,NA,10,NA,117663.703125,NA,13,29,NA,90860,0,0,0,0,1,29,NA,NA,0
1946,2,5812001,1,0,5812021,1,9,32,NA,NA,10,NA,13499.2001953125,NA,23,32,NA,13499.2001953125,0,0,0,0,3,32,NA,NA,0
1963,9,NA,1,0,5812011,1,8,32,NA,NA,10,0,13499.2001953125,NA,5,32,NA,NA,0,0,NA,0,3,32,NA,NA,0
1954,5,5812001,1,0,5812006,1,8,32,NA,NA,10,NA,13499.2001953125,NA,15,32,NA,13499.2001953125,0,0,0,0,3,32,NA,NA,0
1958,2,5812001,1,0,5812008,0,8,32,NA,NA,10,NA,13499.2001953125,NA,11,32,NA,13499.2001953125,0,0,0,0,3,32,NA,NA,0
1967,9,5812001,1,0,5812013,0,8,32,NA,NA,10,0,13499.2001953125,NA,2,32,NA,13499.2001953125,0,0,0,0,3,32,NA,NA,0
1962,8,5812001,1,0,5812010,0,8,32,NA,NA,10,NA,13499.2001953125,NA,7,32,NA,13499.2001953125,0,0,0,0,3,32,NA,NA,0
1960,8,5812001,1,0,5812009,1,8,32,NA,NA,10,0,13499.2001953125,NA,9,32,NA,13499.2001953125,0,0,0,0,3,32,NA,NA,0
1952,5,5812001,1,0,5812005,1,8,32,NA,NA,10,NA,13499.2001953125,NA,16,32,NA,13499.2001953125,0,0,0,0,3,32,NA,NA,0
1966,7,NA,1,0,5812012,1,8,32,NA,NA,10,NA,13499.2001953125,NA,3,32,NA,NA,0,0,NA,0,3,32,NA,NA,0
1949,8,5812001,1,0,5812004,0,7,32,NA,NA,10,1,13499.2001953125,NA,19,32,NA,13499.2001953125,0,0,0,0,3,32,NA,NA,0
1952,2,NA,1,0,5853012,0,6,9,NA,NA,10,NA,30503,NA,17,9,NA,NA,0,0,NA,0,3,9,NA,NA,0
1965,12,NA,1,0,5853003,1,6,9,NA,NA,10,0,30503,NA,2,9,NA,NA,0,0,NA,0,3,9,NA,NA,0
1960,9,NA,1,0,5853006,1,8,9,NA,NA,10,0,30503,NA,8,9,NA,NA,0,0,NA,0,3,9,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,5,NA,1,0,5853009,0,6,9,NA,NA,10,NA,30503,NA,13,9,NA,NA,0,0,NA,0,3,9,NA,NA,0
1961,11,5853001,1,0,5853005,0,8,9,NA,NA,10,0,30503,NA,10,9,NA,30503,0,0,0,0,3,9,NA,NA,0
1954,4,NA,1,0,5853010,1,8,9,NA,NA,10,NA,30503,NA,15,9,NA,NA,0,0,NA,0,3,9,NA,NA,0
1959,10,NA,1,0,5853007,0,8,9,NA,NA,10,NA,30503,NA,7,9,NA,NA,0,0,NA,0,3,9,NA,NA,0
1961,11,NA,1,0,5853004,0,8,9,NA,NA,10,0,30503,NA,10,9,NA,NA,0,0,NA,0,3,9,NA,NA,0
1958,10,5853001,1,0,5853008,0,8,9,NA,NA,10,0,30503,NA,7,9,NA,30503,0,0,0,0,3,9,NA,NA,0
1945,1,NA,1,0,5857180,0,8,39,NA,NA,6,NA,26349.400390625,NA,NA,39,NA,NA,0,0,NA,NA,3,39,NA,0,NA
1952,12,5857001,1,0,5857005,0,8,39,NA,NA,6,NA,26349.400390625,NA,16,39,NA,26349.400390625,0,0,0,0,3,39,NA,NA,0
1951,10,NA,1,0,5857004,1,8,39,NA,NA,6,NA,26349.400390625,NA,17,39,NA,NA,0,0,NA,0,3,39,NA,NA,0
1949,4,NA,1,0,5857003,1,10,39,NA,NA,6,NA,26349.400390625,NA,20,39,NA,NA,0,0,NA,0,3,39,NA,NA,0
1955,5,5857001,1,0,5857007,1,8,39,NA,NA,6,NA,26349.400390625,NA,14,39,NA,26349.400390625,0,0,0,0,3,39,NA,NA,0
1954,4,5857001,1,0,5857006,1,8,39,NA,NA,6,0,26349.400390625,NA,15,39,NA,26349.400390625,0,0,0,0,3,39,NA,NA,0
1957,9,NA,1,0,5857010,0,8,39,NA,NA,6,NA,26349.400390625,NA,12,39,NA,NA,0,0,NA,0,3,39,NA,NA,0
1947,12,5857001,1,0,5857021,0,7,39,5062.2001953125,2080,0,0,5062.2001953125,1,21,31,0,26349.400390625,0,0,0,0,1,31,0,1,0
1956,10,NA,1,0,5857009,1,8,39,NA,NA,6,0,26349.400390625,NA,13,39,NA,NA,0,0,NA,0,3,39,NA,NA,0
1950,6,NA,1,0,5857008,0,10,39,NA,NA,6,NA,26349.400390625,NA,18,39,NA,NA,0,0,NA,0,3,39,NA,NA,0
1964,10,5867001,0,1,5867013,1,11,20,NA,NA,10,0,130513.8984375,NA,4,20,NA,94105,0,0,0,0,1,20,NA,NA,0
1963,7,5867001,0,1,5867012,0,11,20,NA,NA,10,NA,130513.8984375,NA,4,20,NA,94105,0,0,0,0,1,20,NA,NA,0
1966,8,5867001,0,1,5867014,1,11,20,NA,NA,10,0,130513.8984375,NA,2,20,NA,94105,0,0,0,0,1,20,NA,NA,0
1961,11,5867001,0,1,5867011,0,11,20,NA,NA,10,0,130513.8984375,NA,6,20,NA,94105,0,0,0,0,1,20,NA,NA,0
1960,10,5867001,0,1,5867010,0,11,20,NA,NA,10,NA,130513.8984375,NA,8,20,NA,94105,0,0,0,0,1,20,NA,NA,0
1960,10,5867001,0,1,5867009,1,11,20,NA,NA,10,0,130513.8984375,NA,9,20,NA,94105,0,0,0,0,1,20,NA,NA,0
1956,2,5867001,0,1,5867006,1,11,20,NA,NA,10,NA,130513.8984375,NA,13,20,NA,94105,0,0,0,0,1,20,NA,NA,0
1958,8,5867001,0,1,5867008,1,11,20,NA,NA,10,NA,130513.8984375,NA,10,20,NA,94105,0,0,0,0,1,20,NA,NA,0
1957,2,5867001,0,1,5867007,0,11,20,NA,NA,10,NA,130513.8984375,NA,12,20,NA,94105,0,0,0,0,1,20,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,11,5867001,0,1,5867005,0,11,20,NA,NA,10,NA,130513.8984375,NA,14,20,NA,94105,0,0,0,0,1,20,NA,NA,0
1951,4,5867001,0,1,5867004,1,11,20,NA,1040,10,NA,130513.8984375,NA,18,20,NA,94105,0,0,0,0,1,20,NA,NA,0
1946,9,NA,1,0,5922207,0,8,31,NA,NA,9,NA,41445.140625,NA,NA,31,NA,NA,21527.330078125,0,NA,NA,1,31,NA,0,NA
1962,7,NA,1,0,5922011,1,8,31,NA,NA,9,NA,41445.140625,NA,7,31,NA,NA,21527.330078125,0,NA,0,1,31,NA,NA,0
1957,8,5922183,1,0,5922008,1,8,31,NA,NA,9,NA,41445.140625,NA,12,31,NA,NA,21527.330078125,0,NA,0,1,31,NA,NA,0
1960,12,NA,1,0,5922010,1,8,31,NA,NA,9,NA,41445.140625,NA,9,31,NA,NA,21527.330078125,0,NA,0,1,31,NA,NA,0
1949,6,NA,1,0,5922002,0,NA,31,NA,NA,9,NA,41445.140625,NA,19,31,NA,NA,21527.330078125,0,NA,0,1,31,NA,NA,0
1951,8,NA,1,0,5922004,1,12,31,NA,NA,9,NA,41445.140625,NA,17,31,NA,NA,21527.330078125,0,NA,0,1,31,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,2,5922183,1,0,5922005,1,8,31,NA,200,9,NA,41445.140625,NA,15,31,NA,NA,21527.330078125,0,NA,0,1,31,NA,NA,0
1958,9,5922183,1,0,5922009,1,8,31,NA,NA,9,NA,41445.140625,NA,11,31,NA,NA,21527.330078125,0,NA,0,1,31,NA,NA,0
1956,5,5922183,1,0,5922007,0,8,31,NA,NA,9,NA,41445.140625,NA,13,31,NA,NA,21527.330078125,0,NA,0,1,31,NA,NA,0
1967,5,6064001,1,0,6064004,0,9,42,NA,NA,2,NA,25330.470703125,NA,2,42,NA,19599.80078125,5730.669921875,0,0,0,3,42,NA,NA,0
1967,8,6064001,1,0,6064171,0,5,42,NA,NA,2,0,25330.470703125,NA,NA,42,NA,19599.80078125,NA,NA,0,NA,3,42,NA,0,NA
1969,3,6064001,1,0,6064172,1,5,42,NA,NA,2,NA,25330.470703125,NA,NA,42,NA,19599.80078125,NA,NA,0,NA,3,42,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,11,NA,1,0,6093008,1,2,13,NA,NA,8,NA,25174.7109375,NA,6,13,NA,NA,11610.6103515625,0,NA,0,2,13,NA,NA,0
1961,3,6093001,1,0,6093007,0,2,13,NA,NA,8,0,25174.7109375,NA,7,13,NA,NA,11610.6103515625,0,0,0,2,13,NA,NA,0
1964,12,NA,1,0,6093009,1,2,13,NA,NA,8,0,25174.7109375,NA,4,13,NA,NA,11610.6103515625,0,NA,0,2,13,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,1,6093001,1,0,6093006,0,2,13,NA,NA,8,0,25174.7109375,NA,9,13,NA,NA,11610.6103515625,0,0,0,2,13,NA,NA,0
1967,12,6093001,1,0,6093011,0,2,13,NA,NA,8,0,25174.7109375,NA,1,13,NA,NA,11610.6103515625,0,0,0,2,13,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,9,NA,1,0,6093010,1,2,13,NA,NA,8,NA,25174.7109375,NA,2,13,NA,NA,11610.6103515625,0,NA,0,2,13,NA,NA,0
1956,4,NA,1,0,6114178,1,6,1,NA,NA,7,0,27115.220703125,NA,NA,1,NA,NA,0,0,NA,NA,3,1,NA,0,NA
1947,4,NA,1,0,6114176,0,6,1,NA,NA,7,NA,27115.220703125,NA,NA,1,NA,NA,0,0,NA,NA,3,1,NA,0,NA
1966,3,NA,1,0,6114007,1,6,1,NA,NA,7,NA,27115.220703125,NA,4,1,NA,NA,0,0,NA,0,3,1,NA,NA,0
1950,12,NA,1,0,6114003,1,4,1,9735,1620,0,1,9735,1,18,1,0,NA,0,0,NA,0,3,1,0,1,0
1963,5,NA,1,0,6114008,1,6,1,NA,NA,7,NA,27115.220703125,NA,4,1,NA,NA,0,0,NA,0,3,1,NA,NA,0
1954,4,NA,1,0,6114002,0,7,1,NA,NA,7,NA,27115.220703125,NA,13,1,NA,NA,0,0,NA,0,3,1,NA,NA,0
1969,6,NA,1,0,6114033,0,6,1,NA,NA,7,0,27115.220703125,NA,NA,1,NA,NA,0,0,NA,NA,3,1,NA,0,NA
1964,5,NA,1,0,6114009,0,6,1,NA,NA,7,NA,27115.220703125,NA,4,1,NA,NA,0,0,NA,0,3,1,NA,NA,0
1958,3,NA,1,0,6114006,0,6,1,NA,NA,7,NA,27115.220703125,NA,11,1,NA,NA,0,0,NA,0,3,1,NA,NA,0
1961,5,NA,1,0,6114005,0,6,1,NA,NA,7,NA,27115.220703125,NA,9,1,NA,NA,0,0,NA,0,3,1,NA,NA,0
1952,8,NA,1,0,6114004,1,6,1,NA,NA,7,NA,27115.220703125,NA,17,1,NA,NA,0,0,NA,0,3,1,NA,NA,0
1967,11,6115001,1,0,6115015,0,5,21,NA,NA,10,0,58124.44140625,NA,NA,21,NA,38940,0,0,0,NA,2,21,NA,0,NA
1961,10,6115001,1,0,6115013,0,5,21,NA,NA,10,0,58124.44140625,NA,1,21,NA,38940,0,0,0,0,2,21,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1969,5,6115001,1,0,6115031,0,5,21,NA,NA,10,0,58124.44140625,NA,1,21,NA,38940,0,0,0,0,2,21,NA,NA,0
1965,3,6115001,1,0,6115014,1,5,21,NA,NA,10,0,58124.44140625,NA,NA,21,NA,38940,0,0,0,NA,2,21,NA,0,NA
1953,11,6115001,1,0,6115004,0,5,21,NA,NA,10,NA,58124.44140625,NA,15,21,NA,38940,0,0,0,0,2,21,NA,NA,0
1956,3,6115001,1,0,6115012,1,5,21,NA,NA,10,0,58124.44140625,NA,13,21,NA,38940,0,0,0,0,2,21,NA,NA,0
1955,3,6115001,1,0,6115010,1,5,21,NA,NA,10,NA,58124.44140625,NA,14,21,NA,38940,0,0,0,0,2,21,NA,NA,0
1958,2,6115001,1,0,6115005,0,5,21,NA,NA,10,NA,58124.44140625,NA,11,21,NA,38940,0,0,0,0,2,21,NA,NA,0
1951,1,6115001,1,0,6115008,1,5,21,NA,NA,10,0,58124.44140625,NA,18,21,NA,38940,0,0,0,0,2,21,NA,NA,0
1961,5,6115001,1,0,6115007,0,5,21,NA,NA,10,0,58124.44140625,NA,7,21,NA,38940,0,0,0,0,2,21,NA,NA,0
1966,7,6115001,1,0,6115011,0,5,21,NA,NA,10,NA,58124.44140625,NA,1,21,NA,38940,0,0,0,0,2,21,NA,NA,0
1950,2,6115001,1,0,6115003,0,NA,21,NA,NA,10,NA,58124.44140625,NA,19,21,NA,38940,0,0,0,0,2,21,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,8,6121001,1,0,6121012,1,7,10,NA,NA,8,0,43664.71875,NA,4,10,NA,25960,0,0,0,0,3,10,NA,NA,0
1965,7,6121001,1,0,6121013,1,NA,10,NA,NA,8,NA,43664.71875,NA,3,10,NA,25960,0,0,0,0,3,10,NA,NA,0
1966,6,6121001,1,0,6121173,1,7,10,NA,NA,8,0,43664.71875,NA,NA,10,NA,25960,0,0,0,NA,3,10,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,11,6121001,1,0,6121009,0,7,10,NA,NA,8,0,43664.71875,NA,8,10,NA,25960,0,0,0,0,3,10,NA,NA,0
1953,1,NA,1,0,6121005,0,7,10,NA,NA,8,NA,43664.71875,NA,15,10,NA,NA,0,0,NA,0,3,10,NA,NA,0
1951,6,NA,1,0,6121004,1,4,10,NA,NA,8,0,43664.71875,NA,18,10,NA,NA,0,0,NA,0,3,10,NA,NA,0
1947,1,NA,1,0,6121003,0,3,10,NA,832,8,1,43664.71875,NA,21,10,NA,NA,0,0,NA,0,3,10,NA,NA,0
1959,7,6121001,1,0,6121008,1,7,10,NA,NA,8,NA,43664.71875,NA,9,10,NA,25960,0,0,0,0,3,10,NA,NA,0
1962,8,6121001,1,0,6121010,1,7,10,NA,NA,8,0,43664.71875,NA,5,10,NA,25960,0,0,0,0,3,10,NA,NA,0
1964,8,6121001,1,0,6121011,1,7,10,NA,NA,8,NA,43664.71875,NA,4,10,NA,25960,0,0,0,0,3,10,NA,NA,0
1957,3,NA,1,0,6121007,0,7,10,NA,NA,8,0,43664.71875,NA,12,10,NA,NA,0,0,NA,0,3,10,NA,NA,0
1966,10,NA,1,0,6122011,1,7,10,NA,NA,10,0,28867.51953125,NA,3,10,NA,NA,9086,0,NA,0,3,10,NA,NA,0
1960,9,NA,1,0,6122009,1,7,10,NA,NA,10,0,28867.51953125,NA,7,10,NA,NA,9086,0,NA,0,3,10,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,7,NA,1,0,6122010,0,7,10,NA,NA,10,0,28867.51953125,NA,6,10,NA,NA,9086,0,NA,0,3,10,NA,NA,0
1958,9,NA,1,0,6122006,1,7,10,NA,NA,10,0,28867.51953125,NA,11,10,NA,NA,9086,0,NA,0,3,10,NA,NA,0
1954,6,NA,1,0,6122007,0,7,10,NA,NA,10,0,28867.51953125,NA,10,10,NA,NA,9086,0,NA,0,3,10,NA,NA,0
1956,5,NA,1,0,6122005,0,7,10,NA,NA,10,0,28867.51953125,NA,13,10,NA,NA,9086,0,NA,0,3,10,NA,NA,0
1960,7,NA,1,0,6122008,1,7,10,NA,NA,10,0,28867.51953125,NA,8,10,NA,NA,9086,0,NA,0,3,10,NA,NA,0
1952,9,NA,1,0,6122003,0,7,10,NA,NA,10,NA,28867.51953125,NA,17,10,NA,NA,9086,0,NA,0,3,10,NA,NA,0
1956,7,NA,1,0,6122004,1,7,10,NA,NA,10,NA,28867.51953125,NA,14,10,NA,NA,9086,0,NA,0,3,10,NA,NA,0
1963,5,6187001,1,0,6187012,0,9,23,NA,NA,7,NA,25077.359375,NA,6,23,NA,25077.359375,0,0,0,0,3,23,NA,NA,0
1955,9,6187001,1,0,6187007,0,9,23,NA,NA,7,0,25077.359375,NA,13,23,NA,25077.359375,0,0,0,0,3,23,NA,NA,0
1947,2,NA,1,0,6187003,0,9,23,NA,NA,7,NA,25077.359375,NA,22,23,NA,NA,0,0,NA,0,3,23,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,4,6187001,1,0,6187005,0,9,23,NA,NA,7,NA,25077.359375,NA,18,23,NA,25077.359375,0,0,0,0,3,23,NA,NA,0
1955,9,6187001,1,0,6187008,0,9,23,NA,NA,7,NA,25077.359375,NA,13,23,NA,25077.359375,0,0,0,0,3,23,NA,NA,0
1963,5,6187001,1,0,6187011,0,9,23,NA,NA,7,NA,25077.359375,NA,6,23,NA,25077.359375,0,0,0,0,3,23,NA,NA,0
1949,10,6187001,1,0,6187004,1,9,23,NA,NA,7,NA,25077.359375,NA,19,23,NA,25077.359375,0,0,0,0,3,23,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,6,6187001,1,0,6187010,0,9,23,NA,NA,7,NA,25077.359375,NA,8,23,NA,25077.359375,0,0,0,0,3,23,NA,NA,0
