"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"13192",0,0,1,13,9,10,1949,NA,1651,33,17290,3542,2,1,87129.25,8,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"13200",1,0,1,15,4,11,1943,NA,2928,38,81510,3195,2,1,127205,14,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"13202",0,0,1,12,4,11,1942,NA,283,39,1111.5,2345,1,1,89043.5,3,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"13243",0,0,1,12,1,8,1946,NA,1900,35,23465,5672,1,1,97839.171875,12,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"13246",1,0,1,14,7,9,1951,21,2580,30,38383.80078125,2450,1,1,74915.1015625,7,0.5,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,4,4,0,1,1,0
"13251",0,0,1,17,1,11,1931,NA,1040,51,35120.9296875,1991,0,0,41276.171875,24,0.100000001490116,5083.259765625,0,5083.259765625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"13262",0,0,1,16,1,12,1947,NA,30,35,370.5,1247,2,1,57180.5,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,0,0,NA,1
"13297",0,0,1,15,2,10,1939,NA,2500,43,43225,748,1,0,57798,19,0.5,0,0,0,0,0,0,2964,0,12,NA,NA,0,0,NA,0,1,31,0,1,1,0
"13313",0,0,1,11,9,9,1929,NA,1952,52,32566.94921875,774,0,1,50066.8984375,20,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"13333",1,0,1,5,5,10,1922,NA,2920,59,77064,626,1,1,123732.1796875,35,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"13363",0,NA,NA,16,7,12,1952,24,2000,26,40755,1574,0,NA,102505,6,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,0,0,NA,1
"13366",0,NA,NA,8,11,11,1954,34,1992,27,27572.609375,4339,0,NA,42427.19140625,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"13384",0,0,1,16,4,11,1925,NA,1701,56,49400,2276,0,1,123500,19,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"13386",0,0,1,17,7,8,1952,37,2946,29,37050,746,0,0,37050,5,0.300000011920929,0,0,0,0,0,0,0,0,16,NA,NA,11856,0,NA,0,1,31,0,0,1,0
"13389",0,0,1,12,12,8,1947,NA,520,34,NA,1976,2,NA,81613.7421875,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,14820,0,NA,0,2,21,1,1,NA,0
"13397",1,0,1,12,6,10,1932,NA,2756,49,56555.58984375,784,1,1,36820.2890625,25,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"13405",1,0,0,15,10,9,1942,NA,2848,40,217360,2175,3,1,222863.15625,15,0.899999976158142,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"13466",1,0,1,12,5,11,1922,NA,2107,59,61256,2158,0,1,84217.1171875,36,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"13467",0,0,1,17,9,12,1952,9,1885,29,41990,3408,0,0,42076.44921875,7,0.5,0,0,0,0,0,0,0,0,12,16,123500,14820,0,0,0,2,48,0,1,1,0
"13474",1,0,1,16,2,10,1935,NA,2450,47,148200,3083,1,1,184015,23,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"13476",0,0,1,13,11,11,1948,NA,1976,33,39520,3879,0,0,39767,9,0.300000011920929,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,4,4,0,1,1,0
"13479",1,0,1,12,7,12,1957,45,2100,25,43225,6132,0,1,69160,3,0.5,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,3,45,0,1,1,0
"13480",1,0,1,14,11,11,1956,14,2440,25,79040,1754,1,1,107445,7,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"13497",1,0,1,17,2,10,1929,NA,2190,53,87660.296875,5620,1,1,103663.4296875,29,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"13509",0,0,1,11,4,8,1932,NA,2147,50,22230,18,0,0,83733,19,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"13523",1,0,1,16,10,9,1956,32,2205,25,66690,941,0,1,75335,3,0.300000011920929,0,0,0,0,0,0,0,0,12,NA,NA,19883.5,0,NA,0,3,41,0,1,1,0
"13547",1,0,1,7,10,10,1924,NA,1252,57,16193.3203125,1491,0,1,28429.69921875,33,0.5,0,296.399993896484,296.399993896484,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"13548",1,0,1,13,1,11,1946,NA,3150,36,70580.25,1841,0,0,133417.046875,12,0.300000011920929,0,0,0,0,0,0,0,0,13,NA,NA,0,0,NA,0,4,4,0,1,1,0
"13556",0,0,1,11,11,11,1927,NA,0,54,0,4483,1,1,96907.9765625,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,39,0,0,NA,1
"13595",0,0,1,8,8,9,1934,NA,0,46,0,2296,0,1,66690,15,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,26,0,0,NA,1
"13606",1,0,1,12,8,12,1930,NA,2064,51,101270,2437,1,1,139555,27,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"13607",0,0,1,14,1,13,1931,NA,0,51,0,2552,1,1,59914.7890625,11,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,1
"13624",1,0,1,12,3,10,1944,NA,2067,37,54340,975,3,1,73853,13,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"13629",1,1,0,14,9,8,1950,NA,2303,31,37050,937,4,1,37198.19921875,11,1,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,3,32,0,1,1,0
"13655",1,0,1,12,9,7,1949,NA,364,32,NA,3337,0,1,87010.6875,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,8,12,34580,27170,0,0,0,2,12,0,1,NA,0
"13668",1,0,1,12,2,11,1942,NA,2480,40,45571.5,1399,1,1,75582,17,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"13691",1,0,1,17,7,9,1948,NA,2887,32,64220,4606,0,0,64220,7,0.300000011920929,0,0,0,0,0,0,0,0,14,14,56810,0,0,0,0,4,4,0,1,1,0
"13696",0,0,1,14,6,11,1954,45,2040,28,19760,6387,2,NA,35891.5703125,9,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,17290,NA,NA,0,0,3,45,0,1,NA,1
"13717",0,0,1,15,9,11,1921,NA,0,60,0,2158,0,1,84217.1171875,7,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"13729",1,0,1,17,5,12,1927,NA,2550,55,246997.53125,6367,0,1,827450,30,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"13733",0,0,1,11,9,10,1938,NA,0,43,0,1210,1,NA,65803.2734375,11,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"13753",0,0,1,12,11,13,1941,NA,1960,40,18628.740234375,2892,2,NA,53929.98046875,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"13754",0,0,1,13,7,10,1952,12,0,29,0,3344,3,1,74100,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,0,NA,1
"13759",0,0,1,12,5,11,1955,4,1590,26,24700,281,2,1,91390,2,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,12,61750,24302.330078125,0,0,0,4,4,0,1,NA,1
"13764",0,0,1,16,12,10,1953,31,2162,27,61750,1099,0,1,139555,5,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"13782",0,NA,NA,12,NA,8,NA,NA,1993,31,NA,5671,0,NA,81428.4921875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,0
"13823",1,0,1,17,12,11,1951,3,2347,30,16862.689453125,884,0,1,56316,4,0.699999988079071,0,0,0,0,0,0,0,0,16,NA,NA,6175,0,NA,0,3,42,0,1,1,0
"13835",0,0,1,16,1,11,1948,NA,0,34,0,6591,1,1,71383,7,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,26,0,0,NA,1
"13861",1,0,1,11,8,9,1924,NA,1745,58,50296.609375,5460,0,1,107533.921875,33,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"13885",1,0,1,11,10,9,1953,23,1936,28,50635,4828,2,1,100504.296875,4,1,0,222.300003051758,222.300003051758,0,0,0,0,0,9,4,24700,5434,0,0,0,3,23,0,1,1,0
"13886",0,0,1,15,8,10,1942,NA,781,39,5434,3666,0,NA,64714,18,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"13896",0,0,1,14,8,5,1949,NA,2198,32,24700,3790,3,1,45695,1,1.29999995231628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"13914",1,1,0,12,1,4,1958,10,0,25,0,6474,0,1,29244.80078125,2,0.5,0,0,0,0,0,0,0,0,11,NA,NA,4940,0,NA,0,3,10,1,0,1,0
"13941",0,0,1,17,1,10,1949,NA,1536,33,17290,354,2,1,61997,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"13983",1,0,1,14,9,11,1936,NA,876,45,22230,2387,1,1,51203.1015625,20,0.699999988079071,0,10077.599609375,10077.599609375,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"14016",1,0,1,9,7,11,1943,NA,2856,38,59102.16015625,2723,2,1,111150,14,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"14024",0,0,1,14,11,11,1954,31,0,27,0,4989,1,1,93860,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,12,64714,0,0,0,0,3,9,0,0,NA,1
"14040",0,0,1,12,8,12,1945,NA,40,36,494,6086,1,1,74594,4,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,0,NA,1
"14052",1,0,1,13,12,8,1954,45,2213,27,33132.578125,5131,1,1,65934.1796875,3,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"14131",1,0,1,6,1,7,1947,NA,2000,35,27170,415,2,1,52425.75,11,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"14134",1,0,1,16,12,11,1956,20,2027,25,42306.16015625,5711,0,0,45220.76171875,5,0.699999988079071,0,0,0,0,0,0,0,0,12,12,81510,0,0,0,0,1,20,0,1,1,0
"14177",0,1,0,8,12,4,1958,17,3432,25,6422,6143,0,0,30134,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,17,0,0,NA,1
"14178",1,0,1,12,7,8,1946,NA,3150,35,NA,2008,0,NA,120745.953125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,0,0
"14192",0,0,1,12,5,9,1922,NA,0,58,0,2305,0,1,76767.6015625,11,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,0,0,NA,1
"14194",0,1,0,12,11,10,1923,NA,1462,58,15190.5,984,1,NA,50212.62890625,22,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,19,0,1,NA,1
"14207",0,0,1,12,9,8,1956,26,320,25,NA,1259,0,NA,49400,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,26,0,1,NA,0
"14220",0,0,1,12,9,9,1929,NA,2000,52,23803.390625,693,0,1,100437.609375,24,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,40,0,1,NA,1
"14230",1,0,1,12,5,10,1928,NA,2365,53,94507.140625,5134,0,1,114432.6328125,27,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"14244",0,0,1,12,7,13,1947,NA,1914,34,44954,3438,1,1,109174,10,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"14262",0,0,1,17,8,11,1948,NA,440,33,4544.7998046875,5117,1,1,113126,5,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,12,12,0,0,0,0,0,2,40,0,1,NA,1
"14273",1,0,1,10,9,11,1930,NA,3051,52,27602.25,3597,1,1,66566.5,28,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,18,0,1,1,0
"14312",1,0,1,13,11,8,1950,NA,473,31,6175,2299,2,1,23000.640625,7,1,0,0,23227.880859375,0,0,2592,0,6812,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"14313",1,0,1,14,3,12,1944,NA,1680,38,52709.80078125,3260,0,0,104234,14,0.100000001490116,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"14315",1,0,1,17,2,9,1951,23,NA,30,NA,3232,0,1,37050,NA,0.200000002980232,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,37050,0,NA,1,3,23,NA,NA,NA,0
"14353",1,1,0,12,2,7,1954,9,NA,28,NA,4882,2,NA,6417.06005859375,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,0,0,NA,1,3,9,NA,NA,NA,0
"14369",0,0,1,16,3,12,1950,NA,0,32,0,2155,2,1,214890,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,12,44460,49400,0,0,0,2,40,0,0,NA,1
"14384",1,0,1,11,7,10,1955,2,2992,26,24166.48046875,2463,2,1,50704.16015625,9,0.800000011920929,0,0,2267.4599609375,0,0,918,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"14410",0,0,1,12,2,9,1932,NA,1792,50,24700,5817,0,1,85462,15,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"14412",1,0,1,17,12,10,1928,NA,3360,53,86450,2798,1,1,154375,29,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"14478",1,0,1,8,8,9,1953,45,1400,29,10374,3600,2,1,25194,8,0.800000011920929,0,0,1333.80004882812,0,0,540,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,0,1,0
"14480",1,0,1,14,7,11,1941,NA,1495,40,7657,1468,2,1,13609.7001953125,16,0.800000011920929,0,0,8817.900390625,0,0,1170,0,2400,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"14516",0,1,0,17,3,13,1928,NA,1040,54,9880,4866,0,1,170430,18,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"14561",1,0,1,9,8,9,1929,NA,1960,52,22230,3046,0,1,39841.1015625,28,0.400000005960464,0,414.959991455078,414.959991455078,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"14585",1,0,1,10,11,9,1951,41,1760,30,22724,627,2,1,53352,6,0.699999988079071,0,5434,5434,0,0,0,0,0,9,7,77064,0,0,0,0,3,41,0,1,1,0
"14595",1,0,1,8,9,7,1955,41,600,26,9880,2653,2,1,23504.51953125,4,1.29999995231628,0,0,1274.52001953125,0,0,0,0,516,NA,NA,NA,NA,NA,NA,0,3,41,0,0,1,0
"14623",1,0,1,12,7,9,1921,NA,1632,60,41990,2855,0,1,44460,36,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,0,1,0
"14636",0,1,0,12,9,1,1941,NA,0,40,0,5413,1,0,10418.4599609375,NA,1,0,0,2637.9599609375,0,0,0,0,1068,NA,NA,NA,0,0,NA,0,2,13,0,0,1,0
"14659",0,NA,NA,12,1,9,1954,21,2060,28,29640,1102,0,NA,91143,7,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"14685",1,0,1,12,8,10,1935,NA,1520,46,37615.62890625,935,0,1,77399.921875,22,0.600000023841858,0,0,13091,13091,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"14691",1,0,1,14,3,12,1951,4,2112,31,88920,5489,1,1,162526,7,0.5,0,0,0,0,0,0,0,0,12,13,39520,0,0,0,0,4,4,0,1,1,0
"14696",0,0,1,12,12,11,1951,4,1980,30,44460,2744,1,NA,126711,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,4,4,0,1,NA,1
"14720",1,0,1,11,5,9,1956,14,0,25,0,2847,0,1,68401.7109375,4,NA,11077.9501953125,0,11077.9501953125,0,0,0,0,0,8,12,41990,0,0,0,0,2,14,0,0,1,0
"14740",0,0,1,12,10,10,1925,NA,1976,56,26058.5,4909,0,1,94909.75,14,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"14754",1,0,1,16,9,11,1952,6,1547,29,64220,3407,1,1,99047,6,0.5,0,1729,1729,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,1,0
"14767",0,0,1,14,2,11,1943,NA,1875,39,34580,6102,2,NA,129181,9,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"14770",0,0,1,17,10,10,1939,NA,2232,42,74100,2419,0,NA,217360,14,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,0,1,NA,1
"14772",0,0,1,14,5,12,1952,14,1560,29,2964,218,2,1,27787.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,0,0,0,0,0,2,14,0,1,NA,1
"14786",0,0,1,16,2,10,1944,NA,0,38,0,4362,2,NA,86573.5,16,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"14790",0,NA,NA,14,9,11,1955,39,52,31,494,2132,1,NA,102043.109375,6,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,1,0,NA,1
"14795",1,0,1,17,5,NA,1954,9,2693,27,34580,530,0,1,49400,10,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"14800",0,0,1,12,5,11,1936,NA,1807,45,24302.330078125,282,0,0,24302.330078125,11,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"14813",1,0,1,12,9,10,1951,37,2300,30,27170,1861,3,1,34876.3984375,6,0.600000023841858,0,1778.40002441406,1778.40002441406,0,0,0,0,0,12,12,0,20501,0,0,0,1,37,0,1,1,0
"14828",0,0,1,12,6,12,1950,NA,2400,31,41990,4037,2,1,121153.5,9,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"14837",1,0,1,12,11,10,1927,NA,2098,54,93780.9609375,3176,0,1,139878.5625,30,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,1,0
"14861",0,0,1,15,9,12,1954,2,2040,27,29640,3761,0,0,38769.12109375,6,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,4,2,0,1,1,0
"14872",1,0,1,16,5,11,1941,NA,3035,40,81359.328125,488,3,1,153140,17,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"14877",0,0,1,14,12,12,1934,NA,1926,47,29173.169921875,1219,1,0,31951.919921875,22,0.400000005960464,0,0,0,0,0,0,2568.80004882812,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"14892",1,0,1,17,10,13,1926,NA,2482,55,91143,2582,0,1,113867,31,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"14928",0,0,1,16,1,12,1926,NA,1880,56,55421.859375,2734,0,0,70533.3203125,9,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,1,0
"14930",1,0,1,17,9,12,1953,9,1729,28,45339.3203125,2755,0,1,69001.921875,4,0.5,0,0,0,0,0,0,0,0,12,16,123500,14820,0,0,0,1,6,0,1,1,0
"14946",1,0,1,12,6,11,1928,NA,3499,52,33767.37109375,1744,0,0,35311.12109375,30,0.100000001490116,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,1,0
"14994",0,NA,NA,12,7,6,1955,36,173,27,296.399993896484,4702,3,NA,29936.400390625,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,0,NA,1
"15003",0,0,1,15,9,7,1936,NA,NA,45,0,3398,2,NA,59280,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0,0,NA,0,1,37,0,0,NA,0
"15017",0,0,1,12,7,10,1934,NA,1960,47,29640,4918,0,NA,105222,20,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"15034",1,0,1,16,10,11,1944,NA,2056,37,59280,1960,0,1,91143,10,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"15043",1,0,1,16,9,10,1953,31,2380,28,66690,1099,0,1,139555,4,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"15089",0,0,1,14,5,10,1954,46,0,27,0,3177,0,NA,142519,8,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,0,0,NA,1
"15180",0,0,1,16,2,11,1932,NA,0,50,0,63,1,1,326040,8,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"15183",1,0,0,17,3,12,1949,NA,3430,33,111150,5123,2,1,111150,1,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"15199",1,0,1,11,3,12,1938,NA,1970,44,56810,3812,0,1,132935.40625,23,0.300000011920929,0,0,10670.400390625,10670.400390625,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"15207",0,0,1,8,1,8,1936,NA,0,46,0,2363,0,0,8064.5498046875,5,0.300000011920929,0,0,1368.38000488281,0,0,554,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"15210",1,0,1,13,4,11,1952,20,2001,29,49400,3336,1,1,86450,9,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"15231",1,0,1,12,11,10,1921,NA,0,60,0,2053,0,1,96473.2578125,36,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,1,0
"15318",1,0,1,16,10,11,1944,NA,2024,37,74100,1949,2,1,75088,10,0.699999988079071,0,0,0,0,0,0,0,0,NA,11,0,NA,NA,0,0,2,21,0,1,1,0
"15319",1,0,1,17,4,12,1944,NA,1944,37,98800,2519,2,1,99047,11,0.5,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,4,5,0,1,1,0
"15351",0,0,1,14,2,10,1951,22,50,31,1202.89001464844,3462,3,1,56686.5,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22,0,0,NA,1
"15354",0,1,0,11,1,10,1931,NA,854,51,14820,4190,0,0,32524.9609375,15,0.400000005960464,0,0,7824.9599609375,7824.9599609375,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"15365",0,0,1,17,6,10,1934,NA,0,47,0,6369,1,1,130119.6015625,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,1,0,NA,1
"15390",0,0,1,16,3,12,1951,4,660,32,7286.5,1732,2,1,101270,6,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,13,14,0,0,0,0,0,4,4,0,0,NA,1
"15413",0,0,1,17,9,7,1951,42,2095,30,37050,2174,0,0,37050,6,0.300000011920929,0,0,0,0,0,0,0,0,NA,16,64590.5,NA,NA,0,0,3,42,0,1,1,0
"15414",0,0,1,12,1,11,1935,NA,630,47,5681,6344,2,1,94107,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,0,1,NA,1
"15421",1,0,1,12,10,12,1951,16,2110,30,40964.94921875,1145,1,1,99459.4921875,6,0.400000005960464,0,0,0,0,0,0,0,0,12,14,75335,37544,0,0,0,3,16,0,1,1,0
"15442",0,0,1,12,11,12,1953,3,0,28,0,3027,2,1,54340,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,NA,1
"15451",1,0,1,11,11,5,1921,NA,0,60,0,4416,0,1,45665.359375,30,0.300000011920929,21992.880859375,0,39984.359375,17991.48046875,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,0,1,0
