"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"61591",0,0,1,11,9,9,1956,37,1050,30,7770,4654,1,1,43470,8,2,0,0,0,0,0,NA,0,0,8,12,0,0,0,0,0,1,37,0,0,NA,1
"61606",0,0,1,16,11,11,1950,NA,2420,36,84000,3864,2,1,179550,16,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"61608",0,0,1,12,6,10,1946,NA,2480,40,35700,487,2,NA,112560,18,2,0,0,0,0,0,NA,7560,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"61621",0,0,1,16,8,11,1934,NA,856,52,31214.400390625,2764,0,1,67374.296875,25,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"61663",0,1,0,10,8,12,1928,NA,0,58,0,2473,0,1,83042.3984375,14,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,0,NA,1
"61685",1,0,1,16,10,11,1945,NA,3409,41,94500,707,2,1,105840,21,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,1,0
"61704",0,1,0,10,5,0,1926,NA,0,60,0,1465,1,0,12600,NA,4,0,0,6728.39990234375,0,0,1044,0,2160,NA,NA,NA,NA,NA,NA,0,2,34,0,0,1,0
"61714",0,0,1,16,5,12,1957,20,1791,29,44730,3646,0,0,46674.6015625,9,2,0,0,0,0,0,0,0,0,12,15,0,0,0,0,0,1,20,0,1,1,0
"61757",0,0,1,16,7,9,1951,3,1723,35,37800,3832,0,0,40530,12,2,0,0,0,0,0,0,0,0,12,17,420,2940,0,0,0,3,3,0,1,1,0
"61811",1,0,1,16,10,8,1949,NA,3000,37,35910,766,0,0,65520,17,3,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,3,9,0,1,1,0
"61814",1,0,1,12,5,9,1936,NA,2760,50,126000,2223,1,1,223219.5,31,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"61819",1,0,1,12,4,10,1958,12,2205,29,63000,3077,2,1,65520,9,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"61824",0,1,0,14,7,12,1940,NA,0,47,0,3615,0,NA,82807.203125,16,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,0,NA,1
"61840",0,0,1,12,9,12,1927,NA,0,59,0,2847,0,1,82628.703125,16,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,0,NA,1
"61867",1,0,1,16,6,12,1928,NA,1974,58,140700,1913,0,1,204750,36,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"61878",0,0,1,16,11,12,1952,40,1000,34,3360,2591,0,NA,52493.69921875,7,3,0,0,0,0,0,NA,0,0,16,NA,NA,3780,0,NA,0,2,48,0,1,NA,1
"61963",0,0,1,13,11,8,1960,19,1959,26,31080,1111,0,1,134460.90625,7,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,NA,1
"61972",1,0,1,12,7,11,1959,34,2080,27,NA,2241,0,NA,99294.296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,0,0,0,0,0,2,34,0,1,NA,0
"61994",1,0,1,16,8,12,1944,NA,1920,42,96600,2948,2,1,96600,22,1,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,3,42,0,1,1,0
"62015",0,0,1,12,3,9,1951,31,0,34,0,2893,1,NA,42000,10,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,1
"62016",1,0,1,13,10,9,1950,NA,2000,36,50400,4790,2,1,96600,16,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,1,0
"62017",0,0,1,12,11,13,1950,NA,1984,36,21000,1162,3,1,74025,10,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"62022",0,0,1,12,8,8,1926,NA,1820,60,16611,3339,0,1,51349.19921875,30,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,NA,1
"62027",1,0,1,12,8,10,1954,34,2492,32,67200,1195,2,1,69566.703125,12,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"62032",1,0,1,14,9,8,1956,37,2000,30,0,4097,0,1,54600,NA,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"62041",0,0,1,12,7,11,1930,NA,1530,56,15750,1038,0,1,51450,20,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"62066",0,0,1,14,4,8,1953,20,2205,33,30450,6966,1,NA,200550,10,3,0,0,0,0,0,NA,3150,0,NA,NA,NA,NA,NA,NA,0,1,18,0,1,NA,1
"62073",0,0,0,16,11,12,1952,34,2760,34,67200,2267,0,0,67305,11,2,0,0,0,0,0,0,0,0,16,17,0,0,0,0,0,1,37,0,1,1,0
"62082",1,0,1,12,9,9,1959,21,1720,27,84000,211,0,1,91476,12,2,0,0,0,0,0,0,0,0,10,8,88200,0,0,0,0,2,21,0,1,1,0
"62108",1,0,0,15,9,8,1942,NA,1950,44,63000,4837,1,0,245700,24,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"62112",1,0,1,12,2,11,1927,NA,1760,60,46200,1769,0,1,62370,40,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,0,1,0
"62130",0,0,1,16,2,11,1946,NA,1750,41,14437.5,4371,0,1,163800,12,2,0,0,0,0,0,NA,0,0,12,10,8400,0,0,0,0,4,46,0,1,NA,1
"62133",1,0,1,12,12,8,1940,NA,904,46,9450,4694,3,1,28350,20,4,0,0,3586.80004882812,0,0,1708,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"62158",0,0,1,16,3,11,1930,NA,1960,57,38566.5,6020,0,1,111176.1015625,23,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"62167",1,0,1,17,6,10,1956,31,1974,30,76545,2752,0,0,76545,12,3,0,0,0,0,0,0,0,0,NA,12,0,NA,NA,0,0,1,31,0,1,1,0
"62202",1,0,1,13,1,11,1953,24,3705,34,55769.69921875,1587,3,1,68880,14,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,49,0,1,1,0
"62214",1,0,1,14,5,13,1954,21,3000,32,113190,5236,5,1,113190,13,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"62237",0,0,1,12,8,12,1943,NA,2174,43,52500,3726,0,NA,99120,17,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,0,NA,1
"62247",0,0,1,12,3,10,1962,45,0,25,0,3518,2,NA,71715,NA,1,0,0,0,0,0,NA,0,0,12,10,37800,33390,0,0,0,3,45,0,0,NA,1
"62253",1,1,0,10,6,12,1926,NA,845,60,15120,2906,0,1,55200.6015625,40,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"62256",1,0,0,14,2,11,1952,4,2058,35,58800,2262,3,1,58800,15,2,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,4,4,0,1,1,0
"62268",0,0,1,12,10,9,1961,5,0,25,0,2365,1,1,55020,NA,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,0,NA,1
"62280",1,0,1,12,2,11,1951,39,2160,36,88200,5474,2,1,117600,16,2,0,0,0,0,0,0,0,0,12,15,176400,0,0,0,0,3,3,0,1,1,0
"62291",1,0,1,14,8,10,1951,37,2340,35,44100,5979,0,0,44100,15,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"62312",1,0,1,10,12,8,1954,4,1984,32,41286,5204,2,1,41706,12,3,0,0,0,0,0,0,0,0,12,4,28245,0,0,0,0,4,4,0,0,1,0
"62323",1,0,1,17,7,9,1959,31,2080,27,56700,4119,0,1,111564.6015625,4,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"62326",1,0,0,12,11,10,1953,4,1992,33,63000,4932,3,1,63420,12,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"62327",0,0,1,17,6,11,1937,NA,1600,49,54600,3029,0,1,109200,13,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,NA,1
"62334",0,0,1,16,2,13,1956,48,69,30,2100,294,2,1,109620,11,2,1470,0,1470,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,1
"62338",0,0,1,11,5,13,1947,NA,848,39,18900,3555,2,NA,45990,18,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"62417",1,0,1,14,3,8,1959,31,2622,28,34253.1015625,3440,1,1,85428,8,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"62431",0,0,1,14,7,8,1944,NA,294,42,1176,4599,3,NA,105546,10,2,0,0,0,0,0,NA,32760,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"62439",0,0,1,12,7,10,1928,NA,440,58,567,794,0,0,19429.19921875,13,4,0,0,12499.2001953125,12499.2001953125,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,0,1,0
"62444",1,0,1,16,2,11,1961,46,2490,26,52500,3175,0,1,89361.296875,6,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"62463",0,0,1,11,11,10,1930,NA,1181,56,6071.10009765625,3753,0,NA,73080,30,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"62468",1,0,1,17,11,10,1955,31,1600,29,75390,6048,0,0,75390,9,2,0,0,0,0,0,0,0,0,12,NA,NA,40320,0,NA,0,1,31,0,1,1,0
"62471",0,1,0,12,9,8,1952,34,0,35,0,3035,4,1,5922,14,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"62479",1,0,1,14,8,10,1945,NA,1960,39,60480,5291,2,1,98479.5,21,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"62502",0,0,1,12,10,9,1957,21,0,29,0,292,2,1,38073,9,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"62503",0,0,1,12,7,9,1955,45,864,31,6090,2181,3,NA,31290,10,2,0,0,0,0,0,NA,0,0,NA,10,46200,14700,0,0,0,3,45,0,0,NA,1
"62507",0,0,1,12,5,9,1951,31,0,33,0,4033,2,0,29853.599609375,4,3,0,0,2646,0,0,1260,11793.599609375,0,12,10,77700,13650,0,0,0,1,31,0,0,1,0
"62512",0,0,1,16,5,9,1929,NA,1137,57,42000,3169,0,NA,190890,26,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"62522",0,0,1,12,4,10,1941,NA,0,45,0,1215,1,1,67284,8,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,0,NA,1
"62530",1,0,1,12,8,10,1943,NA,3149,43,41538,4838,1,1,79331.703125,23,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"62570",0,0,1,12,9,9,1930,NA,624,56,2940,3771,0,1,32340,36,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"62623",1,0,1,12,6,11,1931,NA,1416,55,127820.703125,3097,0,1,150114.296875,35,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,1,0
"62630",1,0,1,12,9,9,1958,37,1968,28,31500,2725,0,0,31920,8,1,0,0,0,0,0,0,0,0,12,12,60900,31500,0,0,0,1,37,0,1,1,0
"62644",0,0,1,12,2,12,1944,NA,0,43,0,5736,1,1,140910,4,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"62651",0,1,0,12,8,8,1958,10,0,28,0,2103,4,NA,36960,NA,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,0,NA,1
"62671",1,0,1,13,9,10,1955,45,990,31,16800,6054,0,0,16800,9,2,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,3,45,0,1,1,0
"62686",0,0,1,9,11,10,1943,NA,0,42,0,2630,3,NA,31260.599609375,23,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,0,NA,1
"62692",0,0,1,12,10,12,1957,34,1500,29,12600,3482,0,0,69440.703125,11,2,0,0,0,0,0,0,0,0,16,17,90300,42350.69921875,0,0,0,1,31,0,1,1,0
"62708",0,1,0,16,1,7,1958,1,0,29,0,950,2,0,2973.60009765625,NA,4,0,0,8366.400390625,0,0,2568,0,1416,NA,NA,NA,NA,NA,NA,0,3,1,1,0,1,0
"62723",1,0,1,14,6,10,1953,37,2315,33,130200,3806,1,1,143850,15,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,6,NA,0,1,1,0
"62773",1,NA,NA,12,7,8,1934,NA,2080,52,0,7006,0,NA,48300,NA,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"62788",0,0,1,14,1,10,1962,3,2020,25,22050,5792,0,1,46095,5,3,0,945,945,0,0,NA,0,0,7,NA,NA,0,0,NA,0,3,3,0,1,NA,1
"62807",1,0,1,16,8,12,1961,4,0,25,0,5092,0,NA,53970,NA,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,1
"62834",1,1,0,5,9,1,1951,41,NA,35,NA,4734,0,NA,17337.599609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2,13,NA,NA,NA,0
"62865",1,0,1,12,4,8,1961,13,2064,26,42945,6083,0,1,72135,6,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"62896",0,0,1,16,8,11,1960,34,2288,26,NA,2241,0,0,99294.296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,0,0,0,0,0,2,34,1,1,NA,0
"62903",0,0,1,13,12,13,1959,14,1867,27,52710,5060,0,1,66423,7,2,0,0,0,0,0,NA,0,0,16,17,93819.6015625,0,0,0,0,3,42,0,1,NA,1
"62922",0,0,1,16,4,11,1958,34,1885,28,63000,401,0,1,112560,9,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"62945",0,0,1,15,8,9,1954,24,0,32,0,51,2,1,127470,8,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"62954",0,0,1,10,8,11,1949,NA,2295,37,32130,6522,1,NA,86730,14,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"62972",0,0,1,14,10,7,1949,NA,2050,35,16800,2007,1,1,88357.5,16,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"62980",0,0,0,13,10,9,1946,NA,2048,40,26880,6046,2,NA,124992,20,3,0,0,0,0,0,NA,0,0,12,NA,NA,0,0,NA,0,4,4,0,1,NA,1
"62982",0,0,1,16,6,10,1949,NA,0,37,0,1789,3,1,137865,7,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,0,NA,1
"62988",0,0,1,12,5,11,1953,41,1480,33,39900,759,1,NA,78750,10,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"63008",1,0,1,14,8,11,1948,NA,2520,38,39438,37,0,1,113400,17,1,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,1,29,0,1,1,0
"63024",0,0,1,12,11,10,1947,NA,1936,39,31920,5976,1,1,112140,17,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"63025",0,0,1,16,7,12,1927,NA,1317,59,66150,1807,0,1,209160,18,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"63049",0,1,0,12,1,9,1931,NA,0,54,0,2313,0,1,79380,4,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,23,0,0,NA,1
"63069",1,0,1,12,1,10,1956,20,2312,31,37926,1430,0,1,135349.203125,10,3,2100,0,2100,0,0,0,0,0,12,12,29400,6300,0,0,0,1,20,0,1,1,0
"63083",1,0,1,12,9,8,1956,4,2600,30,47376,1606,2,1,68376,10,2,0,0,0,0,0,0,0,0,12,NA,NA,10080,0,NA,0,4,27,0,1,1,0
"63100",1,0,1,17,4,12,1957,14,2940,30,92400,4002,2,1,95550,9,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"63113",0,0,1,16,7,12,1947,NA,992,39,20475,1725,3,1,201362.703125,11,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,NA,1
"63153",1,0,1,12,11,10,1933,NA,1464,54,21000,2623,0,1,51450,33,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"63171",1,0,1,15,10,11,1946,NA,2004,40,49350,5040,2,1,105315,20,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"63176",0,0,1,13,2,10,1927,NA,1778,60,52500,410,0,0,82740,30,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,40,0,1,1,0
"63179",0,0,1,12,11,11,1961,21,0,25,0,1151,1,1,47243.69921875,1,2,0,0,0,0,0,NA,0,0,17,12,75182.1015625,9240,0,0,0,2,21,0,0,NA,1
"63185",0,0,1,17,5,11,1952,31,480,34,116550,2994,2,NA,423483.90625,14,1,0,0,0,0,0,NA,0,0,12,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"63189",0,0,1,11,4,10,1960,34,2224,26,18900,1786,0,0,51450,5,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"63192",0,0,1,12,11,9,1946,NA,128,40,1680,824,2,1,59325,11,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,0,NA,1
"63244",0,1,0,10,3,8,1949,NA,0,38,0,1796,2,1,23100,18,5,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"63258",0,0,1,14,7,12,1941,NA,1110,45,25200,1308,0,1,173670,22,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"63284",0,0,1,12,1,9,1955,37,0,32,0,4472,1,1,58800,2,1,0,0,0,0,0,NA,0,0,11,NA,NA,14771.400390625,0,NA,0,1,37,0,0,NA,1
"63308",1,0,1,7,4,9,1935,NA,1472,52,21000,3785,1,1,51248.3984375,32,2,0,3662.39990234375,12734.400390625,9072,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"63318",1,0,1,12,11,10,1944,NA,2300,42,315000,6811,1,1,348390,22,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"63330",1,0,1,12,6,9,1936,NA,NA,50,0,1360,0,NA,14057.400390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,2719.5,0,NA,0,4,4,0,0,NA,0
"63369",0,0,1,14,11,11,1952,14,18,34,126,3751,2,1,24612,8,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,1,0,NA,1
"63378",0,0,1,16,4,12,1955,12,2080,32,NA,5277,0,NA,120120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,0,31500,0,0,0,2,12,0,1,NA,0
"63386",1,0,1,12,2,8,1941,NA,1904,46,48300,1999,2,1,69342,26,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"63387",1,0,1,12,10,7,1929,NA,969,57,35700,2494,2,0,39102,30,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"63399",0,0,1,11,10,11,1936,NA,0,50,0,140,0,1,65100,4,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"63429",1,0,1,12,7,12,1939,NA,1725,47,73038,4526,1,1,128898,27,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"63465",0,0,1,11,5,10,1934,NA,0,53,0,3262,0,1,151914,4,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,1
"63477",0,0,1,12,5,9,1939,NA,2054,47,25200,2151,0,1,50072.3984375,27,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"63495",0,0,1,16,6,11,1957,12,960,29,9660,3758,2,NA,65232.30078125,7,2,0,0,0,0,0,NA,0,0,12,12,73500,15120,0,0,0,2,12,0,1,NA,1
"63497",1,0,1,12,2,7,1947,NA,2072,40,67200,2239,2,1,134820,20,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"63506",1,0,1,8,9,9,1944,NA,2988,42,51660,3412,1,1,82740,22,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"63527",0,1,0,12,5,7,1956,23,2080,31,16800,2220,1,1,33600,NA,3,0,0,0,0,0,NA,0,0,8,NA,NA,0,0,NA,0,3,23,0,1,NA,1
"63540",0,0,1,13,7,11,1958,29,1782,28,31376.099609375,3954,0,1,141330,8,3,0,0,0,0,0,NA,0,0,12,16,0,0,0,0,0,1,29,0,1,NA,1
"63559",0,0,1,14,11,11,1955,37,3181,31,54600,5143,0,1,90300,11,2,0,0,0,0,0,NA,0,0,12,8,72660,0,0,0,0,1,37,0,1,NA,1
"63567",0,0,1,12,6,9,1938,NA,1362,48,15120,285,1,1,44614.5,3,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"63618",1,0,1,12,5,9,1930,NA,728,56,13177.5,339,0,0,25659.900390625,30,5,0,0,12440.400390625,12440.400390625,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"63620",1,0,1,12,3,11,1932,NA,16,55,420,2694,1,1,68512.5,35,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,0,1,0
"63652",0,0,1,12,2,11,1941,NA,1043,46,7140,4965,0,NA,75511.796875,19,2,0,3061.80004882812,3061.80004882812,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"63716",1,0,1,17,11,10,1948,NA,3709,38,79380,3618,2,1,136500,18,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"63719",1,0,1,12,9,10,1951,42,2028,35,64638,4215,0,1,133350,15,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"63754",0,0,1,16,2,10,1951,37,832,36,17220,2581,2,1,111720,9,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"63843",0,0,1,12,8,8,1931,NA,NA,55,NA,4737,4,NA,70173.6015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,0
"63851",1,NA,NA,13,2,7,1955,4,347,32,NA,2853,2,NA,29364.30078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,0
"63922",0,0,1,14,1,10,1932,NA,0,55,0,6947,0,0,6652.7998046875,3,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"63943",0,0,1,12,2,10,1935,NA,2000,52,49140,191,0,1,133654.5,30,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"63946",1,1,0,12,2,4,1959,1,942,29,9240,2516,1,1,15859.2001953125,8,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,1,0
"63956",1,0,1,17,9,12,1949,NA,2205,37,65100,5593,2,1,65100,13,2,0,0,0,0,0,0,0,0,17,17,30030,44121,0,0,0,3,3,0,1,1,0
"63980",1,0,1,12,8,8,1944,NA,2371,42,60480,1282,3,1,98700,19,2,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,3,23,0,1,1,0
"63982",1,0,1,14,11,12,1956,16,2156,30,73500,3173,3,1,73500,10,1,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,3,16,0,1,1,0
"63990",0,0,1,13,10,10,1961,34,0,25,0,5140,1,0,8817.900390625,NA,3,0,0,11529,0,0,2124,0,3366,14,16,142800,1940.40002441406,0,0,0,2,34,0,1,1,0
"63992",0,1,0,12,11,4,1931,NA,0,54,0,556,0,1,28371,26,2,0,0,20160,20160,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,0,NA,1
"63999",0,0,1,14,7,12,1928,NA,2000,58,37800,3656,0,1,191310,25,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"64000",0,0,1,15,5,11,1947,NA,0,39,0,743,1,1,33505.5,19,3,0,0,0,0,0,NA,0,0,NA,10,NA,NA,NA,NA,0,3,9,0,0,NA,1
"64013",0,0,1,14,3,11,1956,46,1900,31,36750,3175,0,1,89361.296875,11,3,0,0,0,0,0,NA,0,0,17,NA,NA,0,0,NA,0,4,46,0,1,NA,1
"64016",0,0,1,12,10,7,1953,45,2040,34,29400,3974,2,1,119700,6,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"64083",1,0,1,12,8,10,1952,6,1917,34,29505,2050,2,1,30338.69921875,12,4,0,676.200012207031,676.200012207031,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,0,1,0
"64096",0,0,1,14,11,11,1933,NA,760,54,10500,4343,0,1,160492.5,20,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,1,29,0,0,NA,1
"64097",1,0,1,16,6,10,1932,NA,1980,54,88200,3068,0,1,92414.703125,26,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
