"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","occ","study","works","head","wife"
"63465",0,0,1,11,5,10,1934,0,42,0,3345,1,1,108468,4,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,NA,NA,NA,1
"63477",0,0,1,12,5,9,1939,1400,37,16238.759765625,4158,3,1,114280.46875,16,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,42,NA,NA,NA,NA,1
"63497",1,0,1,12,2,7,1947,2010,30,69168,3852,2,1,98643,11,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,61,0,1,1,0
"63506",1,0,1,8,9,9,1944,3329,34,59971.80078125,2742,0,0,63312.30078125,15,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,40,0,1,1,0
"63520",1,0,1,16,NA,13,NA,2184,26,26331,1408,0,0,45981,6,1,0,0,0,0,0,0,0,0,16,16,33526.828125,58950,0,0,0,2,12,86,0,1,1,0
"63541",0,NA,NA,14,NA,10,NA,1640,48,11790,940,3,NA,58360.5,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,NA,NA,NA,NA,1
"63567",0,0,1,12,6,9,1938,2150,38,3930,2730,3,1,55369.76953125,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,NA,NA,NA,1
"63618",1,0,1,12,5,9,1930,0,46,0,1342,0,0,31129.529296875,16,0.300000011920929,0,0,12375.5703125,12375.5703125,0,0,0,0,NA,NA,NA,NA,0,NA,0,1,20,NA,0,0,1,0
"63620",1,0,1,12,3,11,1932,3290,45,150912,3626,4,1,167653.796875,26,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,32,0,1,1,0
"63622",1,0,0,NA,NA,7,NA,NA,51,NA,3976,1,NA,19555.6796875,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,NA,0
"63652",0,0,1,12,2,11,1941,980,36,12065.099609375,175,3,NA,92551.5,10,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,NA,NA,NA,1
"63716",1,0,1,17,11,10,1948,3125,28,44802,5244,0,1,89800.5,9,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,61,0,1,1,0
"63719",1,0,1,12,9,10,1951,2115,25,27510,843,0,1,55413,6,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,61,0,1,1,0
"63721",0,1,0,11,2,7,1930,0,46,0,558,0,NA,25026.240234375,21,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,NA,NA,NA,NA,1
"63754",0,0,1,16,2,10,1951,1920,26,53055,457,0,1,120250.140625,6,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,NA,NA,NA,1
"63789",1,0,1,10,NA,10,NA,1880,51,92355,1665,0,1,102258.6015625,31,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,44,0,1,1,0
"63818",0,NA,NA,NA,NA,10,NA,320,38,2829.60009765625,5346,1,NA,94555.796875,12,1.29999995231628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,NA,NA,NA,1
"63821",0,0,1,12,6,11,1925,0,51,0,2178,0,1,72154.796875,15,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,NA,NA,NA,NA,1
"63852",1,0,1,12,NA,5,NA,1560,26,NA,4095,0,NA,50119.2890625,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,7,35774.7890625,0,0,0,0,2,34,NA,NA,NA,NA,0
"63855",1,0,1,12,11,13,1938,1840,38,33405,5049,0,1,58950,18,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,92,0,1,1,0
"63871",0,NA,NA,12,10,8,1916,1982,60,66810,1688,0,NA,132637.5,34,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22,NA,NA,NA,NA,1
"63922",0,0,1,14,1,10,1932,0,45,0,3357,2,1,282174,2,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,NA,NA,NA,1
"63933",0,NA,NA,16,NA,12,NA,675,25,11004,4166,0,NA,23108.400390625,6,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,NA,NA,NA,1
"63943",0,0,1,12,2,10,1935,1980,42,51090,5840,1,1,160579.796875,22,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,NA,NA,NA,1
"63956",1,0,1,17,9,12,1949,2904,27,58950,2297,1,1,59244.75,8,0.600000023841858,0,0,0,0,0,0,0,0,16,16,94555.796875,45195,0,0,0,1,29,88,0,1,1,0
"63980",1,0,1,12,8,8,1944,2232,32,43623,3102,3,1,87246,10,0.800000011920929,0,0,0,0,0,0,0,0,8,NA,NA,1965,0,NA,0,3,23,31,0,1,1,0
"63992",0,1,0,12,11,4,1931,1520,45,62880,3479,0,1,90535.40625,25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,8,NA,NA,NA,NA,1
"63999",0,0,1,14,7,12,1928,2000,48,24523.19921875,3899,0,1,109411.203125,8,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,NA,NA,NA,1
"64000",0,0,1,15,5,11,1947,0,30,0,5069,2,1,62172.6015625,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,9,NA,NA,NA,NA,1
"64096",0,0,1,14,11,11,1933,1000,42,11004,3325,3,1,85949.1015625,6,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,NA,NA,NA,1
"64097",1,0,1,16,6,10,1932,40,45,290.820007324219,2893,0,1,17743.94921875,17,0.300000011920929,0,5407.68017578125,5407.68017578125,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,32,0,1,1,0
"64106",0,0,1,12,12,11,1933,0,42,0,96,3,1,168204,1,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,NA,NA,NA,1
"64139",0,1,0,NA,NA,8,NA,NA,26,NA,828,1,NA,16348.7998046875,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,NA,NA,NA,0
"64150",0,0,1,16,8,12,1922,1536,55,39358.94921875,1947,0,1,84946.953125,14,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,NA,NA,NA,1
"64159",1,0,1,NA,NA,10,NA,NA,48,NA,369,0,NA,17732.16015625,NA,0.200000002980232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,34,NA,NA,NA,NA,0
"64206",1,0,1,17,4,13,1948,2785,28,75456,4429,0,0,75456,3,0.300000011920929,0,0,0,0,0,0,0,0,8,8,0,14305.2001953125,0,0,0,3,45,82,0,1,1,0
"64208",1,0,0,12,10,11,1943,2535,33,26016.599609375,3663,2,1,33530.76171875,13,1.29999995231628,0,4055.76000976562,4055.76000976562,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,91,0,1,1,0
"64238",1,0,1,16,3,10,1945,2448,32,20530.3203125,2595,4,1,31538.25,12,0.899999976158142,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,11,0,1,1,0
"64242",1,0,1,13,12,10,1949,3744,27,34587.9296875,4259,3,1,42691.58984375,9,1,786,0,786,0,0,0,0,0,9,8,3930,0,0,0,0,2,14,61,0,1,1,0
"64277",1,0,1,12,7,12,1945,1848,32,54037.5,950,4,1,54858.87109375,13,1,0,428.369995117188,428.369995117188,0,0,0,0,0,12,8,0,0,0,0,0,2,14,40,0,1,1,0
"64296",1,0,1,12,2,12,1952,3151,25,51090,2275,1,0,68775,6,0.800000011920929,0,0,0,0,0,0,0,0,12,8,29475,35370,0,0,0,1,31,61,0,1,1,0
"64310",0,0,1,8,10,9,1923,0,53,0,2964,0,NA,55963.19921875,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,NA,NA,NA,1
"64324",0,1,0,14,4,7,1952,0,25,0,101,1,NA,62880,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0,0,NA,0,2,12,NA,NA,NA,NA,1
"64337",1,0,1,16,11,11,1923,3380,54,172920,4647,1,1,199742.25,30,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,40,0,1,1,0
"64343",1,0,1,8,NA,7,NA,680,53,7714.58984375,2890,1,1,68358.421875,34,0.600000023841858,0,23265.599609375,23265.599609375,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,NA,0,0,1,0
"64350",1,0,1,14,12,5,1937,3500,39,26527.5,4654,4,1,39300,19,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,61,0,1,1,0
"64383",0,0,1,17,1,12,1930,0,47,0,4627,1,1,165060,15,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,NA,NA,NA,NA,1
"64396",0,1,0,12,11,8,1943,1715,32,17685,162,3,NA,63190.46875,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,NA,1
"64464",0,0,1,13,3,11,1934,0,43,0,862,2,NA,62880,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,NA,NA,NA,1
"64484",1,0,1,10,10,6,1934,2976,42,46377.9296875,2419,3,1,82337.4296875,23,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,0,1,0
"64497",0,0,0,17,2,11,1947,1920,30,43230,655,1,1,93534,9,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,0,0,NA,0,4,43,NA,NA,NA,NA,1
"64501",1,0,1,8,11,9,1926,2400,50,47160,4580,2,1,73884,31,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,44,0,1,1,0
"64536",1,0,1,7,NA,7,NA,1080,58,5187.60009765625,399,0,0,13912.2001953125,39,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,NA,0,0,1,0
"64566",0,1,0,12,7,5,1912,0,53,0,3150,0,1,9432,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,39,NA,NA,NA,NA,1
"64593",0,0,1,12,9,10,1917,0,59,0,2614,0,1,70740,6,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,NA,NA,NA,NA,1
"64645",0,0,1,8,2,11,1920,0,57,0,971,1,1,55413,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,19,NA,NA,NA,NA,1
"64659",0,0,1,12,4,10,1925,1904,51,21823.2890625,259,0,NA,34018.078125,33,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,NA,NA,NA,NA,1
"64672",0,1,0,17,11,12,1929,1290,41,56985,2268,0,NA,79602.1484375,16,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,NA,NA,NA,1
"64691",0,0,1,17,7,11,1944,20,33,982.5,496,2,1,76635,12,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,NA,1
"64758",0,NA,NA,10,6,11,1935,128,41,786,1669,1,NA,95106,7,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,NA,NA,NA,1
"64769",0,0,1,11,2,10,1940,1080,37,2358,808,1,0,29003.400390625,18,0.5,0,0,17264.490234375,15495.990234375,0,450,0,0,NA,NA,NA,NA,NA,NA,0,2,34,92,0,1,1,0
"64794",1,0,1,12,2,12,1924,3361,53,58950,2511,0,1,94909.5,31,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,62,0,1,1,0
"64802",0,0,1,12,6,10,1927,228,50,2829.60009765625,1665,0,1,102258.6015625,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,NA,NA,NA,1
"64818",1,0,1,10,9,11,1924,1378,52,55020,4127,0,1,90390,33,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,32,0,1,1,0
"64821",0,0,1,12,NA,7,NA,2000,31,NA,3714,3,NA,137129.484375,NA,1.10000002384186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,NA,NA,NA,0
"64839",0,0,1,12,9,10,1927,1008,49,15385.9501953125,2932,0,1,67729.6171875,18,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,NA,NA,NA,1
"64841",0,0,1,11,5,9,1924,2000,53,20436,5449,0,0,20436,11,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,61,0,1,1,0
"64850",0,1,0,11,2,3,1927,1840,50,37728,156,0,0,37728,31,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,86,0,1,1,0
"64860",0,0,1,17,5,11,1933,1760,44,55020,5070,0,1,220080,20,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,NA,NA,NA,NA,1
"64867",0,0,1,13,11,11,1947,0,29,0,2407,2,1,67989,3,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,NA,NA,NA,1
"64870",0,0,1,16,8,10,1943,0,36,0,2052,4,NA,102180,20,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,NA,NA,NA,1
"64888",1,0,1,12,1,9,1949,3640,28,37335,3723,1,1,97857,9,0.5,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,4,46,81,0,1,1,0
"64897",0,0,1,13,6,11,1948,0,28,0,4670,2,1,64137.6015625,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,27612.1796875,0,NA,0,4,43,NA,NA,NA,NA,1
"64910",0,0,1,12,11,12,1929,0,48,0,5234,1,1,242874,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,NA,NA,NA,1
"64914",1,0,1,14,1,11,1949,1968,28,55020,253,0,1,70740,9,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,62,0,1,1,0
"64916",1,0,1,12,3,8,1949,2459,28,33798,2680,0,1,48732,7,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,61,0,1,1,0
"64928",1,0,1,12,1,11,1942,2340,35,56199,4736,3,1,60286.19921875,18,0.800000011920929,0,0,0,0,0,0,0,0,12,12,74670,0,0,0,0,4,46,33,0,1,1,0
"64930",1,0,1,NA,NA,9,NA,NA,32,NA,790,0,NA,15720,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,NA,NA,NA,0
"64953",1,0,1,16,NA,11,NA,3380,26,13362,1830,0,1,49911,8,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,84,0,1,1,0
"64959",0,1,0,10,5,7,1932,1960,45,11790,5608,1,1,51090,13,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,NA,NA,NA,NA,1
"64970",1,0,1,14,NA,8,NA,1864,28,54627,899,2,1,54693.80859375,9,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,61,0,1,1,0
"64988",1,0,1,16,2,10,1941,2081,36,41426.12890625,1421,2,1,76359.8984375,16,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,88,0,1,1,0
"65005",1,0,1,12,10,10,1941,NA,35,NA,1828,0,0,62919.30078125,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,12,8,0,7860,0,0,0,2,21,NA,NA,NA,NA,0
"65015",1,0,1,16,NA,9,NA,3744,30,125760,1709,2,1,125760,11,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,84,0,1,1,0
"65047",0,0,1,14,11,12,1950,300,26,2751,4319,1,1,49911,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,8,8,55020,9039,0,0,0,3,45,NA,NA,NA,NA,1
"65080",0,0,1,14,2,12,1932,1736,45,34584,5046,0,1,113419.796875,15,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,NA,NA,NA,1
"65152",0,1,0,12,1,10,1944,1056,33,7860,2567,2,1,70740,5,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,NA,NA,NA,1
"65173",0,0,1,15,10,12,1944,848,32,7074,4362,3,1,64059,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,NA,NA,NA,NA,1
"65226",1,0,1,15,12,11,1925,1920,52,102180,5502,1,1,128735.0078125,28,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,51,0,1,1,0
"65238",1,0,1,12,12,8,1942,1960,34,NA,1449,0,0,74890.078125,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,12,12,157.199996948242,0,0,0,0,1,20,NA,NA,NA,NA,0
"65260",1,0,1,17,3,12,1918,0,59,0,3309,1,1,72272.703125,32,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,0,1,0
"65299",1,0,1,12,7,12,1942,1628,34,53644.5,1839,5,1,53998.19921875,15,1.20000004768372,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,51,0,1,1,0
"65301",0,0,1,11,4,0,1921,0,56,0,759,0,NA,42444,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,NA,1
"65319",0,0,1,12,9,11,1926,180,50,1572,294,1,1,45485.8203125,20,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,NA,NA,NA,1
"65321",0,0,1,12,10,12,1945,1728,31,33012,4840,3,1,100608,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,NA,NA,NA,1
"65337",1,1,0,12,2,8,1938,1960,39,52269,1957,0,1,69168,20,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,61,0,1,1,0
"65342",0,0,1,14,1,12,1941,1928,36,39771.6015625,3408,2,1,113655.6015625,11,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,NA,NA,NA,1
"65345",1,0,1,12,3,11,1951,1928,26,27510,5321,0,0,27510,4,0.300000011920929,0,0,0,0,0,0,0,0,NA,10,56985,NA,NA,0,0,2,48,33,0,1,1,0
"65364",1,0,1,15,9,13,1938,1300,38,33141.69140625,4774,4,1,55020,19,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,61,0,1,1,0
"65392",0,0,1,17,6,11,1947,1680,29,NA,2813,0,0,83709,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,12,10,35370,0,0,0,0,1,31,NA,NA,NA,NA,0
"65401",0,0,1,12,4,12,1950,1560,27,47160,4482,2,1,110067.5078125,7,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,NA,NA,NA,1
"65411",0,0,1,12,6,12,1935,774,41,9825,3755,0,1,83095.921875,9,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,43,NA,NA,NA,NA,1
"65423",0,0,1,17,11,13,1948,0,28,0,979,2,1,54234,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,14,16,78600,17685,0,0,0,2,22,NA,NA,NA,NA,1
"65427",0,0,1,12,7,7,1943,1976,32,30870.150390625,3816,1,1,82557.5078125,11,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,NA,NA,NA,1
"65435",1,0,1,16,11,13,1946,2682,30,47160,3542,2,1,42444,8,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,40,0,1,1,0
"65466",1,0,1,12,4,13,1926,1736,51,47160,2014,1,1,78600,32,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,86,0,1,1,0
"65477",1,0,1,12,9,10,1926,3060,50,161130,678,2,1,167025,32,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,71,0,1,1,0
"65533",1,0,1,14,5,8,1951,2187,25,58950,1154,0,1,80172,6,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,43,0,1,1,0
"65564",1,0,1,14,3,11,1952,2570,25,49125,1975,1,1,62880,6,0.600000023841858,0,0,0,0,0,0,0,0,11,10,62880,29868,0,0,0,1,6,71,0,1,1,0
"65566",1,0,1,13,8,11,1940,3242,36,75023.703125,1220,2,1,137039.09375,18,1.29999995231628,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,92,0,1,1,0
"65575",1,0,1,12,NA,11,NA,4368,33,26268.119140625,638,2,1,64845,13,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,61,0,1,1,0
"65585",0,0,1,17,6,12,1949,595,28,15759.2998046875,4439,1,1,74277,8,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,10,12,58120.76953125,0,0,0,0,2,24,NA,NA,NA,NA,1
"65586",1,0,1,17,11,10,1950,0,26,0,4188,0,1,22794,8,0.400000005960464,0,0,0,0,0,0,0,0,14,16,78600,17685,0,0,0,3,35,NA,1,0,1,0
"65592",0,0,1,12,12,8,1919,0,57,0,2150,1,0,21835.080078125,29,0.5,0,0,19524.240234375,19524.240234375,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,NA,0,0,1,0
"65627",1,0,1,12,2,13,1947,1368,30,23580,2785,2,1,66542.7578125,10,NA,0,7592.759765625,7592.759765625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,NA,0,0,1,0
"65649",0,0,1,12,8,11,1951,1463,25,39300,3187,2,1,86460,7,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,9,9,0,9039,0,0,0,3,45,NA,NA,NA,NA,1
"65736",1,0,1,17,2,12,1949,1890,28,58950,1782,0,1,102180,9,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,88,0,1,1,0
"65742",0,0,1,17,6,11,1947,0,30,0,2696,2,1,67108.6796875,6,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,NA,NA,NA,NA,1
"65750",0,0,1,14,11,13,1949,1960,27,47160,3711,1,NA,169776,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,NA,NA,NA,1
"65751",1,1,0,5,5,7,1930,2450,47,66810,5048,1,1,86460,26,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,61,0,1,1,0
"65796",1,0,1,16,5,9,1934,2960,42,58950,1349,3,1,107446.203125,24,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,62,0,1,1,0
"65797",1,0,1,16,3,12,1923,1725,54,244446,4294,0,1,258987,32,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,21,0,1,1,0
"65827",0,0,1,12,1,12,1928,0,49,0,4038,0,0,56985,10,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,33,0,1,1,0
"65858",0,1,0,12,9,7,1940,0,36,0,2369,2,1,52441.921875,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,NA,NA,NA,1
"65867",0,0,1,14,5,7,1950,0,26,0,2745,1,1,66810,5,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,NA,NA,NA,1
"65873",0,0,1,12,6,11,1928,0,48,0,1767,2,1,81586.796875,10,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,NA,NA,NA,1
"65896",0,0,1,14,12,12,1949,0,27,0,2300,2,1,39300,5,1,NA,NA,NA,NA,NA,NA,NA,NA,16,12,32473.58984375,15841.830078125,0,0,0,2,34,NA,NA,NA,NA,1
"65917",1,0,1,11,NA,11,NA,2880,26,58950,3699,0,1,89604,8,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,21,0,1,1,0
"65922",1,0,1,17,11,10,1943,2205,33,43623,976,4,1,60180.08984375,13,0.899999976158142,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,71,0,1,1,0
"65935",0,0,1,12,4,10,1952,1784,25,38121,3264,2,1,79071.6015625,8,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,10,NA,NA,NA,NA,1
"65953",1,0,1,14,6,13,1947,3120,29,84495,1510,0,0,87835.5,10,0.300000011920929,0,0,0,0,0,0,0,0,14,14,55020,39300,0,0,0,2,12,82,0,1,1,0
"65955",0,0,1,7,5,10,1926,0,50,0,2171,3,NA,15385.9501953125,25,1.39999997615814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,23,NA,NA,NA,NA,1
