"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"17128",1,0,1,3,7,7,1927,2725,60,14070,2195,0,1,30399.240234375,39,3,0,3165.75,3165.75,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"17154",1,0,1,17,3,12,1948,2277,40,25609.41015625,6731,0,1,66330,15,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"17167",1,0,1,16,2,11,1947,5071,41,88590.75,4180,2,1,144639.59375,20,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"17170",0,0,1,16,6,12,1949,2180,38,24843.599609375,4744,2,0,59174.3984375,10,2,0,0,0,0,0,0,19657.80078125,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"17181",1,0,1,14,8,10,1940,1970,47,80400,2968,1,1,201830.125,26,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,0,1,0
"17185",0,0,1,16,12,13,1952,670,35,28140,2967,2,1,189342,13,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"17186",1,1,0,16,4,10,1953,1776,34,36180,1175,2,1,69747,14,1,0,0,0,0,0,0,3618,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"17203",1,0,1,16,1,11,1944,2013,44,76380,3681,3,1,83917.5,23,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"17207",0,0,1,16,1,9,1955,1512,33,32160,6875,1,1,524610,12,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,NA,1
"17208",0,1,0,12,9,0,1951,1990,36,25084.80078125,5333,2,1,62683.859375,12,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,NA,1
"17237",1,0,1,16,10,10,1962,2733,25,96480,4311,0,1,162006,4,2,0,0,0,0,0,0,0,0,12,NA,NA,26130,0,NA,0,1,37,0,1,1,0
"17238",0,NA,NA,12,7,10,1938,1560,49,NA,6067,2,NA,128479.203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,0
"17274",0,0,1,12,7,10,1955,1757,32,23718,2327,3,NA,93714.2421875,14,3,0,0,0,0,0,NA,9696.240234375,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"17292",1,0,1,12,4,10,1947,2240,41,40200,5221,1,1,40200,20,3,0,0,0,0,0,0,0,0,9,12,0,15276,0,0,0,1,37,0,1,1,0
"17341",1,NA,NA,12,6,11,1959,594,29,0,128,1,NA,37084.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,1,0,NA,0
"17348",1,1,0,12,12,10,1936,2500,51,150750,6657,2,1,190950,30,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"17370",0,0,1,12,10,10,1953,0,34,0,5701,4,1,25567.19921875,6,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"17372",1,0,1,11,9,8,1944,2552,43,60300,6891,0,1,124620,22,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,0,1,0
"17377",0,0,1,10,6,7,1953,1652,33,12060,1686,2,1,92259,3,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"17378",0,0,1,11,8,10,1942,2270,45,24120,5910,0,0,65646.6015625,16,2,0,0,0,0,0,0,0,0,NA,8,0,NA,NA,0,0,3,45,0,1,1,0
"17388",0,0,1,14,5,11,1951,2052,36,42210,3471,2,1,117826.203125,15,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,NA,1
"17404",1,0,1,14,7,12,1947,2752,40,96480,5137,3,1,79897.5,19,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,1,0
"17407",0,0,1,17,1,8,1958,1581,30,40200,4514,1,1,100821.6015625,7,1,0,0,0,0,0,NA,0,0,12,16,68265.6328125,38069.3984375,0,0,0,1,31,0,1,NA,1
"17409",1,0,1,14,9,12,1947,2444,40,60300,2309,2,1,69262.59375,17,2,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,3,16,0,1,1,0
"17431",1,0,1,17,9,10,1961,1611,26,60300,5018,2,1,63315,5,1,0,0,0,0,0,0,0,0,17,15,35295.6015625,50250,0,0,0,3,42,0,1,1,0
"17433",0,0,1,12,6,8,1959,1720,28,19899,609,1,0,21615.5390625,1,5,0,0,2094.419921875,0,0,188,0,854,9,10,29547,0,0,0,0,1,37,0,0,1,0
"17446",0,0,1,12,9,11,1927,1408,60,7336.5,1435,0,0,34555.921875,10,2,0,0,2472.30004882812,2472.30004882812,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"17454",0,0,1,12,1,9,1928,0,60,0,2046,0,1,112560,12,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,1
"17457",1,0,1,14,10,10,1940,2420,47,64320,4025,0,1,95173.5,26,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"17461",1,0,1,17,7,11,1951,2099,36,104520,1714,2,1,146127,12,2,0,0,0,0,0,0,0,0,16,17,0,0,0,0,0,3,9,0,1,1,0
"17470",0,0,1,14,8,12,1950,685,37,10050,6279,3,1,88188.75,7,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"17477",0,0,1,16,5,10,1951,39,37,804,5093,3,1,865707,15,2,0,0,0,0,0,NA,0,0,17,16,15034.7998046875,0,0,0,0,3,19,0,0,NA,1
"17506",0,0,1,12,8,10,1958,1840,29,32160,275,3,1,82611,5,2,0,0,0,0,0,NA,0,0,12,12,88407.84375,12060,0,0,0,2,12,0,1,NA,1
"17510",1,0,1,12,11,8,1960,2744,27,28140,5868,0,1,36180,9,3,0,0,0,0,0,0,0,0,11,NA,NA,0,0,NA,0,1,37,0,1,1,0
"17515",0,1,0,7,5,7,1951,2000,36,NA,3897,0,NA,29024.400390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0,0,NA,0,3,1,0,1,NA,0
"17516",0,0,1,16,7,10,1951,1450,36,35979,2861,1,1,89646,12,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,23,0,1,NA,1
"17517",0,0,1,13,1,10,1955,2120,33,33165,236,0,0,33165,11,1,0,0,0,0,0,0,0,0,9,NA,NA,0,0,NA,0,2,14,0,1,1,0
"17521",1,1,0,12,7,7,1958,2072,29,42009,6347,3,1,42009,8,3,0,0,0,0,0,0,0,0,10,11,0,6030,0,0,0,3,3,0,1,1,0
"17524",1,1,0,16,6,9,1956,1536,31,45426,4657,0,0,58491,10,2,0,4020,4020,0,0,0,0,0,11,7,0,12060,0,0,0,2,22,0,1,1,0
"17581",0,0,1,17,7,11,1951,2160,36,72360,4861,2,0,94389.6015625,10,2,0,0,0,0,0,0,0,0,15,16,70350,0,0,0,0,4,4,0,1,1,0
"17586",0,1,0,12,8,8,1960,0,27,0,6651,4,0,11883.1201171875,2,3,0,0,15099.1201171875,0,0,3000,1206,4512,11,NA,NA,16080,0,NA,0,2,13,0,0,1,0
"17591",0,0,1,17,11,11,1955,0,32,0,2662,2,1,353157,9,1,0,0,0,0,0,NA,0,0,12,12,834.150024414062,0,0,0,0,1,20,0,0,NA,1
"17606",1,0,1,11,8,11,1934,1840,53,29191.23046875,535,0,1,72394.171875,29,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"17625",1,0,1,12,8,12,1958,1952,29,67335,2218,2,1,74122.7734375,8,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"17629",0,0,1,16,3,11,1951,0,37,0,2159,2,1,194970,11,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"17633",0,0,1,16,5,7,1958,2080,30,48240,6981,0,1,90450,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"17669",0,0,1,12,3,9,1956,0,32,0,5382,2,1,39195,5,2,0,0,0,0,0,NA,0,0,10,11,48240,0,0,0,0,3,42,0,1,NA,1
"17699",1,0,1,15,10,12,1957,1600,30,0,6259,0,0,192686.640625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,0,0,0,0,0,2,21,1,0,NA,0
"17701",1,1,0,12,6,7,1956,0,32,0,2855,1,1,60300,1,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,0,1,0
"17716",0,0,1,12,6,10,1946,1920,42,48240,6116,0,1,160800,13,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"17724",0,0,1,15,5,8,1927,0,60,0,2617,0,0,31762.01953125,16,4,0,0,16084.01953125,16084.01953125,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,1,0
"17729",1,0,1,15,11,13,1945,2500,42,42362.76171875,5595,1,1,84420,21,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"17746",0,0,1,12,12,10,1937,1040,50,NA,6748,0,NA,89730.421875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,0
"17755",1,0,1,12,9,12,1945,2072,42,13137.3603515625,5112,0,0,22110,18,2,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,3,3,0,1,1,0
"17778",0,0,1,12,4,12,1939,0,48,0,1874,0,1,89422.890625,2,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"17786",1,0,1,14,2,9,1953,1840,35,41454.23828125,3056,0,1,46278.23828125,NA,1,4824,0,4824,0,0,0,0,0,12,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"17787",1,0,1,16,7,11,1957,1960,30,34170,5982,0,0,34350.8984375,9,3,0,0,0,0,0,0,0,0,16,17,0,14070,0,0,0,2,21,0,1,1,0
"17794",0,0,1,16,4,11,1952,1616,36,84420,3513,1,NA,156177,15,1,0,0,0,0,0,NA,0,0,11,10,62310,10458.0302734375,0,0,0,2,48,0,1,NA,1
"17800",1,0,1,10,1,8,1940,2086,48,29547,1870,0,1,33826.2890625,NA,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"17802",1,0,1,12,4,9,1952,2859,35,51074.1015625,2505,2,1,51172.58984375,15,2,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,4,36,0,1,1,0
"17806",1,0,1,12,4,8,1935,1928,52,48240,1364,0,1,88440,32,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"17824",1,0,1,14,1,8,1949,0,39,0,5433,2,1,24321,7,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,18,0,0,1,0
"17831",1,0,1,12,9,10,1959,717,28,9045,852,0,0,9045,7,4,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,22,0,1,1,0
"17834",1,0,1,17,3,9,1961,2500,27,62310,2139,0,1,66330,2,1,0,0,0,0,0,0,0,0,12,12,18592.5,12060,0,0,0,4,2,0,1,1,0
"17848",0,0,1,11,6,7,1938,0,49,0,4860,0,1,2412,3,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"17852",0,0,1,17,8,13,1930,1920,57,100500,656,0,NA,133062,32,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,NA,1
"17863",1,0,1,12,2,10,1955,1880,33,60300,6123,2,1,103394.3984375,12,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"17875",1,0,1,17,12,9,1948,2970,39,56280,6669,3,1,59094,20,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"17913",0,1,0,16,8,10,1960,2080,28,NA,6957,0,0,126630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,66330,0,NA,0,3,8,0,1,NA,0
"17934",0,0,1,13,1,10,1950,1621,38,3417,994,2,NA,21579.359375,15,1,0,0,4413.9599609375,4413.9599609375,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,47,0,0,NA,1
"17945",1,1,0,12,9,4,1954,2088,33,42732.6015625,2203,2,1,62028.6015625,12,3,0,0,0,0,0,0,0,0,12,NA,NA,215.070007324219,0,NA,0,3,45,0,1,1,0
"17979",0,1,0,14,8,8,1951,1075,36,14271,118,1,1,107736,NA,1,0,0,0,0,0,NA,0,0,14,NA,NA,0,0,NA,0,2,12,0,1,NA,1
"18003",1,0,1,12,11,10,1944,2040,43,50250,3075,0,0,73330.828125,23,2,795.960021972656,0,795.960021972656,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"18022",1,0,1,12,9,11,1945,2080,42,74370,5249,0,1,91254,21,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"18049",1,0,1,11,11,6,1944,4160,43,0,6945,0,1,55878,23,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,23,0,1,1,0
"18067",0,0,1,13,5,12,1960,2080,27,NA,6561,0,0,96580.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,0
"18102",0,0,1,12,8,8,1949,2837,38,8040,737,1,0,24678.779296875,18,3,1005,0,4643.10009765625,0,0,1200,0,610,6,6,NA,0,0,0,0,3,9,0,1,1,0
"18128",0,0,1,13,1,11,1954,300,34,4070.25,3681,3,1,83917.5,13,1,0,0,0,0,0,NA,0,0,13,12,NA,41004,0,NA,0,4,36,0,0,NA,1
"18135",1,0,1,14,8,11,1949,2606,38,45486.30078125,196,2,1,98490,17,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,1,0
"18139",0,0,1,8,2,9,1933,634,55,4020,1449,0,NA,20100,NA,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"18179",0,0,1,14,1,12,1958,1620,30,18894,5984,0,1,67134,8,3,0,0,0,0,0,NA,0,0,12,12,16080,66330,0,0,0,3,1,0,1,NA,1
"18193",0,0,1,11,10,12,1933,2092,55,28140,3587,1,0,46953.6015625,5,2,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,1,20,0,1,1,0
"18202",1,0,1,12,1,10,1962,2100,26,30150,1261,0,1,54270,4,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"18263",0,NA,NA,12,12,8,1936,NA,51,0,635,0,NA,40344.71875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,NA,0
"18283",0,0,1,17,3,11,1952,608,36,8442,4723,2,1,56649.83984375,3,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"18286",0,0,1,8,1,3,1951,0,37,0,3537,3,0,14504.16015625,NA,4,0,0,8200.7998046875,0,0,1920,0,2160,NA,NA,NA,0,0,NA,0,3,41,0,0,1,0
"18328",0,0,1,16,6,12,1954,765,33,8602.7998046875,6731,0,1,66330,11,3,0,0,0,0,0,NA,0,0,15,12,0,0,0,0,0,4,4,0,1,NA,1
"18349",1,0,1,10,6,10,1943,2500,44,70350,6544,0,1,71958,24,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"18360",0,0,1,13,5,11,1962,2192,25,28140,6972,0,0,50631.8984375,8,4,0,0,0,0,0,NA,0,0,10,10,28182.2109375,0,0,0,0,1,18,0,1,NA,1
"18369",1,0,1,16,10,12,1941,2829,46,112560,5460,1,1,241382.90625,25,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"18373",1,0,1,14,9,13,1957,2182,30,104520,5758,2,1,84420,12,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"18376",0,0,1,12,9,9,1935,1728,52,NA,5250,0,1,112198.203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,NA,NA,0
"18431",0,0,1,17,7,10,1954,390,33,3859.19995117188,5972,3,1,105364.203125,7,1,0,0,0,0,0,NA,0,0,13,NA,NA,26186.279296875,0,NA,0,2,40,0,1,NA,1
"18440",0,1,0,14,4,7,1959,2000,29,30150,5263,0,1,54270,11,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"18453",0,0,1,12,12,10,1957,614,30,14070,2766,1,1,66933,9,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,0,NA,1
"18464",1,1,0,14,11,7,1959,3332,28,52260,1142,0,1,68340,7,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,15,0,1,1,0
"18515",0,0,1,11,2,9,1941,1541,47,12864,3499,1,NA,51723.328125,26,2,0,0,18186.48046875,18186.48046875,0,NA,0,0,1,NA,NA,NA,0,NA,0,3,35,0,1,NA,1
"18518",0,0,1,12,1,9,1930,0,58,0,2702,0,1,98490,3,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,0,NA,1
"18523",1,0,1,16,6,12,1950,2782,37,36180,3383,0,0,40200,16,1,0,0,0,0,0,0,0,0,12,17,10452,0,0,0,0,1,38,0,1,1,0
"18526",0,0,1,12,9,10,1953,1756,34,35979,1987,2,1,44019,12,1,0,0,0,0,0,NA,0,0,12,12,110550,0,0,0,0,3,39,0,1,NA,1
"18539",1,0,1,12,9,9,1936,2492,52,104922,3005,0,1,108138,30,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,5,50,0,1,1,0
"18543",1,0,1,12,12,9,1954,1923,33,56079,2113,1,1,56079,13,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"18572",1,0,1,13,12,12,1946,2000,41,26934,5623,0,0,55232.7890625,17,2,0,0,0,0,0,0,0,0,NA,12,0,NA,NA,0,0,2,21,0,1,1,0
"18588",1,0,1,12,6,11,1946,2450,41,112158,1133,2,1,211725.359375,20,2,0,0,0,0,0,0,0,0,14,NA,NA,40200,0,NA,0,2,21,0,1,1,0
"18603",0,1,0,12,12,10,1962,2082,25,20904,4167,1,0,23255.69921875,4,1,0,0,0,0,0,0,0,0,8,14,22206.48046875,12974.5498046875,0,0,0,3,42,0,1,1,0
"18604",0,0,1,17,2,11,1952,476,36,74370,5736,0,0,102510,15,1,0,0,0,0,0,0,0,0,NA,17,80400,NA,NA,0,0,4,4,0,1,1,0
"18608",1,0,1,17,1,12,1956,2313,32,52260,4086,2,1,64320,11,2,0,0,0,0,0,0,0,0,16,16,104733.0625,0,0,0,0,4,46,0,1,1,0
"18620",1,0,1,12,12,0,1958,0,29,0,5281,3,1,46422.9609375,8,1,10242.9599609375,0,10242.9599609375,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,1,0
"18643",0,1,0,12,8,6,1950,1982,37,35175,103,0,NA,135835.796875,17,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,NA,1
"18654",1,0,1,15,8,11,1944,2250,43,68340,2230,1,1,72963,22,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,0,1,0
"18680",1,0,1,12,8,8,1945,1996,42,90450,2064,0,1,107133,21,1,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,1,31,0,1,1,0
"18718",0,0,1,17,11,10,1951,205,36,10854,1666,2,1,113283.6015625,13,3,0,0,0,0,0,NA,0,0,16,16,4542.60009765625,5025,0,0,0,1,6,0,0,NA,1
"18734",1,0,1,12,11,10,1951,2055,36,63837.6015625,5217,0,1,110529.8984375,15,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,4,4,0,1,1,0
"18742",1,1,0,12,3,4,1959,2568,29,60300,6637,0,0,67463.640625,10,1,0,0,723.599975585938,0,0,360,0,0,12,NA,NA,29305.80078125,0,NA,0,4,4,0,0,1,0
"18759",1,0,1,17,1,8,1942,3858,46,84420,5504,0,1,135675,18,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"18773",1,0,1,12,10,8,1944,2142,43,76380,1854,3,1,119796,22,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"18775",0,0,1,12,8,10,1962,892,25,7849.0498046875,4897,1,1,30139.94921875,4,2,0,0,0,0,0,NA,0,0,11,11,50105.28125,0,0,0,0,3,3,0,1,NA,1
"18780",1,0,1,12,2,10,1947,2138,41,56197.58984375,4182,1,1,87726.453125,20,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"18837",0,1,0,12,12,9,1950,0,37,0,120,4,0,24341.099609375,1,3,0,0,10009.7998046875,0,0,1980,0,3000,NA,NA,NA,NA,NA,NA,0,2,12,0,0,1,0
"18841",0,0,1,16,7,13,1960,1952,27,37185,1158,0,0,37185,6,2,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,4,4,0,1,1,0
"18865",1,0,1,16,1,10,1943,2056,45,41808,3942,1,1,59898,19,2,0,0,0,0,0,0,0,0,12,12,1206,0,0,0,0,1,18,0,0,1,0
"18884",0,0,1,9,5,3,1953,0,34,0,3535,2,0,3835.080078125,4,3,0,0,9213.83984375,0,0,2676,0,1908,NA,NA,NA,0,0,NA,0,3,41,0,0,1,0
"18892",1,0,1,13,8,12,1947,2050,40,68340,5572,2,1,104620.5,18,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"18901",0,1,0,16,3,10,1945,2376,43,55656.8984375,1265,0,0,57769.41015625,23,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,3,39,0,1,1,0
"18907",0,0,1,13,12,11,1945,190,42,1079.36999511719,7014,2,1,3893.3701171875,9,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"18949",0,0,1,14,11,11,1936,1948,51,54270,550,0,1,223672.796875,26,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"18963",1,0,1,11,3,8,1946,1808,42,17085,6404,2,1,59295,9,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"18965",0,0,1,16,1,12,1948,1552,40,46230,3169,1,1,92460,19,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"18990",1,0,1,16,4,12,1945,2400,44,124620,6277,1,1,137685,21,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"18996",1,0,1,12,3,10,1959,3100,29,NA,494,0,NA,101770.3203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,1,29,0,1,NA,0
"19026",0,0,1,9,5,7,1931,1001,56,6030,2195,0,1,30399.240234375,20,3,0,2090.39990234375,2090.39990234375,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"19033",1,0,1,16,4,8,1958,2800,29,114570,2555,1,1,123152.703125,10,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"19042",0,NA,NA,12,5,11,1938,0,50,0,5832,0,NA,108942,NA,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,1
"19046",0,0,1,13,7,11,1953,1746,34,22110,1908,2,1,56004.62890625,8,1,0,0,0,0,0,NA,0,0,10,12,NA,NA,NA,NA,0,2,24,0,1,NA,1
"19053",0,0,1,12,6,8,1961,2040,26,32160,1907,1,NA,71210.28125,6,2,0,0,0,0,0,NA,0,0,12,12,48240,40200,0,0,0,2,12,0,1,NA,1
"19070",1,0,1,16,8,12,1952,1890,35,60300,4317,3,1,105163.203125,14,1,0,2653.19995117188,2653.19995117188,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"19073",1,0,1,17,8,12,1941,2940,46,110550,4031,0,1,311710.8125,21,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"19104",0,0,1,12,5,8,1940,1952,47,40200,1364,0,1,88440,17,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"19107",0,0,1,16,4,13,1953,1472,35,31916.7890625,3560,3,1,64277.7890625,11,2,0,0,0,0,0,NA,0,0,16,17,111333.8984375,0,0,0,0,2,14,0,1,NA,1
"19158",1,0,1,17,9,10,1932,1440,55,76822.203125,2592,0,1,255270,35,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"19163",1,0,1,8,2,11,1938,2026,50,70350,471,4,1,85023,29,4,0,0,4020,4020,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"19171",0,0,1,14,6,10,1960,1948,27,34170,5755,0,1,106791.296875,8,1,0,261.299987792969,261.299987792969,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"19179",1,0,1,16,11,9,1962,2080,25,28140,2280,1,1,63717,4,1,0,0,0,0,0,0,0,0,12,17,104005.4375,12092.16015625,0,0,0,2,24,0,1,1,0
"19182",1,0,1,12,9,8,1955,1730,32,NA,5889,1,1,91686.1484375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,0,0
"19184",1,0,1,12,9,9,1933,0,55,0,5829,1,1,31122.83984375,25,5,0,0,12301.2001953125,0,0,1320,0,4800,NA,NA,NA,NA,NA,NA,0,1,29,0,0,1,0
"19190",0,0,1,12,9,11,1928,952,60,16080,4797,0,1,49245,25,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"19207",0,0,1,13,2,10,1929,1253,59,12060,927,0,1,136680,25,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"19208",1,0,1,17,2,12,1960,1908,28,34170,323,0,1,56280,10,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"19215",1,0,0,12,4,9,1935,2043,53,52260,4454,1,1,113755.953125,29,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
