"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","occ","study","works","head","wife"
"2443",1,0,1,12,2,10,1945,2226,35,64447,1232,0,1,94214,13,0.300000011920929,0,0,0,0,0,0,0,0,12,8,1734,0,0,0,0,2,13,44,0,1,1,0
"2445",0,0,1,16,4,11,1955,275,25,NA,1492,0,1,99150.1171875,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,1,NA,0
"2451",0,0,1,17,6,11,1948,880,31,13005,2605,0,1,91035,9,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,12,66470,0,0,0,0,4,4,NA,1,0,NA,1
"2452",1,0,1,12,1,6,1927,0,53,0,2738,0,1,28989.58984375,25,0.300000011920929,0,0,13525.2001953125,13525.2001953125,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,NA,0,0,1,0
"2490",0,0,1,11,11,7,1942,0,37,0,3293,2,0,53820.46875,2,0.400000005960464,23825.16015625,0,53820.46875,29995.310546875,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,NA,0,0,1,0
"2581",0,0,1,15,3,12,1924,0,55,0,4506,0,1,98838,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,0,NA,1
"2582",1,0,1,12,1,8,1950,3060,30,27038.83984375,5519,1,1,86700,7,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,15,31,0,1,1,0
"2586",0,0,1,8,9,5,1929,20,50,173.399993896484,2080,3,0,16163.76953125,2,1.29999995231628,0,0,17389.130859375,8739.3603515625,0,1334,0,1659,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,0,1,0
"2609",0,0,1,12,7,10,1947,0,32,0,793,2,NA,96095.390625,10,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,NA,0,0,NA,1
"2616",0,0,1,12,3,10,1937,0,44,0,6170,6,1,34102,5,1.29999995231628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,0,NA,1
"2633",0,NA,NA,11,NA,10,NA,0,53,0,163,0,NA,21466.919921875,6,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,NA,0,0,NA,1
"2636",0,0,1,12,8,7,1936,2080,43,30056,3927,0,1,78954.796875,21,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0,0,NA,0,1,37,NA,0,1,NA,1
"2654",1,0,1,17,10,10,1951,1602,28,43928,4647,0,1,85454.40625,7,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,86,0,1,1,0
"2666",0,1,0,12,8,8,1929,0,50,0,950,0,1,89012,24,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,0,NA,1
"2667",0,0,1,4,4,0,1934,NA,44,0,6205,1,NA,82035.5390625,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,0,NA,0
"2695",1,0,1,13,NA,11,NA,2600,38,14450,4163,0,1,14450,15,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,11,0,1,1,0
"2701",1,0,1,12,6,11,1924,1040,55,34680,2659,0,1,83145.296875,31,0.600000023841858,0,6647,6647,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,51,0,1,1,0
"2713",1,0,1,15,11,12,1945,2750,34,59447.30078125,5954,2,1,60169.80078125,12,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,61,0,1,1,0
"2721",0,NA,NA,12,NA,11,NA,0,26,0,2514,0,NA,36703,4,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,1,NA,1
"2725",1,0,1,16,11,12,1953,2263,26,65025,2193,0,1,96815,3,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,71,0,1,1,0
"2734",1,0,1,12,2,11,1950,2286,30,39882,369,2,1,39882,8,1,0,0,0,0,0,0,0,0,7,6,44795,0,0,0,0,3,45,31,0,1,1,0
"2801",1,0,1,12,12,12,1941,2600,38,49130,952,0,1,78897,16,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,61,0,1,1,0
"2804",1,1,0,5,3,8,1925,2295,55,29183.220703125,1834,1,1,29183.220703125,32,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,33,0,1,1,0
"2807",1,0,1,12,6,8,1944,3598,35,25718.109375,5573,2,1,52020,13,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,81,0,1,1,0
"2839",1,0,1,16,12,10,1927,3010,52,288997.125,3356,0,1,719032,30,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,62,0,1,1,0
"2855",0,0,1,12,10,12,1951,520,28,7803,779,0,1,67036.4375,3,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,0,NA,1
"2871",1,0,1,14,1,7,1951,2165,29,53031.5,1684,2,1,59418.3984375,5,0.600000023841858,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,26,81,0,1,1,0
"2882",1,0,1,14,12,9,1947,3775,32,46240,1676,1,1,85544,10,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,31,0,1,1,0
"2919",0,0,1,12,2,11,1922,0,58,0,5115,0,NA,48092.48828125,15,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,0,NA,1
"2927",1,0,0,16,10,11,1950,2202,29,46240,1694,2,1,63580,7,0.699999988079071,0,0,0,0,0,0,0,0,12,12,63580,7225,0,0,0,4,36,31,0,1,1,0
"2954",1,0,1,12,8,12,1954,1812,25,23120,4471,1,0,23120,4,0.300000011920929,0,0,0,0,0,0,0,0,12,16,89590,0,0,0,0,1,37,32,0,1,1,0
"2966",0,NA,NA,11,NA,5,NA,0,42,0,3874,0,NA,22255.890625,8,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,0,0,NA,1
"2997",1,0,1,12,5,10,1934,3010,47,32070.330078125,3142,1,1,52020,23,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,42,0,1,1,0
"3012",0,0,1,16,3,11,1930,1218,50,37570,4963,0,1,141899,23,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,0,1,NA,1
"3033",1,1,0,14,9,6,1952,2004,27,52020,2176,1,1,63580,3,0.400000005960464,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,1,37,92,0,1,1,0
"3077",1,0,1,16,1,12,1928,2304,52,205190,3395,0,1,211548,27,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,85,0,1,1,0
"3090",0,0,1,15,8,11,1946,48,33,647.359985351562,5168,2,1,84061.4296875,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,12,66470,0,0,0,0,1,20,NA,0,1,NA,1
"3092",0,0,1,12,5,10,1952,1940,27,23120,3792,0,NA,78324.78125,8,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,1,37,NA,0,1,NA,1
"3098",0,0,1,12,2,13,1935,2000,45,NA,2047,0,0,114698.3203125,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,11,11,1734,0,0,0,0,1,37,NA,0,1,NA,0
"3099",0,0,1,14,11,12,1928,960,51,4335,3395,0,1,211548,9,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,19,NA,0,1,NA,1
"3111",1,0,1,8,8,9,1924,3380,55,15516.41015625,3066,3,1,28059.009765625,33,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,11,0,1,1,0
"3144",0,NA,NA,12,NA,12,NA,NA,28,NA,4471,1,NA,23120,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,NA,NA,NA,0
"3159",1,0,1,14,3,10,1950,2500,30,40460,5527,0,1,81064.5,7,0.300000011920929,0,0,0,0,0,0,0,0,11,12,49130,15895,0,0,0,1,31,85,0,1,1,0
"3174",0,0,1,8,NA,12,NA,0,33,0,1682,6,0,23721.119140625,9,1,0,0,26322.119140625,0,0,900,0,8208,NA,NA,NA,NA,NA,NA,0,1,6,NA,0,0,1,0
"3229",1,0,1,12,5,12,1924,2400,55,53465,514,0,1,58288.41015625,34,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,43,0,1,1,0
"3236",1,1,0,6,10,4,1953,NA,26,0,431,0,0,80873.7578125,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,0,NA,0,3,32,NA,0,0,NA,0
"3253",1,0,1,12,9,11,1948,2331,31,34680,1385,3,1,38148,9,1.29999995231628,0,0,0,0,0,0,0,0,7,4,18785,346.799987792969,0,0,0,3,3,33,0,1,1,0
"3259",0,0,1,12,2,11,1954,0,26,0,304,2,1,80920,NA,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,10,9,51153,0,0,0,0,3,16,NA,0,0,NA,1
"3271",1,0,1,16,12,10,1950,2205,29,44217,3061,1,1,44419.30078125,7,0.800000011920929,0,0,0,0,0,0,0,0,13,12,5635.5,8670,0,0,0,2,34,87,0,1,1,0
"3303",0,0,1,12,12,10,1952,2000,27,40171,5527,0,1,81064.5,6,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,1,NA,1
"3306",1,0,1,17,4,12,1955,2680,25,37570,4708,0,1,48263,1,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,87,0,1,1,0
"3354",1,0,1,4,8,13,1945,NA,34,0,2743,4,0,41887.66015625,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,11814.3203125,NA,NA,0,0,2,13,NA,0,0,NA,0
"3392",0,0,1,12,4,12,1946,0,34,0,3328,2,1,101843.6015625,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,NA,0,0,NA,1
"3412",0,0,0,14,1,12,1950,0,30,0,1615,3,1,148835,3,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,12,57800,33957.5,0,0,0,3,42,NA,0,0,NA,1
"3419",0,0,1,17,12,10,1953,1244,26,23747.130859375,6425,0,0,26671.810546875,7,0.200000002980232,0,0,0,0,0,0,0,0,14,NA,NA,41254.75,0,NA,0,1,31,85,0,1,1,0
"3425",1,0,1,17,6,10,1949,1960,30,52020,4477,1,1,85255,8,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,44,0,1,1,0
"3426",0,0,1,14,12,12,1946,2080,32,29911.5,686,2,0,32974.8984375,7,0.800000011920929,0,0,5092.18017578125,0,0,952,0,810,NA,NA,NA,NA,NA,NA,0,3,16,61,0,1,1,0
"3444",0,0,1,17,12,10,1953,160,26,2312,2607,3,1,108490.6015625,1,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,0,NA,1
"3454",1,0,1,16,12,8,1951,1900,28,30345,1858,0,1,66470,6,0.400000005960464,0,0,0,0,0,0,0,0,12,9,39015,23120,0,0,0,3,10,87,0,1,1,0
"3478",1,0,1,12,2,9,1953,2630,27,46240,4909,1,1,49130,5,0.5,0,0,0,0,0,0,0,0,12,12,8670,0,0,0,0,2,14,61,0,1,1,0
"3488",0,0,1,17,9,11,1939,1532,40,34102,4304,3,1,121524.5,8,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,NA,0,1,NA,1
"3513",0,0,1,8,3,7,1923,717,57,6011.2001953125,3093,0,1,54730.8203125,6,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,0,1,NA,1
"3519",0,NA,NA,12,1,10,1952,1760,28,21675,3230,0,NA,123114,9,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,0,0,NA,1
"3523",1,0,1,12,8,7,1951,2080,27,NA,4200,0,0,138474.34375,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,10,71859.8515625,14594.5,0,0,0,4,4,NA,0,1,NA,0
"3532",0,0,1,12,10,11,1941,504,38,3236.80004882812,5595,3,1,176.289993286133,NA,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,0,1,NA,1
"3534",0,0,1,16,2,8,1942,32,38,231.199996948242,5577,2,1,101381.203125,11,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,18,NA,0,0,NA,1
"3580",1,0,1,17,1,9,1923,1504,58,37570,3051,0,1,47396,30,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,87,0,1,1,0
"3582",1,0,1,17,9,9,1948,2116,31,54988.03125,1678,0,1,92615.828125,8,0.300000011920929,0,0,0,0,0,0,0,0,12,10,63580,36558.5,0,0,0,2,24,92,0,1,1,0
"3588",1,0,1,16,2,10,1947,3120,33,101150,5460,2,1,210970,11,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,61,0,1,1,0
"3591",0,0,0,12,11,8,1947,2223,32,26010,6331,2,1,128605,6,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,0,1,NA,1
"3614",0,0,1,11,1,7,1927,0,52,0,5068,1,0,38379.19921875,5,0.600000023841858,0,0,12242.0400390625,0,0,1236,0,3000,NA,NA,NA,NA,NA,NA,0,2,26,NA,0,0,1,0
"3646",0,0,1,11,12,10,1932,2032,48,15895,6060,1,1,69105.6796875,1,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,1,NA,1
"3672",0,0,1,12,9,9,1933,1482,46,26010,1118,1,1,109724.6328125,10,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,40,NA,0,1,NA,1
"3676",1,0,1,17,6,11,1934,2600,45,231200,4669,2,1,246806,23,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,88,0,1,1,0
"3688",0,NA,NA,12,NA,11,NA,166,44,NA,3081,0,NA,45084,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,NA,0,1,NA,0
"3710",0,0,1,16,6,10,1948,0,31,0,3837,2,1,145367,6,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,1,0,NA,1
"3723",1,0,1,3,NA,7,NA,400,32,NA,3772,0,NA,49416.109375,NA,0.100000001490116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,1,1,0,0
"3759",0,0,1,12,11,10,1929,0,50,0,1242,0,1,125931.75,12,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,0,NA,1
"3760",1,NA,NA,9,1,8,1926,NA,54,0,83,0,NA,20230,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22,NA,0,0,NA,0
"3772",0,0,1,17,1,10,1946,2000,34,57800,5446,2,NA,136986,12,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,10,NA,0,1,NA,1
"3780",1,0,1,13,6,10,1935,2280,43,41905,6105,1,1,41905,20,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,31,0,1,1,0
"3814",0,0,1,12,8,7,1953,0,26,0,1131,4,1,41702.69921875,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,NA,0,0,NA,1
"3830",1,0,0,14,2,10,1936,1928,44,65360.23828125,4779,0,1,84769.4765625,22,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,87,0,1,1,0
"3867",1,0,1,8,12,8,1920,2027,59,45728.46875,5711,0,1,113631.90625,37,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,11,0,1,1,0
"3881",0,1,0,16,NA,4,NA,1640,29,39882,1551,0,NA,55199,6,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,4,46,NA,0,1,NA,1
"3886",0,0,1,17,1,11,1947,0,33,0,5365,2,1,46240,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,0,NA,1
"3904",1,0,1,13,NA,7,NA,2083,37,NA,4993,0,NA,81659.84375,NA,0.200000002980232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,1,0,0
"3908",0,1,0,12,4,10,1922,1387,58,23120,4601,0,0,46355.6015625,35,0.300000011920929,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,3,16,87,0,1,1,0
"3912",1,0,1,9,NA,10,NA,2080,53,NA,4053,1,NA,43847.078125,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,1,NA,0
"3936",1,0,1,12,8,8,1920,1350,59,38726,6012,0,0,38726,37,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,51,0,1,1,0
"3951",1,0,1,16,3,13,1946,2928,34,26010,5361,2,1,41905,7,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,11,0,1,1,0
"3953",0,0,1,16,2,9,1951,1484,29,21675,1075,0,0,22397.5,6,0.200000002980232,0,0,0,0,0,0,0,0,12,NA,NA,34680,0,NA,0,2,34,87,0,1,1,0
"3958",0,0,1,13,8,12,1948,0,32,0,5440,3,1,75177.5703125,4,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,NA,0,0,NA,1
"3959",1,0,1,12,8,10,1923,2863,56,49419,1583,0,1,78319,34,0.400000005960464,0,0,0,0,0,0,0,0,8,6,2312,0,0,0,0,2,34,55,0,1,1,0
"3974",0,NA,NA,12,NA,8,NA,753,25,NA,2147,0,NA,20230,NA,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,NA,0,NA,NA,0
"3980",1,0,1,10,7,10,1937,3580,42,106930,4507,0,0,106930,21,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,32,0,1,1,0
"4082",0,0,1,16,10,12,1953,1410,25,29290.150390625,5682,0,0,29434.650390625,3,0.5,0,0,0,0,0,0,0,0,15,16,277440,0,0,0,0,1,31,87,0,1,1,0
"4116",1,0,1,13,2,8,1935,2136,45,52996.8203125,5653,2,1,76059.0234375,23,0.5,0,0,17282.19921875,17282.19921875,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,92,0,1,1,0
"4128",1,0,1,14,5,11,1952,2416,27,49130,149,1,1,49505.69921875,5,0.5,0,0,0,0,0,0,0,0,12,12,63580,14450,0,0,0,3,34,33,0,1,1,0
"4131",0,0,1,12,5,9,1950,0,30,0,4490,2,1,76585,8,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,0,NA,1
"4144",1,0,1,7,1,11,1926,1800,54,44630.26953125,365,0,1,52202.0703125,32,0.5,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,34,92,0,1,1,0
"4151",0,1,0,12,7,7,1935,1960,44,20808,5983,0,NA,44506,6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,23,NA,0,1,NA,1
"4157",1,0,1,17,9,8,1948,3416,31,63580,2635,1,1,101785.796875,7,0.5,0,0,0,0,0,0,0,0,12,12,433.5,0,0,0,0,2,42,55,0,1,1,0
"4171",0,0,1,17,1,12,1931,1073,49,57800,5217,0,1,278885,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,1,NA,1
"4172",0,0,1,10,2,10,1921,1239,59,10115,5030,0,0,23891.630859375,10,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,87,0,1,1,0
"4190",0,0,1,17,4,11,1946,2204,32,65603,2018,0,1,234985.90625,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,0,1,NA,1
"4193",1,1,0,14,9,10,1922,1292,57,20230,4816,1,1,53609.5,34,0.5,0,0,1589.5,1589.5,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,87,0,1,1,0
"4197",0,0,1,16,1,9,1951,1936,29,36703,1678,0,1,92615.828125,8,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,0,1,NA,1
"4224",1,0,1,12,11,13,1950,2486,29,49130,1872,2,1,64475.8984375,7,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,33,0,1,1,0
"4231",0,0,1,16,9,10,1951,1683,29,33235,6047,1,1,76585,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,0,3,41,NA,0,1,NA,1
"4249",1,0,1,15,5,11,1947,1320,33,14045.400390625,6371,4,1,24276,11,1.5,0,0,0,0,0,0,0,0,12,NA,NA,17785.060546875,0,NA,0,2,13,51,0,1,1,0
"4251",1,0,1,15,6,7,1953,2016,26,37570,1410,1,1,68550.796875,7,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,55,0,1,1,0
"4258",1,0,1,16,8,11,1954,3380,25,70805,5880,1,1,112421,3,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,49,0,1,1,0
"4265",0,0,1,6,6,9,1924,0,55,0,606,0,0,6883.97998046875,NA,0.5,0,0,693.599975585938,0,0,240,0,0,NA,NA,NA,NA,NA,NA,0,3,23,NA,0,0,1,0
"4267",0,0,1,12,12,10,1947,0,32,0,5460,2,1,210970,2,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,1,29,NA,0,0,NA,1
"4275",0,0,1,16,9,11,1954,2090,25,30345,1988,0,0,30345,6,0.200000002980232,0,0,0,0,0,0,0,0,12,16,114325.5078125,14577.16015625,0,0,0,1,29,84,0,1,1,0
"4283",1,0,1,17,3,11,1942,1910,38,69810.84375,4008,1,1,106282.640625,12,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,87,0,1,1,0
"4333",1,0,1,16,5,9,1941,1323,38,92480,2275,1,1,95370,17,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,43,0,1,1,0
"4377",0,0,1,16,1,12,1950,2090,30,41806.73828125,1153,0,0,41806.73828125,4,0.200000002980232,0,0,0,0,0,0,0,0,12,12,109820,0,0,0,0,3,3,87,0,1,1,0
"4397",1,0,1,11,7,8,1940,2000,39,18322.599609375,629,2,1,18741.650390625,17,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,61,0,1,1,0
"4437",1,0,1,14,4,9,1920,1940,60,49130,5606,0,1,126004,38,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,30,0,1,1,0
"4438",1,0,0,12,8,10,1949,2078,30,52020,4288,3,1,69053.65625,9,1.20000004768372,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,4,4,85,0,1,1,0
"4442",0,0,1,12,4,11,1922,8,58,63.5800018310547,3383,0,1,71822.28125,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,0,NA,1
"4448",0,0,1,12,2,12,1955,0,25,0,4085,2,1,28900,1,1,NA,NA,NA,NA,NA,NA,NA,NA,10,12,73984,14450,0,0,0,3,45,NA,0,1,NA,1
"4459",1,0,1,15,2,12,1955,NA,25,NA,4379,0,NA,130587.5390625,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,12,14,57222,21675,0,0,1,3,45,NA,NA,NA,NA,0
"4478",1,0,1,12,7,10,1947,2060,32,34680,5619,3,1,56485.05078125,10,1.20000004768372,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,51,0,1,1,0
"4490",0,1,0,8,5,7,1924,0,55,0,2602,3,0,9840.4501953125,20,NA,0,0,15120.48046875,0,0,2232,0,3000,NA,NA,NA,NA,NA,NA,0,3,9,NA,0,0,1,0
"4529",0,0,1,14,12,12,1941,1936,38,40460,2675,1,0,43234.3984375,15,0.400000005960464,0,0,0,0,0,0,2774.39990234375,0,NA,NA,NA,NA,NA,NA,0,3,3,86,0,1,1,0
"4553",1,0,1,14,NA,12,NA,1984,28,23120,3589,3,1,45777.6015625,8,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,42,0,1,1,0
"4591",1,0,1,17,12,8,1953,2600,26,60690,2786,1,1,60979,2,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,62,0,1,1,0
"4595",1,0,1,8,NA,10,NA,3000,52,40460,5941,0,1,80619.4375,30,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,11,0,1,1,0
"4597",1,0,1,13,12,13,1926,2400,53,65776.3984375,569,1,1,155482,31,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,1,71,0,1,1,0
"4603",1,0,1,12,7,8,1942,2165,37,48372.8203125,2203,2,1,48372.8203125,16,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,40,0,1,1,0
"4632",1,1,0,17,10,13,1926,2470,53,124270,2086,0,1,135252,29,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,87,0,1,1,0
