"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"61621",0,0,1,16,8,11,1934,NA,1440,55,36015.98046875,4552,0,NA,66957.796875,25,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"61650",0,0,1,12,11,8,1960,4,1560,28,728,4451,2,NA,21890.9609375,3,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"61685",1,0,1,16,10,11,1945,NA,2740,44,127400,1283,2,1,137410,21,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,1,0
"61714",0,0,1,16,5,12,1957,20,1883,33,55728.3984375,6661,0,0,58822.3984375,9,1,0,0,0,0,0,0,0,0,12,15,0,0,0,0,0,1,20,0,1,1,0
"61757",0,0,1,16,7,9,1951,3,1813,38,32760,2374,0,0,33033,12,1,0,0,0,0,0,0,0,0,12,17,0,6552,0,0,0,3,3,0,1,1,0
"61801",0,0,1,14,9,8,1962,32,2024,27,20020,215,2,NA,55089.578125,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"61811",1,0,1,16,10,8,1949,NA,2400,40,27300,729,0,0,27300,17,3,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,3,9,0,1,1,0
"61814",1,0,1,12,5,9,1936,NA,2703,53,69160,1142,0,1,230109.875,31,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"61819",1,0,1,12,4,10,1958,12,2178,32,49140,4724,2,1,69160,9,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"61824",0,1,0,14,7,12,1940,NA,0,50,0,3230,0,NA,62112.9609375,16,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,0,NA,1
"61871",1,0,1,17,6,12,1963,21,2000,26,21840,5514,0,1,36400,7,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,6,NA,0,1,1,0
"61878",0,0,1,16,11,12,1952,40,1530,37,18200,2100,0,1,120556.796875,7,2,0,3028.47998046875,3028.47998046875,0,0,NA,0,0,16,NA,NA,1911,0,NA,0,2,48,0,1,NA,1
"61906",0,0,1,12,6,11,1964,12,320,25,2329.60009765625,3784,1,NA,60933.6015625,6,3,0,0,0,0,0,NA,0,0,NA,12,81900,NA,NA,0,0,2,12,0,0,NA,1
"61963",0,0,1,13,11,8,1960,19,2312,29,38766,6104,1,1,89999,7,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,NA,1
"61972",1,0,1,12,7,11,1959,34,1872,30,0,1908,0,NA,117280.796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,0,0,0,0,0,2,34,0,0,NA,0
"61973",0,0,1,13,8,7,1964,4,1750,26,22522.5,3581,1,1,45500,2,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"61994",1,0,1,16,8,12,1944,NA,2080,45,163800,6123,1,1,168623,22,1,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,3,42,0,1,1,0
"62012",0,0,1,16,2,11,1965,6,2116,25,40040,6833,0,NA,139139,6,1,0,0,0,0,0,NA,0,0,14,17,0,0,0,0,0,1,6,0,1,NA,1
"62014",0,1,0,9,7,8,1957,32,760,32,NA,6762,1,0,28872.48046875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,6188,0,NA,0,3,32,0,1,NA,0
"62015",0,0,1,12,3,9,1951,31,0,38,0,1897,2,NA,81900,10,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,1
"62016",1,0,1,13,10,9,1950,NA,2000,39,47320,6536,1,1,98280,16,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"62027",1,0,1,12,8,10,1954,34,2569,35,63336,2404,2,1,68992.5625,12,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"62032",1,0,1,14,9,8,1956,37,1760,33,16380,4456,1,1,27300,13,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"62041",0,0,1,12,7,11,1930,NA,510,59,3367,49,0,1,50687,20,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"62066",0,0,1,14,4,8,1953,20,1848,37,31850,5674,1,NA,166348,10,2,0,0,0,0,0,NA,2730,0,NA,NA,NA,NA,NA,NA,0,1,18,0,1,NA,1
"62073",0,0,0,16,11,12,1952,34,2205,37,76440,996,0,0,76440,11,2,0,0,0,0,0,0,0,0,16,17,0,0,0,0,0,1,37,0,1,1,0
"62082",1,0,1,12,9,9,1959,21,2040,30,67522,31,1,1,73517.078125,12,2,0,480.480010986328,480.480010986328,0,0,0,0,0,10,8,58240,5460,0,0,0,2,21,0,1,1,0
"62108",1,0,0,15,9,8,1942,NA,2080,47,109200,1814,1,1,118239.9375,24,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"62130",0,0,1,16,2,11,1946,NA,1850,44,25343.5,2439,0,1,182000,12,2,0,0,0,0,0,NA,0,0,12,10,0,0,0,0,0,4,46,0,1,NA,1
"62133",1,0,1,12,12,8,1940,NA,1232,49,16380,5346,1,1,48594,20,3,0,7280,7280,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"62158",0,0,1,16,3,11,1930,NA,1900,60,39905.3203125,6063,0,1,150634.125,23,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"62167",1,0,1,17,6,10,1956,31,2477,33,80080,3459,0,0,80080,12,1,0,0,0,0,0,0,0,0,NA,12,0,NA,NA,0,0,1,31,0,1,1,0
"62202",1,0,1,13,1,11,1953,24,3084,37,35566.44140625,4685,3,1,65520,14,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,49,0,1,1,0
"62214",1,0,1,14,5,13,1954,21,2070,35,83720,446,6,1,83720,13,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"62237",0,0,1,12,8,12,1943,NA,0,46,0,4471,0,NA,41860,17,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,0,NA,1
"62247",0,0,1,12,3,10,1962,45,0,28,0,6989,3,NA,70070,NA,2,0,0,0,0,0,NA,0,0,12,10,39130,36400,0,0,0,3,45,0,0,NA,1
"62256",1,0,0,14,2,11,1952,4,2025,38,78260,4753,3,1,80444,15,3,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,4,4,0,1,1,0
"62268",0,0,1,12,10,9,1961,5,0,28,0,4653,2,1,20020,NA,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,0,NA,1
"62280",1,0,1,12,2,11,1951,39,2976,39,85698.34375,5981,2,1,123396,16,2,0,0,0,0,0,0,0,0,12,15,0,28246.400390625,0,0,0,3,39,0,1,1,0
"62312",1,0,1,10,12,8,1954,4,0,35,0,4451,2,1,21890.9609375,12,4,19568.640625,0,19568.640625,0,0,0,0,0,12,4,27300,0,0,0,0,4,4,0,0,1,0
"62323",1,0,1,17,7,9,1959,31,2488,30,82446,4828,1,1,192738,4,1,1092,0,1092,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"62326",1,0,0,12,11,10,1953,4,1944,36,60060,6725,3,1,64340.640625,12,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"62327",0,0,1,17,6,11,1937,NA,1624,52,49140,4039,0,1,107380,13,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,NA,1
"62334",0,0,1,16,2,13,1956,48,470,34,18200,5207,2,1,77757.6796875,11,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,NA,1
"62338",0,0,1,11,5,13,1947,NA,2000,42,17996.16015625,450,2,NA,62855.51953125,18,1,0,0,0,0,0,NA,8328.3203125,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"62382",1,0,1,16,11,10,1963,22,NA,27,NA,1727,0,1,140140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,17,140140,0,0,0,0,2,22,1,1,NA,0
"62417",1,0,1,14,3,8,1959,31,2313,31,72800,6678,2,1,93366,8,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"62431",0,0,1,14,7,8,1944,NA,654,45,5824,3351,2,NA,114851.1015625,10,1,0,0,0,0,0,NA,11830,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"62444",1,0,1,16,2,11,1961,46,2287,29,43772.8203125,5349,2,1,76940.5,6,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"62463",0,0,1,11,11,10,1930,NA,918,59,9935.3798828125,2533,0,NA,57330,30,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"62468",1,0,1,17,11,10,1955,31,2420,32,80080,2423,0,1,149786,9,2,0,0,0,0,0,0,0,0,12,NA,NA,42406,0,NA,0,1,31,0,1,1,0
"62471",0,1,0,12,9,8,1952,34,2040,37,18200,1376,4,1,35490,14,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"62479",1,0,1,14,8,10,1945,NA,2183,45,91000,2679,2,1,98280,21,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"62502",0,0,1,12,10,9,1957,21,0,32,0,1559,3,1,58240,9,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"62503",0,0,1,12,7,9,1955,45,2046,34,7280,4767,3,NA,54600,10,2,0,0,0,0,0,NA,0,0,NA,10,0,0,0,0,0,3,45,0,1,NA,1
"62507",0,0,1,12,5,9,1951,31,0,36,0,1407,2,0,30241.119140625,4,3,0,0,3865.67993164062,0,0,2124,10221.1201171875,0,12,10,25480,9100,0,0,0,1,31,0,0,1,0
"62509",1,0,1,12,2,11,1963,37,2040,27,0,5766,2,NA,90217.3984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,16,NA,1110.19995117188,0,0,0,1,37,0,0,NA,0
"62512",0,0,1,16,5,9,1929,NA,1584,60,63700,4357,0,NA,143881.921875,26,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"62522",0,0,1,12,4,10,1941,NA,129,48,728,793,0,1,13468,8,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"62530",1,0,1,12,8,10,1943,NA,3516,46,41113.80078125,2727,1,0,63481.6015625,23,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"62535",1,0,1,16,10,13,1963,14,2500,26,NA,1521,0,0,510510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,17,81900,66912.296875,0,0,0,2,12,0,1,NA,0
"62570",0,0,1,12,9,9,1930,NA,1248,59,6552,5226,0,1,36400,36,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"62623",1,0,1,12,6,11,1931,NA,954,58,7238.14013671875,5530,0,1,63694.5390625,35,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,1,0
"62630",1,0,1,12,9,9,1958,37,2205,31,26390,5873,0,0,26390,8,2,0,0,0,0,0,0,0,0,12,12,56420,27300,0,0,0,1,37,0,1,1,0
"62644",0,0,1,12,2,12,1944,NA,0,46,0,876,0,1,154973,4,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"62651",0,1,0,12,8,8,1958,10,0,31,0,2598,4,NA,40622.3984375,1,3,0,0,7862.39990234375,0,0,NA,0,4320,NA,NA,NA,NA,NA,NA,0,3,10,0,0,NA,1
"62686",0,0,1,9,11,10,1943,NA,0,46,0,1267,1,NA,27387.359375,23,2,0,0,5460,5460,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,0,NA,1
"62692",0,0,1,12,10,12,1957,34,2262,32,47320,2373,0,0,47320,11,1,0,0,0,0,0,0,0,0,16,17,94640,41212.078125,0,0,0,2,24,0,1,1,0
"62708",0,1,0,16,1,7,1958,1,2331,32,21840,3396,4,0,24133.19921875,NA,3,0,0,6552,0,0,3600,2293.19995117188,0,NA,NA,NA,NA,NA,NA,0,3,1,0,0,1,0
"62723",1,0,1,14,6,10,1953,37,2940,36,91000,2063,1,1,99190,15,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"62747",0,0,1,14,6,9,1964,18,0,25,0,4213,2,0,7813.259765625,2,2,0,0,9544.080078125,0,0,951,0,4293,10,8,10920,5460,0,0,0,1,18,0,0,1,0
"62788",0,0,1,14,1,10,1962,3,2533,28,21840,1232,0,0,55872.1796875,8,4,0,0,0,0,0,0,0,0,7,NA,NA,0,0,NA,0,3,3,0,1,1,0
"62807",1,0,1,16,8,12,1961,4,1560,28,9336.599609375,3514,0,1,78030.6796875,9,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"62834",1,1,0,5,9,1,1951,41,NA,38,NA,5502,0,NA,17537.51953125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2,13,NA,NA,NA,0
"62836",0,0,1,12,12,10,1938,NA,1837,51,28392,5792,0,NA,79752.3984375,25,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"62865",1,0,1,12,4,8,1961,13,1992,29,47320,3621,1,1,70980,6,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"62896",0,0,1,16,8,11,1960,34,2769,29,NA,1908,0,0,117280.796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,0,0,0,0,0,2,34,1,1,NA,0
"62903",0,0,1,13,12,13,1959,14,947,30,50960,1578,1,1,138866,7,2,0,0,0,0,0,NA,0,0,16,17,122431.3984375,2730,0,0,0,3,42,0,0,NA,1
"62922",0,0,1,16,4,11,1958,34,1677,31,65520,1114,1,1,121248.3984375,9,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"62945",0,0,1,15,8,9,1954,24,0,35,0,4083,2,1,170193.65625,8,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"62954",0,0,1,10,8,11,1949,NA,3120,40,45500,6791,1,NA,121940,14,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"62972",0,0,1,14,10,7,1949,NA,2100,40,21840,2198,1,1,87724,16,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"62980",0,0,0,13,10,9,1946,NA,2000,43,29120,4966,0,NA,110637.796875,20,3,0,0,0,0,0,NA,0,0,13,NA,NA,0,0,NA,0,4,4,0,1,NA,1
"62982",0,0,1,16,6,10,1949,NA,0,40,0,4021,3,1,142360.40625,7,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,0,NA,1
"62988",0,0,1,12,5,11,1953,41,2000,37,38220,5176,4,NA,95195.1015625,10,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"63008",1,0,1,14,8,11,1948,NA,3855,41,28987.140625,2315,0,1,126035,17,1,0,0,0,0,0,0,0,0,12,12,0,7904.259765625,0,0,0,1,29,0,1,1,0
"63010",1,0,1,12,8,10,1933,NA,2054,56,63700,1643,0,1,106106,37,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"63024",0,0,1,12,11,10,1947,NA,1960,42,33697.30078125,5964,0,1,98818.71875,17,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"63043",0,0,1,12,9,11,1963,21,1580,27,18200,4861,1,1,62025.6015625,5,3,0,3640,3640,0,0,NA,0,0,12,12,40127.359375,5458.18017578125,0,0,0,2,21,0,1,NA,1
"63048",1,0,1,12,8,11,1964,34,2500,25,29120,5966,1,1,29120,2,3,0,0,0,0,0,0,0,0,13,10,21476,35854,0,0,0,4,5,0,1,1,0
"63049",0,1,0,12,1,9,1931,NA,260,56,1223.0400390625,2667,0,1,46723.0390625,4,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,23,0,1,NA,1
"63069",1,0,1,12,1,10,1956,20,107,34,NA,1950,0,0,16955.119140625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,1,20,0,1,NA,0
"63083",1,0,1,12,9,8,1956,4,2488,34,69524,4972,2,1,69524,10,1,0,0,0,0,0,0,0,0,12,NA,NA,12740,0,NA,0,4,4,0,1,1,0
"63095",1,0,1,16,2,11,1954,14,1940,36,50960,2895,0,1,187642,10,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"63100",1,0,1,17,4,12,1957,14,2508,33,121940,4628,3,1,125398,9,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,6,NA,0,1,1,0
"63113",0,0,1,16,7,12,1947,NA,996,42,23660,6371,1,1,211484,11,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,NA,1
"63153",1,0,1,12,11,10,1933,NA,0,56,0,2939,0,1,17138.939453125,33,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,0,1,0
"63171",1,0,1,15,10,11,1946,NA,2640,43,54964,1928,1,1,105469,20,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"63179",0,0,1,12,11,11,1961,21,1170,28,7280,3703,1,1,25571,1,1,0,0,0,0,0,NA,0,0,NA,12,71344,NA,NA,0,0,2,21,0,1,NA,1
"63185",0,0,1,17,5,11,1952,31,256,37,200200,4035,2,NA,868140,14,1,0,0,0,0,0,NA,0,0,12,13,0,0,0,0,0,1,31,0,1,NA,1
"63192",0,0,1,12,11,9,1946,NA,0,43,0,3279,1,1,97481.0234375,11,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,0,NA,1
"63244",0,1,0,10,3,8,1949,NA,0,41,0,4230,0,1,32951.1015625,18,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"63258",0,0,1,14,7,12,1941,NA,1086,48,21840,1958,0,1,195650,22,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"63266",1,0,1,12,2,11,1959,45,2058,31,29120,2148,0,1,69185.4765625,13,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"63270",0,0,1,16,12,10,1963,14,2232,26,46228,1055,3,1,102921,3,2,0,0,0,0,0,NA,0,0,11,14,NA,0,0,0,0,2,24,0,1,NA,1
"63284",0,0,1,12,1,9,1955,37,0,35,0,1315,1,1,60292.9609375,2,1,0,0,0,0,0,NA,0,0,11,NA,NA,12740,0,NA,0,1,37,0,0,NA,1
"63286",1,0,1,12,11,12,1962,4,1976,27,20020,4510,0,0,20020,5,2,0,0,0,0,0,0,0,0,17,17,118300,0,0,0,0,4,4,0,1,1,0
"63308",1,0,1,7,4,9,1935,NA,1968,55,22932,526,0,0,23157.6796875,32,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"63330",1,0,1,12,6,9,1936,NA,NA,53,0,2552,0,NA,17464.720703125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,0,0,NA,0,4,4,0,0,NA,0
"63369",0,0,1,14,11,11,1952,14,987,37,7280,2621,3,1,74965.796875,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,0,NA,1
"63378",0,0,1,16,4,12,1955,12,2080,35,NA,5843,0,NA,252616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,127400,0,0,0,0,2,12,0,1,NA,0
"63386",1,0,1,12,2,8,1941,NA,1880,49,45500,426,2,1,86302.578125,26,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"63399",0,0,1,11,10,11,1936,NA,0,53,0,452,0,0,3822,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,1,0
"63408",0,1,0,14,11,8,1963,32,1208,26,10920,4356,1,0,31846.359375,4,1,0,0,0,0,0,0,0,0,13,NA,NA,NA,0,NA,0,3,32,0,0,1,0
"63429",1,0,1,12,7,12,1939,NA,2100,50,58604,2984,0,1,133406,27,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,0,1,0
"63465",0,0,1,11,5,10,1934,NA,0,55,0,3478,1,1,139503,4,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,1
"63477",0,0,1,12,5,9,1939,NA,0,50,0,2346,0,1,89180,27,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"63495",0,0,1,16,6,11,1957,12,677,32,6370,3951,2,NA,68978,7,3,0,0,0,0,0,NA,0,0,12,12,45500,9100,0,0,0,3,9,0,1,NA,1
"63497",1,0,1,12,2,7,1947,NA,2350,43,76440,6526,1,1,141232,20,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"63506",1,0,1,8,9,9,1944,NA,2916,45,47320,145,1,1,76804,22,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"63527",0,1,0,12,5,7,1956,23,2250,33,19861.66015625,816,2,1,21681.66015625,NA,3,0,0,0,0,0,NA,0,0,8,NA,NA,0,0,NA,0,3,23,0,1,NA,1
"63540",0,0,1,13,7,11,1958,29,500,31,20475,6349,1,1,113022,8,3,0,0,0,0,0,NA,0,0,12,16,58240,43680,0,0,0,1,29,0,1,NA,1
"63559",0,0,1,14,11,11,1955,37,2033,34,51870,1346,0,1,84630,11,3,0,0,0,0,0,NA,0,0,12,8,87360,0,0,0,0,1,37,0,1,NA,1
"63567",0,0,1,12,6,9,1938,NA,1536,51,9919,864,0,1,32556.16015625,3,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"63606",1,0,1,12,6,11,1958,24,3060,31,41860,128,3,1,59150,15,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"63618",1,0,1,12,5,9,1930,NA,715,59,5581.93994140625,558,0,0,82671.6796875,30,3,0,0,11651.6396484375,11651.6396484375,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,28,0,1,1,0
"63620",1,0,1,12,3,11,1932,NA,90,57,673.400024414062,832,0,1,62187.578125,35,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,0,1,0
"63652",0,0,1,12,2,11,1941,NA,344,49,2184,3213,0,NA,185640,19,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,27,0,1,NA,1
"63672",0,0,1,12,5,10,1962,21,2460,27,36400,683,2,0,36400,NA,1,0,0,0,0,0,0,0,0,14,17,14560,60060,0,0,0,2,21,0,1,1,0
"63719",1,0,1,12,9,10,1951,42,2096,38,77577.5,5552,0,1,150150,15,3,0,0,436.799987792969,0,0,240,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"63754",0,0,1,16,2,10,1951,37,750,39,21840,357,2,1,123396,9,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"63843",0,0,1,12,8,8,1931,NA,1470,58,NA,2400,3,NA,21150.220703125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,0
"63915",0,0,1,12,3,10,1945,NA,2000,45,67340,6926,3,NA,100864.3984375,20,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"63922",0,0,1,14,1,10,1932,NA,2224,58,21840,529,0,0,23660,3,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"63946",1,1,0,12,2,4,1959,1,2012,32,33670,1307,1,1,40950,8,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,1,0
"63956",1,0,1,17,9,12,1949,NA,1984,40,43680,6124,2,1,44317,13,1,0,0,0,0,0,0,0,0,17,NA,NA,7290.919921875,0,NA,0,3,3,0,1,1,0
"63980",1,0,1,12,8,8,1944,NA,2342,45,63700,4397,3,1,119173.6015625,19,3,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,3,23,0,1,1,0
"63982",1,0,1,14,11,12,1956,16,2555,33,80444,3476,3,1,85405.3203125,10,1,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,3,16,0,1,1,0
"63990",0,0,1,13,10,10,1961,34,0,28,0,6432,4,0,26597.48046875,9,3,0,0,16074.240234375,0,0,3576,0,5256,14,16,141960,6391.83984375,0,0,0,2,34,0,0,1,0
"63992",0,1,0,12,11,4,1931,NA,0,58,0,3103,0,1,19110,26,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,0,NA,1
"64000",0,0,1,15,5,11,1947,NA,76,42,182,641,0,1,21734.439453125,19,3,0,0,0,0,0,NA,0,0,NA,10,0,NA,NA,0,0,3,9,0,0,NA,1
"64013",0,0,1,14,3,11,1956,46,1770,34,33167.6796875,5349,2,1,76940.5,11,2,0,0,0,0,0,NA,0,0,17,NA,NA,0,0,NA,0,4,46,0,1,NA,1
"64083",1,0,1,12,8,10,1952,6,1998,37,16380,175,2,1,17108,12,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"64096",0,0,1,14,11,11,1933,NA,1913,55,29120,5827,0,1,167416.34375,20,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"64097",1,0,1,16,6,10,1932,NA,1888,57,76440,1989,0,1,77896,26,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"64106",0,0,1,12,12,11,1933,NA,2250,56,43680,6365,0,1,127400,2,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
