"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","occ","study","works","head","wife"
"61377",0,0,1,12,6,11,1923,0,55,0,246,0,1,122016,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,NA,0,0,NA,1
"61408",1,0,1,16,11,10,1925,2304,53,47904.3984375,2617,1,1,68194.4765625,32,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,61,0,1,1,0
"61417",0,0,1,16,12,12,1950,176,28,820,3802,1,NA,43148.3984375,9,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,1,NA,1
"61423",1,0,1,12,9,10,1922,2315,56,53004.80078125,869,3,1,76620.796875,36,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,31,0,1,1,0
"61426",1,0,1,17,11,8,1939,2684,39,124640,5020,2,1,132840,19,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,18,86,0,1,1,0
"61435",0,0,1,17,11,12,1933,2000,45,42640,4571,0,1,205016.40625,4,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,1,NA,1
"61456",1,0,1,12,10,10,1944,2300,34,47560,3983,3,1,47560,14,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,51,0,1,1,0
"61492",1,0,1,17,8,13,1951,972,27,19024,4520,0,1,58548,6,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,87,0,1,1,0
"61501",0,0,0,12,9,10,1951,2448,27,26240,4959,0,NA,87297.203125,9,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,1,NA,1
"61533",1,0,1,14,10,10,1928,1752,50,45349.28125,3681,0,1,86716.640625,28,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,41,0,1,1,0
"61545",0,0,1,12,2,9,1932,1645,47,37720,4917,1,1,109893.1171875,10,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,0,1,NA,1
"61606",0,0,1,16,11,11,1950,1579,28,42640,2145,0,1,97793.203125,7,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,1,NA,1
"61621",0,0,1,16,8,11,1934,1424,44,49364,5851,1,1,136090.484375,18,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,NA,0,1,NA,1
"61623",1,0,1,13,6,11,1947,1288,31,24701.6796875,3309,2,1,27771.759765625,10,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,NA,0,0,1,0
"61625",0,0,1,12,12,13,1924,0,54,0,4170,0,0,8475.51953125,33,0.200000002980232,0,0,8475.51953125,8475.51953125,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,0,1,0
"61652",1,0,1,13,NA,11,NA,NA,27,NA,4799,0,NA,32800,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,NA,0
"61663",0,1,0,10,8,12,1928,0,49,0,2254,1,1,67240,14,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,NA,0,0,NA,1
"61670",0,0,1,12,7,9,1919,1904,59,37720,5215,0,1,108010.3984375,21,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,0,1,NA,1
"61685",1,0,1,16,10,11,1945,2154,33,52480,1407,2,1,71005.4375,5,0.5,0,1338.23999023438,1338.23999023438,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,83,0,1,1,0
"61688",1,0,1,8,5,10,1923,2458,55,43391.12109375,5110,0,1,84624,35,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,11,0,1,1,0
"61695",1,0,1,12,NA,8,NA,1656,30,37316.55859375,6193,0,0,37480.55859375,NA,0.300000011920929,0,0,0,0,0,0,0,0,10,NA,NA,164,0,NA,0,6,NA,92,0,1,1,0
"61697",1,0,1,16,5,12,1940,2205,38,52817.83984375,2762,2,1,124640,11,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,61,0,1,1,0
"61704",0,1,0,10,5,0,1926,0,51,0,2143,0,0,7478.39990234375,NA,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,0,1,0
"61757",0,0,1,16,7,9,1951,2125,27,32308,2228,0,0,33948,4,0.200000002980232,0,0,0,0,0,0,0,0,12,16,34768,8200,0,0,0,3,3,86,0,1,1,0
"61786",0,NA,NA,16,NA,7,NA,0,26,0,6012,1,NA,141040,8,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,NA,0,0,NA,1
"61811",1,0,1,16,10,8,1949,2304,29,51915.83984375,2525,0,0,52407.83984375,5,0.100000001490116,0,0,0,0,0,0,0,0,12,14,34505.6015625,0,0,0,0,3,9,61,0,1,1,0
"61814",1,0,1,12,5,9,1936,2450,43,77080,1598,4,1,104960,22,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,81,0,1,1,0
"61821",1,0,1,11,9,8,1952,1536,27,29520,5555,4,1,29520,5,1.20000004768372,0,0,0,0,0,0,0,0,7,7,31570,0,0,0,0,4,36,51,0,1,1,0
"61823",0,0,1,12,11,7,1927,1450,51,11480,4472,1,1,27880,15,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,1,NA,1
"61824",0,1,0,14,7,12,1940,0,39,0,3288,3,NA,151027.59375,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,0,0,NA,1
"61840",0,0,1,12,9,12,1927,940,51,12464,2882,0,1,79704,15,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,NA,0,1,NA,1
"61867",1,0,1,16,6,12,1928,1880,50,141040,5166,0,1,225008,29,0.899999976158142,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,31,0,1,1,0
"61878",0,0,1,16,11,12,1952,3612,26,39360,1201,0,0,108896,3,0.200000002980232,0,0,0,0,0,0,0,0,16,NA,NA,11808,0,NA,0,2,48,61,0,1,1,0
"61892",0,0,1,8,11,6,1942,50,33,NA,5122,0,NA,20522.9609375,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,NA,NA,NA,NA,0
"61921",0,0,1,13,11,5,1922,2000,55,23288,2435,0,1,71241.6015625,14,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,NA,0,1,NA,1
"61922",0,0,1,12,1,9,1921,1840,58,26961.599609375,4461,0,1,70395.359375,27,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,1,NA,1
"61994",1,0,1,16,8,12,1944,1880,34,62320,485,2,1,68388,13,0.600000023841858,0,0,0,0,0,0,2952,0,12,8,47232,32144,0,0,0,3,42,21,0,1,1,0
"62016",1,0,1,13,10,9,1950,1968,28,51168,1916,2,1,68620.8828125,7,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,33,0,1,1,0
"62017",0,0,1,12,11,13,1950,0,28,0,4529,2,1,50859.6796875,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,NA,0,1,NA,1
"62022",0,0,1,12,8,8,1926,1690,52,19680,502,0,1,65600,21,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,10,NA,0,1,NA,1
"62034",0,0,1,14,9,12,1919,1936,59,55104,952,0,1,123656,39,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,NA,0,1,NA,1
"62041",0,0,1,12,7,11,1930,2020,48,35509.28125,2602,0,1,79749.921875,20,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,1,NA,1
"62073",0,0,0,16,11,12,1952,868,26,8200,1157,0,0,14760,6,0.300000011920929,0,6560,6560,0,0,0,0,0,15,16,201392,0,0,0,0,3,8,92,0,1,1,0
"62108",1,0,0,15,9,8,1942,4160,36,213200,4453,5,1,213282,16,0.899999976158142,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,61,0,1,1,0
"62112",1,0,1,12,2,11,1927,2340,52,52480,2974,1,1,57400,30,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,31,0,1,1,0
"62130",0,0,1,16,2,11,1946,0,33,0,3115,0,1,119392,7,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,10,11808,0,0,0,0,4,4,NA,0,0,NA,1
"62133",1,0,1,12,12,8,1940,2000,38,50840,4746,3,1,50840,13,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,31,0,1,1,0
"62158",0,0,1,16,3,11,1930,2000,49,49200,5742,0,1,140777.59375,17,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,1,NA,1
"62182",0,0,1,7,10,5,1919,0,59,0,4692,0,1,29782.400390625,9,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,0,NA,1
"62202",1,0,1,13,1,11,1953,2318,26,51282.80078125,3126,0,1,72963.6015625,7,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,49,21,0,1,1,0
"62253",1,1,0,10,6,12,1926,1960,52,33062.3984375,3148,2,1,85332.4765625,31,0.699999988079071,0,0,4234.47998046875,0,551.039978027344,0,0,1123,NA,NA,NA,NA,NA,NA,0,1,31,61,0,1,1,0
"62256",1,0,0,14,2,11,1952,2120,28,59040,4500,1,1,66688.9609375,6,0.800000011920929,0,0,0,0,0,0,0,0,8,8,57400,0,0,0,0,4,4,57,0,1,1,0
"62262",1,0,1,14,1,11,1925,1948,54,63304,4847,0,1,91184,33,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,86,0,1,1,0
"62280",1,0,1,12,2,11,1951,2450,28,51168,5421,1,1,76752,6,0.600000023841858,0,0,0,0,0,0,0,0,12,14,114800,0,0,0,0,3,39,61,0,1,1,0
"62288",0,0,1,12,3,11,1925,0,53,0,4695,1,1,66256,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,18,NA,0,0,NA,1
"62291",1,0,1,14,8,10,1951,2340,28,52480,2568,2,1,74784,7,0.699999988079071,0,0,0,0,0,0,0,0,12,NA,NA,7812.9599609375,0,NA,0,3,45,61,0,1,1,0
"62326",1,0,0,12,11,10,1953,1735,25,45920,522,1,1,71727.0390625,4,0.800000011920929,0,5799.0400390625,5799.0400390625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,33,0,1,1,0
"62327",0,0,1,17,6,11,1937,1400,41,39360,3218,0,1,127920,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,NA,0,1,NA,1
"62333",0,0,1,17,8,11,1921,1542,57,44358.71875,5318,0,1,148334.71875,9,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,NA,0,1,NA,1
"62338",0,0,1,11,5,13,1947,2040,32,27880,2910,2,0,40160.3203125,7,0.800000011920929,0,0,0,0,0,0,12280.3203125,0,NA,8,0,NA,NA,0,0,2,21,32,0,1,1,0
"62389",0,0,1,12,5,11,1953,0,25,0,3411,2,NA,47724,3,1,NA,NA,NA,NA,NA,NA,NA,NA,12,14,54448,47232,0,0,0,4,4,NA,0,0,NA,1
"62421",0,0,1,8,9,11,1947,0,32,0,2293,3,NA,20336,7,1.29999995231628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,NA,0,0,NA,1
"62431",0,0,1,14,7,8,1944,0,34,0,4453,5,1,213282,2,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,0,0,NA,1
"62439",0,0,1,12,7,10,1928,0,50,0,661,1,1,73209.6015625,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,0,0,NA,1
"62463",0,0,1,11,11,10,1930,1200,47,8036,1518,0,NA,98088.3984375,15,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,0,1,NA,1
"62471",0,1,0,12,9,8,1952,240,27,1640,477,2,1,67240,2,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,0,NA,1
"62507",0,0,1,12,5,9,1951,0,25,0,1703,2,1,74111.6015625,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,10,0,16728,0,0,0,1,31,NA,0,0,NA,1
"62512",0,0,1,16,5,9,1929,1595,50,63395.83984375,5189,2,0,121189.4375,21,0.400000005960464,0,0,27552,27552,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,32,0,1,1,0
"62517",1,0,0,11,NA,7,NA,1960,29,72160,2788,1,1,108240,7,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,92,0,1,1,0
"62519",0,NA,NA,10,NA,8,NA,1392,43,29520,2517,0,NA,121107.4375,22,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,1,NA,1
"62522",0,0,1,12,4,10,1941,0,38,0,3320,4,1,16400,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,0,0,NA,1
"62525",0,0,1,14,4,10,1954,320,25,1968,5271,2,1,31724.16015625,4,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,26240,0,NA,0,2,34,NA,0,0,NA,1
"62530",1,0,1,12,8,10,1943,3752,36,37680.640625,4547,2,1,95120,14,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,61,0,1,1,0
"62564",0,0,1,12,12,9,1949,1096,28,8528,4727,0,0,16567.279296875,9,0.300000011920929,0,8039.27978515625,8039.27978515625,0,0,0,0,0,10,NA,NA,462.480010986328,0,NA,0,1,37,56,0,1,1,0
"62570",0,0,1,12,9,9,1930,1200,49,8200,3063,0,1,43624,16,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,0,1,NA,1
"62599",0,0,1,12,12,9,1923,0,56,0,2784,0,1,68880,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,0,0,NA,1
"62623",1,0,1,12,6,11,1931,2112,47,72160,2486,1,1,82065.6015625,23,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,56,0,1,1,0
"62644",0,0,1,12,2,12,1944,15,35,144.320007324219,748,2,1,74173.921875,3,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,0,NA,1
"62686",0,0,1,9,11,10,1943,0,34,0,4563,2,NA,30569.599609375,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,NA,0,0,NA,1
"62702",0,0,1,16,8,9,1919,2275,59,67030.078125,407,0,NA,98104.796875,30,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,NA,0,1,NA,1
"62715",1,0,1,12,9,8,1925,2067,53,52480,1875,0,1,114472,29,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,62,0,1,1,0
"62723",1,0,1,14,6,10,1953,2561,25,85280,2561,1,1,104960,6,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,15,32,0,1,1,0
"62749",1,0,1,15,6,9,1949,1440,29,78720,1220,0,1,80360,9,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,71,0,1,1,0
"62771",1,0,1,14,6,10,1925,1910,53,39360,2791,0,1,41406.71875,34,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,81,0,1,1,0
"62802",1,0,1,8,2,11,1926,2805,53,154160,3718,1,1,157325.203125,32,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,51,0,1,1,0
"62814",1,0,1,12,10,10,1942,1560,36,90734.640625,3045,3,1,90734.640625,15,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,30,0,1,1,0
"62834",1,1,0,5,9,1,1951,1040,27,NA,4259,0,NA,9826.8798828125,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,2,13,NA,0,1,NA,0
"62954",0,0,1,10,8,11,1949,992,29,9840,308,2,NA,59696,6,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,NA,0,1,NA,1
"62972",0,0,1,14,10,7,1949,1760,29,22960,5508,1,1,82000,9,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,NA,0,1,NA,1
"62982",0,0,1,16,6,10,1949,120,29,3936,4900,2,1,72816,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,0,0,NA,1
"62998",0,0,1,12,NA,6,NA,NA,29,0,3870,3,NA,39753.6015625,NA,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,0,NA,0
"63008",1,0,1,14,8,11,1948,1729,30,65600,917,0,1,108732,6,0.699999988079071,0,0,0,0,0,0,0,0,11,11,62320,11808,0,0,0,1,29,62,0,1,1,0
"63024",0,0,1,12,11,10,1947,1488,31,15088,726,2,1,58889.12109375,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,NA,0,1,NA,1
"63025",0,0,1,16,7,12,1927,1216,51,39360,1244,0,1,174496,7,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,0,1,NA,1
"63049",0,1,0,12,1,9,1931,1080,45,10332,1263,0,1,75561.359375,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,23,NA,0,1,NA,1
"63105",0,0,1,14,5,10,1921,1680,58,49200,4739,0,1,130422.640625,17,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,1,NA,1
"63113",0,0,1,16,7,12,1947,0,31,0,4140,3,1,116249.7578125,13,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,0,0,NA,1
"63153",1,0,1,12,11,10,1933,2381,46,56179.83984375,4824,2,1,77745.84375,NA,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,40,0,1,1,0
"63171",1,0,1,15,10,11,1946,1980,32,35424,5366,0,1,73144,5,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,92,0,1,1,0
"63176",0,0,1,13,2,10,1927,1560,52,19089.599609375,42,0,1,95185.6015625,19,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,40,NA,0,1,NA,1
"63185",0,0,1,17,5,11,1952,2364,27,69208,5799,0,0,69864,1,0.200000002980232,0,0,0,0,0,0,0,0,12,12,113409.28125,83390.71875,0,0,0,1,31,88,0,1,1,0
"63192",0,0,1,12,11,9,1946,320,31,3608,790,2,1,56416,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,NA,0,0,NA,1
"63244",0,1,0,10,3,8,1949,198,28,1804,324,4,1,17548,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,NA,0,0,NA,1
"63258",0,0,1,14,7,12,1941,828,38,16400,3083,1,1,136411.921875,11,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,1,NA,1
"63308",1,0,1,7,4,9,1935,2250,43,52480,2380,0,1,59040,22,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,44,0,1,1,0
"63318",1,0,1,12,11,10,1944,2310,34,85788.3984375,408,3,1,164000,13,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,21,0,1,1,0
"63330",1,0,1,12,6,9,1936,2080,42,NA,4125,0,NA,31816,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,17056,0,NA,0,4,4,NA,0,1,NA,0
"63335",0,NA,NA,NA,NA,6,NA,NA,31,0,5209,0,NA,1312,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,19,NA,0,0,NA,0
"63369",0,0,1,14,11,11,1952,1600,26,17056,339,1,1,104468,6,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,0,0,NA,1
"63370",1,0,1,10,3,9,1928,1951,51,48216,4795,1,1,68880,30,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,40,0,1,1,0
"63386",1,0,1,12,2,8,1941,2041,38,45920,3843,4,1,58115.0390625,17,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,44,0,1,1,0
"63387",1,0,1,12,10,7,1929,1560,49,69867.28125,2893,2,1,69965.6796875,28,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,NA,0,1,1,0
"63391",1,1,0,6,7,5,1929,500,49,0,1453,0,NA,4920,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,NA,0,0,NA,0
"63399",0,0,1,11,10,11,1936,0,42,0,1774,0,1,82000,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,0,0,NA,1
"63429",1,0,1,12,7,12,1939,1936,39,49774,4790,1,1,73390,15,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,85,0,1,1,0
"63465",0,0,1,11,5,10,1934,0,43,0,1240,0,1,108410.5625,4,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,0,0,NA,1
"63477",0,0,1,12,5,9,1939,2000,39,23616,4299,3,1,160720,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,42,NA,0,1,NA,1
"63497",1,0,1,12,2,7,1947,1930,32,72160,4816,2,1,92496,11,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,61,0,1,1,0
"63506",1,0,1,8,9,9,1944,3682,34,59827.19921875,841,1,1,75039.84375,15,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,40,0,1,1,0
"63541",0,NA,NA,14,NA,10,NA,1040,50,NA,5702,0,NA,68880,NA,0.200000002980232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,NA,0,1,NA,0
"63548",1,0,1,13,NA,9,NA,2579,26,62320,4495,0,1,113652,5,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,61,0,1,1,0
"63567",0,0,1,12,6,9,1938,0,40,0,637,2,1,53136,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,0,0,NA,1
"63618",1,0,1,12,5,9,1930,0,48,0,4937,0,0,15212.6396484375,16,0.100000001490116,0,0,11276.6396484375,11276.6396484375,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,NA,0,0,1,0
"63620",1,0,1,12,3,11,1932,4068,47,157440,2595,3,1,192257.203125,26,0.899999976158142,0,0,2755.19995117188,2755.19995117188,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,31,0,1,1,0
"63652",0,0,1,12,2,11,1941,1500,38,13018.3203125,3668,1,0,20339.279296875,13,0.5,0,0,0,0,0,0,6297.60009765625,0,NA,NA,NA,NA,NA,NA,0,2,14,83,0,1,1,0
"63716",1,0,1,17,11,10,1948,3563,30,44280,5363,1,1,87904,9,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,71,0,1,1,0
"63719",1,0,1,12,9,10,1951,2042,27,45920,3079,0,1,85089.7578125,6,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,61,0,1,1,0
"63721",0,1,0,11,2,7,1930,0,48,0,4615,0,NA,27276.48046875,21,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,NA,0,0,NA,1
"63754",0,0,1,16,2,10,1951,1280,27,29520,3868,1,1,114636,6,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,0,0,NA,1
"63789",1,0,1,10,NA,10,NA,1800,52,85608,1245,0,1,108446.640625,31,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,44,0,1,1,0
"63821",0,0,1,12,6,11,1925,0,53,0,4820,0,1,65600,15,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,NA,0,0,NA,1
"63852",1,0,1,12,NA,5,NA,2368,28,40180,4609,0,1,66420,9,0.400000005960464,0,0,0,0,0,0,0,0,12,7,29716.80078125,0,0,0,0,2,34,92,0,1,1,0
"63855",1,0,1,12,11,13,1938,2000,40,29520,5075,0,1,59204,18,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,92,0,1,1,0
