"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"2031",1,0,1,16,11,10,1939,3120,51,70729.75,2500,0,1,193747.75,27,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"2032",1,0,1,16,5,11,1947,2370,44,87500,8494,2,1,149012.5,16,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"2048",0,0,1,17,1,10,1947,0,44,0,3965,3,1,244562.5,8,2,0,0,0,0,0,NA,0,0,12,NA,NA,280,0,NA,0,4,4,0,0,NA,1
"2065",1,0,1,16,4,13,1946,2160,45,91000,3485,0,0,103250,21,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"2077",0,0,1,12,10,8,1957,860,33,10500,6756,3,0,24605,11,3,0,0,5880,0,0,1400,3150,1960,12,13,4418.75,12250,0,0,0,2,34,0,1,1,0
"2086",0,1,0,17,7,5,1950,1552,42,43750,8039,2,1,117582.5,13,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,NA,1
"2094",1,0,1,16,10,10,1960,2500,30,75250,6849,0,0,77350,7,1,0,0,0,0,0,0,0,0,12,NA,NA,26250,0,NA,0,2,12,0,1,1,0
"2096",1,0,1,13,12,11,1930,2132,60,42000,1424,0,1,59388,36,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"2107",1,0,0,12,10,10,1953,2968,37,47250,4911,2,1,65457,13,3,267.75,0,267.75,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"2147",1,0,1,14,8,9,1949,2950,41,98437.5,1354,4,1,217910,14,3,0,0,18060,18060,0,0,0,0,12,15,0,11182.5,0,0,0,3,39,0,1,1,0
"2170",0,0,1,14,6,9,1962,2500,28,5206.25,4367,2,NA,53422.25,7,1,0,0,0,0,0,NA,3675,0,10,12,NA,12643.75,0,0,0,2,13,0,1,NA,1
"2205",1,0,1,13,3,11,1938,1592,53,6660.5,2303,0,1,34387.5,15,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"2209",0,0,1,15,11,12,1946,1242,44,15750,3888,0,0,106750,26,2,0,3500,3500,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,11,0,1,1,0
"2248",0,0,1,14,7,12,1962,2424,28,23142,6599,2,NA,70000,4,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"2249",1,0,1,10,7,10,1954,2142,36,34650,6132,3,1,38850,13,3,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,3,3,0,1,1,0
"2253",1,0,1,12,4,11,1956,2051,35,43750,5038,0,1,73500,11,3,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,4,2,0,1,1,0
"2263",1,0,1,16,7,12,1948,2990,42,61250,5070,2,1,62707.75,14,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"2269",1,0,1,17,9,9,1954,3302,36,99139.25,5139,3,1,183750,8,1,0,0,0,0,0,0,0,0,NA,16,0,NA,NA,0,0,4,2,0,1,1,0
"2275",0,1,0,15,9,9,1951,1960,40,47250,1631,2,NA,108675,5,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"2280",0,0,1,11,11,11,1944,0,46,0,645,0,0,19006.75,12,3,0,0,210,0,0,120,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"2284",0,1,0,14,4,8,1962,1320,28,8750,1010,2,0,8925,10,3,0,0,2380,0,0,1360,0,0,3,9,27475,0,0,0,0,3,32,0,1,1,0
"2296",0,1,0,7,10,8,1950,580,40,3972.5,7799,3,1,33957,16,5,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,0,NA,1
"2330",1,1,0,13,1,12,1956,1600,36,NA,8266,0,NA,50055.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,8,0,26250,0,0,0,2,24,0,1,NA,0
"2347",1,0,1,16,10,12,1952,2115,38,80500,4271,3,1,81025,14,1,0,0,0,0,0,0,0,0,12,16,119000,0,0,0,0,2,34,0,1,1,0
"2355",1,0,1,12,6,10,1945,2000,46,27125,6951,0,0,28311.5,21,2,0,0,0,0,0,0,0,0,10,NA,NA,0,0,NA,0,2,13,0,1,1,0
"2357",0,0,1,12,3,10,1947,1680,44,14875,5779,2,1,60725,18,4,0,1925,1925,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"2363",1,0,1,12,9,10,1963,372,27,NA,5347,0,0,53025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,15,NA,39900,0,NA,0,3,41,0,1,NA,0
"2368",0,0,1,13,4,10,1942,1280,49,12516,8387,0,NA,140038.5,NA,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,0,NA,1
"2374",1,0,0,8,5,7,1954,2080,37,140000,5550,7,1,165410,8,1,0,0,1813,0,0,1036,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"2387",0,1,0,16,8,10,1947,1899,43,35000,1546,0,0,35000,19,3,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,3,16,0,1,1,0
"2394",1,0,1,10,5,12,1943,992,48,17500,6904,1,1,26250,33,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,0,1,0
"2404",1,0,1,16,8,10,1952,2600,38,53375,8449,2,1,97300,14,3,0,0,0,0,0,0,0,0,12,12,46375,0,0,0,0,1,37,0,1,1,0
"2415",0,0,1,7,3,7,1938,1984,53,21014,8614,0,1,85797.25,21,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"2423",0,0,1,12,7,8,1952,2912,40,56000,8646,0,0,56000,12,1,0,0,0,0,0,0,0,0,12,NA,NA,26600,0,NA,0,1,31,0,1,1,0
"2437",1,0,1,17,9,11,1957,429,33,7460.25,7688,1,1,16490.25,11,2,0,2257.5,2257.5,0,0,0,0,0,15,12,0,0,0,0,0,2,12,0,1,1,0
"2443",1,0,1,12,2,10,1945,2097,46,88375,2792,1,1,92400,22,3,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,2,13,0,1,1,0
"2445",0,0,1,16,4,11,1955,0,36,0,6679,3,1,875000,4,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"2451",0,0,1,17,6,11,1948,1044,42,43750,5571,1,1,166250,12,1,0,0,0,0,0,NA,0,0,12,12,0,0,0,0,0,4,4,0,0,NA,1
"2540",0,0,1,12,8,11,1954,2500,36,73500,4171,0,NA,265825,12,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"2568",0,0,1,17,6,11,1965,2132,25,47250,5171,0,1,113645,7,1,0,0,0,0,0,NA,0,0,12,16,63000,42000,0,0,0,1,29,0,1,NA,1
"2582",1,0,1,12,1,8,1950,2805,41,42000,54,2,1,70525,14,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,15,0,1,1,0
"2609",0,0,1,12,7,10,1947,1530,44,2913.75,4466,1,NA,107975,13,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"2616",0,0,1,12,3,10,1937,0,54,0,5073,1,1,19292,5,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"2636",0,0,1,12,8,7,1936,1607,54,35000,5493,0,1,53047.75,31,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"2654",1,0,1,17,10,10,1951,2728,39,245000,3420,2,1,284287.5,15,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,6,NA,0,1,1,0
"2667",0,0,1,4,4,0,1934,NA,57,0,4759,0,NA,67536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,0
"2679",0,0,1,13,11,11,1962,2004,28,31500,35,0,1,47894,16,3,0,0,0,0,0,NA,0,0,12,13,42000,17388,0,0,0,1,20,0,1,NA,1
"2713",1,0,1,15,11,12,1945,3380,45,65371.25,289,0,1,93336.25,21,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"2733",0,0,1,17,3,11,1964,1090,27,50352.75,4908,1,1,98932.75,6,2,0,0,0,0,0,NA,0,0,12,12,0,30100,0,0,0,1,37,0,1,NA,1
"2734",1,0,1,12,2,11,1950,4032,41,35000,3626,3,1,79100,17,3,2800,0,2800,0,0,0,0,0,6,NA,NA,0,0,1,0,3,45,0,1,1,0
"2753",1,0,1,14,9,11,1960,2104,30,57750,2121,1,1,75337.5,6,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,1,0
"2770",0,1,0,12,1,7,1965,1984,26,18375,3016,0,1,50750,8,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"2791",0,0,1,17,7,12,1948,1200,42,31500,1629,1,NA,75950,20,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,NA,1
"2795",1,0,1,15,11,13,1955,3087,35,148750,1834,3,1,162750,11,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"2801",1,0,1,12,12,12,1941,1938,49,52500,4565,0,1,71750,25,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"2807",1,0,1,12,6,8,1944,2008,46,29757,3624,0,1,103285,22,1,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,3,45,0,1,1,0
"2842",1,0,1,12,7,10,1967,2940,25,31500,8914,2,0,31500,1,2,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,4,2,0,1,1,0
"2855",0,0,1,12,10,12,1951,515,39,2726.5,4326,2,1,56854,11,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,49,0,0,NA,1
"2856",1,0,1,12,11,8,1961,2056,29,46140.5,5642,1,1,46140.5,5,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"2866",1,0,1,17,11,11,1957,2150,33,49350,5718,2,1,49350,6,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"2871",1,0,1,14,1,7,1951,2400,40,26600,3580,3,1,57575,16,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"2882",1,0,1,14,12,9,1947,3344,43,66500,5398,2,1,108500,19,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"2892",0,0,1,17,2,10,1959,0,32,0,435,2,1,48475,7,1,0,0,0,0,0,NA,0,0,12,12,113750,47320,0,0,0,1,20,0,0,NA,1
"2915",0,0,1,12,4,12,1958,851,33,4074,6376,3,1,86849,NA,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,NA,1
"2927",1,0,0,16,10,11,1950,1832,40,89250,4048,2,1,153300,16,1,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,4,36,0,1,1,0
"2928",0,0,1,12,8,10,1940,NA,50,0,3214,0,NA,60572.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,0,0,NA,0,3,32,0,0,NA,0
"2929",1,0,1,11,5,12,1957,1214,33,NA,2990,2,1,27475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,1,0,0
"2933",1,0,1,12,12,12,1955,1560,35,56000,302,0,0,65887.5,11,3,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,3,16,0,1,1,0
"2954",1,0,1,12,8,12,1954,0,36,0,6729,0,0,4305,9,5,0,0,6090,0,4305,1020,0,0,12,17,31500,0,0,0,0,1,37,0,0,1,0
"2997",1,0,1,12,5,10,1934,2500,56,17500,3461,0,1,65625,32,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"3048",0,0,1,12,1,8,1957,NA,34,0,2163,2,1,25406.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,0
"3053",0,0,1,16,10,11,1954,1560,36,NA,6542,0,1,192937.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,0
"3065",1,0,1,12,8,9,1957,2496,33,42000,6490,1,0,49350,10,2,0,0,0,0,0,0,0,0,12,12,7000,14000,0,0,0,3,9,0,1,1,0
"3090",0,0,1,15,8,11,1946,624,44,5250,1810,1,1,136150,4,3,0,0,0,0,0,NA,0,0,12,12,0,0,0,0,0,1,20,0,0,NA,1
"3092",0,0,1,12,5,10,1952,1968,38,26250,4476,1,NA,78750,14,2,0,0,0,0,0,NA,0,0,12,NA,NA,0,0,NA,0,1,37,0,0,NA,1
"3098",0,0,1,12,2,13,1935,1763,56,46802,5563,0,0,50956.5,32,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"3159",1,0,1,14,3,10,1950,2750,41,52500,2645,0,1,146475,17,1,0,0,0,0,0,0,0,0,11,12,42000,31500,0,0,0,1,31,0,1,1,0
"3168",0,0,1,14,12,13,1958,1410,32,20125,3615,3,1,54657.75,11,1,0,0,0,0,0,NA,0,0,12,12,0,0,0,0,0,2,14,0,1,NA,1
"3195",1,0,1,17,3,10,1958,1944,33,161000,5027,0,1,292250,14,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"3231",1,0,1,16,3,12,1962,2600,29,NA,6595,0,0,139912.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13,19250,22750,0,0,0,1,29,0,1,NA,0
"3236",1,1,0,6,10,4,1953,NA,37,0,984,0,0,14236.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1006.25,0,NA,0,3,32,0,0,NA,0
"3244",1,1,0,12,1,8,1966,237,25,3500,8272,0,0,3500,3,1,0,0,0,0,0,0,0,0,10,5,9940,0,0,0,0,3,17,0,1,1,0
"3253",1,0,1,12,9,11,1948,3380,42,36400,8548,1,1,43552.25,18,2,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,3,3,0,1,1,0
"3259",0,0,1,12,2,11,1954,1250,37,26250,8513,2,0,30975,NA,2,0,0,0,0,0,0,4725,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"3277",0,0,1,17,4,8,1949,1376,42,26250,2857,0,NA,71750,18,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"3292",1,0,1,12,1,12,1958,2034,33,30625,6228,2,1,71723.75,9,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"3294",0,0,1,12,12,10,1964,0,26,0,3358,2,1,46375,2,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,1
"3300",1,0,1,12,5,10,1959,2044,31,45878,3115,0,1,86726.5,12,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"3303",0,0,1,12,12,10,1952,2400,38,91000,2645,0,1,146475,15,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"3322",0,0,1,14,3,10,1964,1860,27,20387.5,2143,0,0,20791.75,6,2,0,0,0,0,0,0,0,0,12,12,52150,700,0,0,0,1,31,0,1,1,0
"3336",0,0,1,13,1,9,1960,258,31,1750,8790,1,1,110600,8,3,0,0,0,0,0,NA,0,0,12,12,27916,3500,0,0,0,1,31,0,1,NA,1
"3352",0,0,0,12,12,11,1955,1864,35,66500,4048,2,1,153300,11,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"3354",1,0,1,4,8,13,1945,NA,45,0,1553,0,0,44224.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,0,0,2,13,0,0,NA,0
"3392",0,0,1,12,4,12,1946,0,45,0,8998,2,1,179900,12,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,0,NA,1
"3397",1,0,1,12,12,9,1955,2156,35,78750,6236,3,1,78750,11,2,0,0,0,0,0,0,0,0,12,14,0,70000,0,0,0,4,46,0,1,1,0
"3412",0,0,0,14,1,12,1950,740,41,10500,7163,4,1,16800,5,2,0,0,0,0,0,NA,0,0,14,12,0,4375,0,0,0,3,42,0,1,NA,1
"3419",0,0,1,17,12,10,1953,1224,37,45500,731,2,1,175000,14,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"3425",1,0,1,17,6,10,1949,2692,41,89250,7283,2,1,89250,17,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"3426",0,0,1,14,12,12,1946,2000,43,36750,7473,0,0,36750,16,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"3444",0,0,1,17,12,10,1953,0,37,0,3435,1,1,160685,13,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"3449",0,1,0,9,9,5,1955,0,35,0,5373,3,1,48559,11,3,0,0,0,0,0,NA,0,0,6,9,NA,0,0,0,0,3,17,0,0,NA,1
"3454",1,0,1,16,12,8,1951,1857,39,47250,62,1,1,152250,13,2,0,0,0,0,0,0,0,0,12,9,0,12740,0,0,0,3,10,0,1,1,0
"3478",1,0,1,12,2,9,1953,3143,38,50925,1627,3,1,69154.75,15,1,0,0,0,0,0,0,0,0,12,12,19950,19775,0,0,0,2,14,0,1,1,0
"3488",0,0,1,17,9,11,1939,1560,51,87500,3667,0,1,350000,14,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,NA,1
"3523",1,0,1,12,8,7,1951,2695,39,17500,295,0,0,17500,16,1,0,0,0,0,0,0,0,0,12,8,0,61250,0,0,0,4,4,0,0,1,0
"3527",1,0,1,16,11,12,1958,1728,32,12012,7391,2,1,23275,8,3,0,0,0,0,0,0,0,0,12,17,41076,32861.5,0,0,0,2,22,0,1,1,0
"3532",0,0,1,12,10,11,1941,1358,49,16625,8573,0,1,55125,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"3534",0,0,1,16,2,8,1942,520,49,9450,5567,2,NA,66500,11,2,0,0,0,0,0,NA,1400,0,NA,NA,NA,NA,NA,NA,0,1,18,0,1,NA,1
"3541",1,0,1,12,2,8,1940,3000,51,22750,7156,0,1,30100,29,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"3545",0,0,1,13,9,12,1958,2025,32,2339.75,4163,2,1,31424.75,7,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,NA,1
"3582",1,0,1,17,9,9,1948,1980,42,75619.25,2731,2,1,87629.5,15,1,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,2,24,0,1,1,0
"3591",0,0,0,12,11,8,1947,2004,43,30625,6946,0,1,112665,13,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"3595",1,0,1,16,9,13,1964,2510,26,55125,4389,0,1,70875,7,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"3599",0,0,1,9,6,10,1955,2080,35,5005,1681,4,0,13888,2,2,0,0,6842.5,0,0,3910,0,0,7,NA,NA,0,0,NA,0,2,34,0,1,1,0
"3601",0,1,0,12,10,8,1961,0,29,0,6627,3,1,82992,2,4,0,0,0,0,0,NA,1820,0,11,NA,NA,10997,0,NA,0,2,13,0,1,NA,1
"3627",1,0,1,17,11,10,1955,2250,36,66500,7018,0,1,87500,11,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"3630",1,0,1,15,1,12,1959,1305,32,24500,426,0,0,24500,8,2,0,0,0,0,0,0,0,0,NA,16,NA,NA,NA,NA,0,4,36,0,1,1,0
"3646",0,0,1,11,12,10,1932,2300,59,31500,3598,0,1,74200,6,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"3672",0,0,1,12,9,9,1933,1094,57,20125,2319,0,1,66141.25,17,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,40,0,0,NA,1
"3676",1,0,1,17,6,11,1934,3120,56,87500,8488,0,1,122500,27,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"3687",1,0,1,11,11,12,1957,2286,32,49000,7523,0,1,68250,14,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,0,1,0
"3710",0,0,1,16,6,10,1948,2026,42,36750,4956,0,1,199150,8,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"3714",0,0,1,12,6,7,1960,1699,30,50750,4230,0,0,59062.5,6,2,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,2,22,0,1,1,0
"3726",0,0,1,16,5,11,1961,1470,29,70000,2337,0,0,70000,7,2,0,0,0,0,0,0,0,0,14,16,150850,56000,0,0,0,1,31,0,1,1,0
"3762",0,0,1,15,9,12,1940,1576,50,64750,4764,0,NA,135800,18,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"3772",0,0,1,17,1,10,1946,2560,45,122500,8612,1,NA,180915,23,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,NA,1
"3780",1,0,1,13,6,10,1935,4160,57,19250,8267,0,1,42875,29,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"3809",0,0,1,16,1,13,1951,0,40,0,9345,0,NA,39614.75,NA,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,6,NA,NA,NA,NA,1
"3814",0,0,1,12,8,7,1953,1960,37,30625,4937,3,1,58598.75,7,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"3818",1,0,1,12,6,10,1958,2193,32,80850,3883,2,1,82013.75,8,1,0,0,1163.75,0,1163.75,0,0,0,12,12,76282.5,6730.5,0,0,0,6,NA,0,1,1,0
"3830",1,0,0,14,2,10,1936,1920,55,78750,3664,0,1,99298.5,27,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"3872",0,0,1,13,8,9,1962,987,28,2628.5,3075,2,1,24066,4,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,NA,1
"3886",0,0,1,17,1,11,1947,1567,44,38500,2852,2,1,56154,9,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"3951",1,0,1,16,3,13,1946,4284,45,64750,4494,4,1,96162.5,21,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"3953",0,0,1,16,2,9,1951,2016,40,35000,5847,0,0,35350,15,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"3958",0,0,1,13,8,12,1948,980,42,8750,2241,0,1,137375,4,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,NA,1
"3972",1,0,1,11,11,9,1961,2385,29,49000,201,1,1,49175,9,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"3980",1,0,1,10,7,10,1937,2498,53,8268.75,6445,0,1,122360,29,2,0,10010,10010,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"4044",0,0,1,16,4,10,1963,1613,28,31500,7293,0,1,72975,3,3,0,1750,1750,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"4071",1,0,1,12,8,10,1957,1452,33,24500,7925,0,0,24675,12,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"4080",1,0,1,16,9,12,1955,3060,35,99750,948,2,1,102270,12,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"4082",0,0,1,16,10,12,1953,2205,36,15750,912,0,0,19600,8,2,0,0,0,0,0,0,0,0,16,17,0,0,0,0,0,6,NA,0,1,1,0
"4096",0,NA,NA,12,8,11,1933,NA,57,NA,817,0,NA,14889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,NA,NA,0
"4112",0,0,1,12,1,8,1963,700,28,3500,2961,0,1,28000,5,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"4116",1,0,1,13,2,8,1935,1860,56,36750,1769,0,1,75824,31,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"4127",0,0,1,12,2,7,1966,512,25,3727.5,6572,2,NA,29977.5,4,3,0,0,0,0,0,NA,1575,0,8,NA,NA,0,0,NA,0,3,35,0,0,NA,1
"4128",1,0,1,14,5,11,1952,2695,39,89250,4375,0,1,92400,14,3,0,0,0,0,0,0,0,0,13,12,3937.5,0,0,0,0,4,4,0,1,1,0
"4131",0,0,1,12,5,9,1950,2120,41,70000,9158,2,0,74200,17,2,0,0,0,0,0,0,4200,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"4140",1,0,1,12,1,11,1958,2312,33,42516.25,1922,4,1,51975,11,1,1225,0,1225,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,0,1,0
"4151",0,1,0,12,7,7,1935,2080,55,12425,6624,0,0,24038,29,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,23,0,1,1,0
"4157",1,0,1,17,9,8,1948,3185,42,96250,4410,2,1,159600,15,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,1,0
"4190",0,0,1,17,4,11,1946,1719,44,96250,3684,1,1,331625,15,3,0,2625,2625,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"4192",0,0,1,14,2,10,1956,2180,35,31500,4861,0,1,68250,11,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
