"birthyear","birthmonth","f_id","black","white","id","male","h_sentscore1972","birthstate","inc_labor","hours","edu","hhchildren","married","fam_inc","works","age","state","f_edu","m_edu","f_inc_labor","m_inc_labor","region","state","study","head","wife"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,1,NA,0,1,2486194,0,9,21,NA,NA,NA,2,NA,90288,NA,NA,21,NA,NA,NA,NA,2,21,NA,NA,NA
1927,4,NA,1,0,2473002,0,7,32,6840,1000,12,1,1,44460,NA,43,32,NA,NA,NA,NA,3,32,NA,0,1
1955,6,NA,0,1,999171,1,9,46,NA,NA,NA,3,NA,71136,NA,NA,46,NA,NA,NA,NA,4,46,NA,NA,NA
1968,10,2714001,0,1,2714030,1,12,45,NA,NA,NA,4,0,68400,NA,NA,45,7,12,34200,34200,3,45,NA,NA,NA
1935,10,NA,0,1,1956002,0,11,31,0,0,14,3,1,86868,NA,32,31,NA,NA,NA,NA,1,31,NA,0,1
1945,10,NA,1,0,5831174,1,NA,23,NA,NA,NA,1,1,66895.203125,NA,NA,23,NA,NA,NA,NA,3,23,NA,NA,NA
1968,8,NA,NA,NA,6121222,1,3,10,NA,NA,NA,9,NA,30232.80078125,NA,NA,10,NA,NA,NA,NA,3,10,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,7,NA,0,1,257176,1,11,4,NA,NA,NA,4,NA,71628.4765625,NA,NA,4,NA,NA,NA,NA,4,4,NA,NA,NA
1949,9,NA,0,1,1733003,0,11,4,NA,NA,12,0,0,65664,NA,18,4,NA,14,NA,0,4,4,NA,0,0
1967,5,2717001,0,1,2717007,0,8,20,NA,NA,NA,5,NA,68181.1171875,NA,1,20,11,10,67579.203125,328.320007324219,1,20,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934,7,NA,0,0,7849001,0,NA,37,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,9,NA,0,1,1718002,0,11,4,0,0,12,0,NA,23618.51953125,NA,55,4,NA,NA,NA,NA,4,4,NA,0,1
1963,10,1093001,0,1,1093003,0,11,6,NA,NA,NA,1,NA,86697,NA,4,6,NA,13,86184,0,1,6,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,10,1648001,0,1,1648003,1,9,10,NA,NA,NA,1,NA,30780,NA,3,10,9,9,30780,0,3,10,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,11,NA,1,0,5874003,0,9,34,NA,NA,NA,4,0,15102.7197265625,NA,11,34,NA,11,NA,0,2,34,NA,0,0
1967,10,6043002,0,1,6043004,1,7,16,NA,NA,NA,2,NA,26929.080078125,NA,1,16,7,8,NA,NA,3,16,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,11,NA,1,0,6706185,0,12,12,NA,NA,NA,4,NA,13953.599609375,NA,NA,12,NA,NA,NA,NA,2,12,NA,NA,NA
1949,9,NA,0,1,713170,1,10,40,NA,NA,NA,5,NA,73256.3984375,NA,NA,40,NA,NA,NA,NA,2,40,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,5,NA,NA,NA,192172,1,11,13,NA,NA,NA,0,NA,54856.80078125,NA,NA,13,NA,NA,NA,NA,2,13,NA,NA,NA
1905,11,NA,0,1,1913001,1,9,34,51300,2000,8,0,1,51300,1,62,34,NA,NA,NA,NA,2,34,0,1,0
1932,7,NA,0,1,853170,1,11,19,NA,NA,NA,1,1,58037.3984375,NA,NA,19,NA,NA,NA,NA,3,19,NA,NA,NA
1942,12,NA,0,1,586002,0,13,4,1231.19995117188,600,13,2,1,69672.2421875,NA,25,4,NA,NA,NA,NA,4,4,NA,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,9,NA,0,1,2852001,1,13,21,75240,2216,14,4,1,82080,1,35,21,NA,NA,NA,NA,2,21,0,1,0
1952,9,NA,0,1,302175,0,13,21,NA,NA,NA,1,NA,81669.6015625,NA,NA,21,NA,NA,NA,NA,2,21,NA,NA,NA
1965,11,NA,1,0,5287188,0,6,32,NA,NA,NA,6,0,3488.39990234375,NA,NA,32,NA,NA,NA,NA,3,32,NA,NA,NA
1966,7,NA,1,0,5287173,0,6,32,NA,NA,NA,6,NA,3488.39990234375,NA,NA,32,NA,NA,NA,NA,3,32,NA,NA,NA
1964,10,5495001,1,0,5495003,1,10,21,NA,NA,NA,2,NA,63639.359375,NA,3,21,NA,12,51327.359375,12312,2,21,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945,4,NA,1,0,5232170,1,6,39,NA,NA,NA,2,NA,23119.19921875,NA,NA,39,NA,NA,NA,NA,3,39,NA,NA,NA
1959,5,NA,0,1,5652174,1,10,46,NA,NA,NA,4,NA,67032,NA,NA,46,NA,NA,NA,NA,4,46,NA,NA,NA
1951,11,NA,0,1,1302170,1,10,40,NA,NA,NA,2,NA,97880.3984375,NA,NA,40,NA,NA,NA,NA,2,40,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,11,NA,NA,NA,1152178,0,10,34,NA,NA,NA,0,NA,98687.5234375,NA,NA,34,NA,NA,NA,NA,2,34,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,11,NA,0,1,4175,1,10,41,NA,NA,NA,6,NA,44008.55859375,NA,NA,41,NA,NA,NA,NA,3,41,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950,12,NA,0,1,1932183,1,8,34,NA,NA,NA,3,NA,87196.3203125,NA,NA,34,NA,NA,NA,NA,2,34,NA,NA,NA
1951,11,6231001,1,0,6231007,0,9,39,NA,NA,NA,8,0,24186.240234375,NA,16,39,9,9,24186.240234375,0,3,39,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,5,NA,0,1,663170,0,10,29,NA,NA,NA,0,1,96868.078125,NA,NA,29,NA,NA,NA,NA,1,29,NA,NA,NA
1953,1,NA,0,1,5097002,1,11,4,NA,NA,NA,3,NA,50752.80078125,NA,15,4,NA,12,NA,29548.80078125,4,4,NA,0,0
1961,7,NA,0,1,704170,1,10,36,NA,NA,NA,1,NA,123120,NA,NA,36,NA,NA,NA,NA,4,36,NA,NA,NA
1958,2,5759001,0,1,5759007,0,9,31,NA,NA,NA,7,NA,41375.16015625,NA,10,31,NA,3,0,0,1,31,NA,0,0
1918,7,NA,1,0,2884001,1,9,37,54720,2400,6,1,1,117442.796875,1,46,37,NA,NA,NA,NA,1,37,0,1,0
1923,7,NA,0,0,3122001,1,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,5,750001,0,1,750004,1,8,36,NA,NA,NA,3,NA,60876,NA,5,36,11,11,60876,0,4,36,NA,0,0
1956,5,NA,0,1,1210173,1,11,31,NA,NA,NA,2,NA,82080,NA,NA,31,NA,NA,NA,NA,1,31,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,3,NA,0,1,5276171,1,10,4,NA,NA,NA,3,NA,39124.80078125,NA,NA,4,NA,NA,NA,NA,4,4,NA,NA,NA
1962,12,NA,1,0,2665177,0,5,17,NA,NA,NA,5,NA,21204,NA,NA,17,NA,NA,NA,NA,3,17,NA,NA,NA
1923,11,NA,0,1,7515001,1,NA,9,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,10,NA,0,1,2140001,0,11,26,31464,2640,16,0,0,31464,1,59,26,NA,NA,NA,NA,2,26,0,1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,11,NA,0,1,7184002,0,NA,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945,3,NA,0,1,2679174,0,9,21,NA,NA,NA,1,NA,80513.640625,NA,NA,21,NA,NA,NA,NA,2,21,NA,NA,NA
1906,7,NA,0,1,2929001,1,8,34,31464,2016,12,0,1,58030.55859375,1,62,34,NA,NA,NA,NA,2,34,0,1,0
1913,10,NA,1,0,5520001,0,6,37,0,0,5,2,0,47230.19921875,0,54,37,NA,NA,NA,NA,1,37,0,1,0
1960,2,NA,0,1,7103001,1,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940,9,NA,0,1,6018001,1,11,37,37620,1974,10,3,1,41997.6015625,1,27,37,NA,NA,NA,NA,1,37,0,1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937,5,NA,0,1,920002,0,11,13,0,0,12,1,1,72504,NA,30,13,NA,NA,NA,NA,2,13,NA,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,3,NA,1,0,1670171,1,8,42,NA,NA,NA,6,NA,34713,NA,NA,42,NA,NA,NA,NA,3,42,NA,NA,NA
1961,1,NA,NA,NA,5215170,1,10,8,NA,NA,NA,3,0,26676,NA,NA,8,NA,NA,NA,NA,3,8,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,8,NA,0,1,1043007,0,9,21,NA,NA,NA,5,NA,41040,NA,6,21,NA,12,NA,NA,2,21,NA,0,0
1958,5,57001,0,1,57003,0,10,39,NA,NA,NA,3,NA,64296,NA,9,39,11,11,42408,21888,3,39,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,7,NA,1,0,5899175,0,10,37,NA,NA,NA,2,NA,12996,NA,NA,37,NA,NA,NA,NA,1,37,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945,7,NA,0,1,2133001,1,10,10,14425.5595703125,1071,NA,0,1,35793.71875,0,22,10,NA,NA,NA,NA,3,10,1,1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,10,5429005,1,0,5429177,1,7,39,NA,NA,NA,1,0,19767.599609375,NA,NA,39,NA,NA,NA,NA,3,39,NA,NA,NA
1953,11,NA,0,0,3335001,1,NA,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,10,NA,1,0,6041170,1,11,39,NA,NA,NA,4,NA,23810.0390625,NA,NA,39,NA,NA,NA,NA,3,39,NA,NA,NA
1947,9,NA,1,0,5295170,0,7,32,NA,NA,NA,2,NA,28550.16015625,NA,NA,32,NA,NA,NA,NA,3,32,NA,NA,NA
1957,6,NA,1,0,5499193,0,9,24,NA,NA,NA,6,NA,20273.759765625,NA,NA,24,NA,NA,NA,NA,2,24,NA,NA,NA
1921,1,NA,0,1,1624001,0,11,46,73714.6796875,1924,17,2,0,90212.7578125,1,47,46,NA,NA,NA,NA,4,46,0,1,0
1968,6,NA,0,1,5531170,0,11,5,NA,NA,NA,0,NA,45677.51953125,NA,NA,5,NA,NA,NA,NA,4,5,NA,NA,NA
1932,10,NA,1,0,378001,1,9,9,20520,2100,6,0,0,20520,1,35,9,NA,NA,NA,NA,3,9,0,1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1967,3,NA,0,1,7683172,0,NA,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,12,5228001,0,1,5228004,1,9,4,NA,NA,NA,3,NA,40971.6015625,NA,6,4,7,8,20520,10670.400390625,4,4,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,9,6014228,0,1,6014003,0,10,37,NA,640,9,3,NA,46101.6015625,NA,16,37,NA,NA,NA,0,1,37,NA,0,0
1950,12,NA,1,0,5129002,0,11,42,NA,NA,NA,4,NA,23584.3203125,NA,17,42,NA,10,NA,14227.2001953125,3,42,NA,0,0
1895,10,NA,0,1,472001,0,12,5,0,0,12,0,0,33379.19921875,0,72,5,NA,NA,NA,NA,4,5,0,1,0
1958,2,NA,1,0,5819173,1,7,39,NA,NA,NA,6,NA,6840,NA,NA,39,NA,NA,NA,NA,3,39,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,10,NA,0,1,619002,0,11,29,47880,1750,12,0,1,116280,NA,54,29,NA,NA,NA,NA,1,29,NA,0,1
1922,8,NA,0,1,596002,0,10,6,58140,1440,17,2,1,167238,NA,44,6,NA,NA,NA,NA,1,6,NA,0,1
1958,7,NA,1,0,5885172,0,7,32,NA,NA,NA,3,NA,23598,NA,NA,32,NA,NA,NA,NA,3,32,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,7,NA,1,0,1216001,0,9,8,34200,2310,11,7,0,39268.44140625,1,36,8,NA,NA,NA,NA,3,8,0,1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,9,NA,0,1,1097002,1,11,45,NA,NA,NA,2,NA,23256,NA,16,45,NA,8,NA,13680,3,45,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,5,NA,1,0,6646182,1,8,8,NA,NA,NA,6,NA,34459.921875,NA,NA,8,NA,NA,NA,NA,3,8,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,5,NA,1,0,5898005,0,11,37,NA,NA,NA,5,NA,21504.9609375,NA,5,37,NA,12,NA,0,1,37,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,8,5856001,1,0,5856010,1,6,39,NA,NA,NA,6,NA,17619.83984375,NA,5,39,4,11,13680,0,3,39,NA,0,0
1949,4,NA,NA,NA,6433176,1,11,37,NA,NA,NA,1,NA,57456,NA,NA,37,NA,NA,NA,NA,1,37,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1967,7,NA,1,0,7978003,1,NA,9,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,12,NA,0,1,1893173,0,11,39,NA,NA,NA,4,NA,72606.6015625,NA,NA,39,NA,NA,NA,NA,3,39,NA,NA,NA
1966,9,6159001,1,0,6159005,1,6,32,NA,NA,NA,3,NA,27955.080078125,NA,1,32,10,12,27613.080078125,0,3,32,NA,0,0
1940,3,NA,1,0,5784001,1,10,24,45828,2000,8,3,1,45828,1,28,24,NA,NA,NA,NA,2,24,0,1,0
1942,9,NA,0,1,2183170,0,8,10,NA,NA,NA,0,NA,88920,NA,NA,10,NA,NA,NA,NA,3,10,NA,NA,NA
1955,10,6278001,0,0,6278005,0,10,2,NA,NA,NA,5,0,51751.44140625,NA,11,2,9,12,51642,0,4,2,NA,0,0
1910,3,NA,0,1,2868002,0,11,17,11388.599609375,1600,5,0,NA,38160.359375,NA,58,17,NA,NA,NA,NA,3,17,NA,0,1
1960,6,548001,0,1,548009,1,10,21,NA,NA,NA,6,NA,104378.3984375,NA,7,21,13,12,82080,0,2,21,NA,0,0
1957,9,NA,1,0,5998175,1,8,4,NA,NA,NA,5,NA,63092.16015625,NA,NA,4,NA,NA,NA,NA,4,4,NA,NA,NA
1926,6,NA,0,1,1147173,0,10,41,NA,NA,NA,1,NA,40027.6796875,NA,NA,41,NA,NA,NA,NA,3,41,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,8,NA,1,0,5219007,1,9,9,NA,NA,NA,5,0,50068.80078125,NA,7,9,NA,11,NA,21614.400390625,3,9,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,1,NA,1,0,5031185,1,8,19,NA,NA,NA,7,NA,20520,NA,NA,19,NA,NA,NA,NA,3,19,NA,NA,NA
1940,3,NA,0,1,487172,0,12,16,NA,NA,NA,3,NA,26292.9609375,NA,NA,16,NA,NA,NA,NA,3,16,NA,NA,NA
1950,4,NA,1,0,5834170,0,6,23,NA,NA,NA,3,NA,21956.400390625,NA,NA,23,NA,NA,NA,NA,3,23,NA,NA,NA
1950,1,165001,0,1,165004,0,12,24,NA,NA,NA,0,NA,116553.6015625,NA,18,24,12,12,81368.640625,15896.16015625,2,24,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,6,NA,0,1,2851001,1,9,21,73872,2380,12,3,1,79002,1,37,21,NA,NA,NA,NA,2,21,0,1,0
1952,1,664001,0,1,664004,1,12,29,NA,NA,NA,5,NA,76649.0390625,NA,16,29,12,12,58140,3420,1,29,NA,0,0
1955,9,1817001,0,1,1817004,0,10,4,NA,NA,NA,2,NA,78789.9609375,NA,12,4,15,12,71820,4062.9599609375,4,4,NA,0,0
1963,7,NA,1,0,5539194,1,7,23,NA,NA,NA,6,NA,21580.19921875,NA,NA,23,NA,NA,NA,NA,3,23,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939,4,NA,0,1,7384002,0,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,8,NA,0,1,2477002,0,12,9,10260,560,16,0,1,121752,NA,52,9,NA,NA,NA,NA,3,9,NA,0,1
1959,7,NA,0,1,2464174,1,11,45,NA,NA,NA,2,NA,84036.2421875,NA,NA,45,NA,NA,NA,NA,3,45,NA,NA,NA
1959,4,NA,0,1,750176,1,8,36,NA,NA,NA,3,NA,60876,NA,NA,36,NA,NA,NA,NA,4,36,NA,NA,NA
1950,1,NA,1,0,6088171,1,9,24,NA,NA,NA,3,NA,16224.48046875,NA,NA,24,NA,NA,NA,NA,2,24,NA,NA,NA
1964,4,NA,NA,NA,6695181,1,12,31,NA,NA,NA,2,NA,78331.6796875,NA,NA,31,NA,NA,NA,NA,1,31,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,4,NA,0,1,316003,0,11,21,NA,NA,11,0,NA,63612,NA,36,21,NA,NA,NA,NA,2,21,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,5,NA,0,1,5867173,0,11,20,NA,NA,NA,9,NA,107388,NA,NA,20,NA,NA,NA,NA,1,20,NA,NA,NA
1948,8,NA,0,0,3377001,1,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939,2,NA,0,1,2441002,0,10,34,0,0,8,3,NA,45144,NA,29,34,NA,NA,NA,NA,2,34,NA,0,1
1962,6,NA,1,0,5541007,0,4,23,NA,NA,NA,4,NA,3679.919921875,NA,5,23,NA,NA,NA,NA,3,23,NA,0,0
1953,1,NA,0,1,2188174,1,9,14,NA,NA,NA,3,NA,112278.6015625,NA,NA,14,NA,NA,NA,NA,2,14,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,8,NA,0,0,5261174,1,9,42,NA,NA,NA,2,NA,54720,NA,NA,42,NA,NA,NA,NA,3,42,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950,4,297001,0,0,297003,1,6,4,NA,300,NA,9,NA,37620,NA,17,4,5,9,17100,16758,4,4,NA,0,0
1950,4,NA,1,0,5562170,1,5,45,NA,NA,NA,3,NA,33003,NA,NA,45,NA,NA,NA,NA,3,45,NA,NA,NA
1943,6,NA,0,1,2199181,1,12,36,NA,NA,NA,3,1,69508.078125,NA,NA,36,NA,NA,NA,NA,4,36,NA,NA,NA
1965,6,2019001,0,1,2019006,0,11,6,NA,NA,NA,4,0,68400,NA,3,6,12,13,68400,0,1,6,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,9,NA,1,0,6227003,0,5,8,NA,NA,NA,3,0,76881.6015625,NA,1,8,NA,11,NA,19152,3,8,NA,0,0
1933,11,NA,0,1,53216,1,11,34,NA,NA,NA,8,1,58824,NA,NA,34,NA,NA,NA,NA,2,34,NA,NA,NA
1938,5,NA,1,0,6250002,0,11,24,0,0,11,5,1,41040,NA,29,24,NA,NA,NA,NA,2,24,NA,0,1
1920,12,NA,0,1,8974002,0,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,6,NA,0,1,1271002,0,7,32,27360,1470,12,0,1,34200,NA,50,32,NA,NA,NA,NA,3,32,NA,0,1
