"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"64774",1,1,0,12,7,5,1935,NA,NA,58,0,8695,0,NA,13056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,0,0,2,21,0,0,NA,0
"64775",1,0,1,14,1,9,1963,32,2200,29,47600,1549,1,1,53380,6,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"64801",0,0,1,14,11,10,1955,31,1974,36,49640,1411,2,0,101660,18,1,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,1,31,0,1,1,0
"64822",0,0,1,17,1,13,1955,12,1779,37,26285.400390625,6414,0,0,48169.5,12,2,0,0,0,0,0,0,0,0,14,NA,NA,17000,0,NA,0,4,4,0,1,1,0
"64860",0,0,1,17,5,11,1933,NA,884,59,9350,1572,0,0,54570,28,3,0,0,6120,6120,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,0,1,0
"64867",0,0,1,13,11,11,1947,NA,1750,44,30600,414,0,1,91970,9,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"64878",0,0,1,12,9,10,1959,14,1730,31,20400,5311,1,1,54485,7,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"64888",1,0,1,12,1,9,1949,NA,3294,43,46321.6015625,7095,7,1,108800,18,2,0,0,22440,22440,0,0,0,0,8,NA,NA,0,0,NA,0,4,46,0,1,1,0
"64897",0,0,1,13,6,11,1948,NA,1968,43,40290,6733,3,1,119340,15,2,0,0,0,0,0,NA,0,0,13,NA,NA,0,0,NA,0,4,43,0,1,NA,1
"64913",0,0,1,14,12,12,1964,36,1980,27,42500,8513,0,1,77010,NA,2,0,0,0,0,0,NA,0,0,13,12,NA,NA,NA,NA,0,4,46,0,1,NA,1
"64914",1,0,1,14,1,11,1949,NA,2094,43,37136.5,2095,2,1,71717.8984375,18,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"64916",1,0,1,12,3,8,1949,NA,2348,43,47600,4303,1,1,62900,18,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"64928",1,0,1,12,1,11,1942,NA,1330,50,40007.80078125,6474,0,1,86344.703125,25,2,0,3507.10009765625,3507.10009765625,0,0,0,0,0,12,NA,NA,0,0,NA,0,4,46,0,1,1,0
"64959",0,1,0,10,5,7,1932,NA,24,58,178.5,646,1,1,44908.8984375,34,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,0,NA,1
"64977",0,0,1,12,1,8,1955,26,780,37,6111.5,425,2,1,42302.80078125,3,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"65001",0,0,1,12,4,11,1963,34,1653,29,16150,8876,3,0,45356,8,2,0,1360,1360,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"65004",0,0,1,14,6,12,1955,4,1890,36,44798.3984375,2461,0,1,98411.296875,10,1,0,0,0,0,0,NA,0,0,17,16,0,0,0,0,0,4,4,0,1,NA,1
"65047",0,0,1,14,11,12,1950,NA,1974,41,40800,1853,1,1,133450,8,3,0,0,0,0,0,NA,0,0,9,8,0,12580,0,0,0,3,45,0,1,NA,1
"65080",0,0,1,14,2,12,1932,NA,1659,60,12554.5,3970,0,1,69164.5,27,2,0,1895.5,1895.5,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"65102",1,0,1,16,2,11,1964,36,600,28,11050,465,2,1,87550,6,1,0,0,0,0,0,0,0,0,12,14,10710,13600,0,0,0,4,4,0,1,1,0
"65103",1,0,1,17,2,10,1961,14,1496,31,40800,5691,0,1,87155.6015625,NA,1,0,7255.60009765625,7255.60009765625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,0,1,0
"65105",1,NA,NA,12,9,9,1962,34,2040,30,0,9812,0,0,57800,NA,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,1,1,NA,1
"65129",1,0,1,11,1,9,1964,21,1784,28,13600,9256,0,1,38420,8,2,0,2720,2720,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"65134",1,0,1,16,12,7,1954,34,2500,37,122400,600,1,1,129200,12,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"65146",1,0,1,12,12,10,1954,5,2500,37,26127.30078125,4608,2,1,66130,12,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"65173",0,0,1,15,10,12,1944,NA,2500,47,130900,4079,0,1,174642.703125,18,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"65174",1,0,1,12,7,8,1963,31,2380,28,36023,1018,0,1,119000,6,2,0,0,0,0,0,0,0,0,12,NA,NA,23927.5,0,NA,0,1,31,0,1,1,0
"65177",1,0,1,15,9,12,1960,22,2056,31,28900,4237,1,1,102000,7,1,0,0,0,0,0,0,0,0,12,17,40599.3984375,36538.1015625,0,0,0,2,22,0,1,1,0
"65188",0,0,1,12,3,8,1965,21,1032,27,11900,145,0,1,89590,9,1,0,5100,5100,0,0,NA,0,0,12,11,0,0,0,0,0,2,21,0,1,NA,1
"65201",1,0,1,12,12,13,1953,37,2400,38,63432.1015625,926,2,1,88243.6015625,14,1,0,0,0,0,0,0,0,0,12,NA,NA,39100,0,NA,0,1,37,0,1,1,0
"65207",0,0,1,15,10,10,1954,5,1308,37,16760.30078125,4608,2,1,66130,12,2,0,0,0,0,0,NA,0,0,12,NA,NA,7616,0,NA,0,4,5,0,1,NA,1
"65253",1,0,1,9,9,10,1941,NA,2008,50,14456.7998046875,1642,0,1,50660,24,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"65291",0,0,1,12,11,11,1959,36,2205,32,71400,7851,0,NA,130900,10,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"65294",0,0,1,16,10,11,1958,34,2009,33,53002.6015625,7539,0,0,53002.6015625,6,3,0,0,0,0,0,0,0,0,16,NA,NA,136,0,NA,0,2,34,0,1,1,0
"65321",0,0,1,12,10,12,1945,NA,1960,46,44200,7377,0,1,61540,21,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"65337",1,1,0,12,2,8,1938,NA,1930,54,25500,3851,0,1,49300,30,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"65345",1,0,1,12,3,11,1951,48,2550,40,30600,36,3,1,47600,13,2,0,0,0,0,0,0,0,0,NA,8,30217.5,NA,NA,0,0,2,48,0,1,1,0
"65354",1,0,1,14,7,10,1957,34,2470,34,44200,5621,0,1,86700,9,2,0,0,0,0,0,0,0,0,12,12,44200,30600,0,0,0,2,34,0,1,1,0
"65364",1,0,1,15,9,13,1938,NA,1904,53,48450,2453,1,1,105230,25,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"65365",0,0,1,16,3,13,1957,1,0,35,0,6548,3,NA,93330,5,1,0,0,0,0,0,NA,14280,0,NA,NA,NA,NA,NA,NA,0,3,1,0,0,NA,1
"65384",0,0,1,9,10,10,1958,3,1472,33,15300,5362,2,0,15300,14,3,0,0,850,0,0,500,0,0,8,10,0,0,0,0,0,3,3,0,1,1,0
"65392",0,0,1,17,6,11,1947,NA,1500,44,NA,6197,0,0,85000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,10,0,0,0,0,0,1,31,0,1,NA,0
"65395",0,0,1,12,4,10,1959,14,1928,33,27200,5104,2,1,55590,8,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"65401",0,0,1,12,4,12,1950,NA,1880,41,71400,1635,2,1,229755,16,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"65409",1,0,1,12,11,12,1955,31,1948,36,45050,5954,3,1,56950,11,3,0,0,0,0,0,0,0,0,11,12,17850,15300,0,0,0,1,31,0,1,1,0
"65411",0,0,1,12,6,12,1935,NA,0,56,0,5620,0,1,62084,11,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,0,NA,1
"65423",0,0,1,17,11,13,1948,NA,1544,43,62900,1150,0,0,71400,16,2,0,0,0,0,0,0,5100,0,13,NA,NA,0,0,NA,0,2,22,0,1,1,0
"65427",0,0,1,12,7,7,1943,NA,185,47,1496,3104,0,NA,68986,25,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"65435",1,0,1,16,11,13,1946,NA,2250,45,122400,5199,0,0,122400,21,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"65436",1,0,1,9,6,10,1943,NA,1568,48,NA,4938,0,NA,53859.3984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,0,0,NA,0,2,34,0,1,NA,0
"65449",1,0,1,17,5,11,1964,24,2805,28,45900,7983,0,0,45900,6,3,0,0,0,0,0,0,0,0,16,17,0,0,0,0,0,2,24,0,1,1,0
"65456",1,0,1,17,12,12,1961,31,2028,30,37400,5698,1,1,78628.3984375,13,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"65494",0,0,1,14,8,11,1965,16,2392,26,18700,8581,2,0,20740,7,3,0,0,0,0,0,0,2040,0,10,12,65450,12750,0,0,0,3,16,0,1,1,0
"65522",0,0,1,17,8,10,1956,39,593,35,11900,1961,2,1,71400,10,2,0,0,0,0,0,NA,0,0,12,NA,NA,0,0,NA,0,3,39,0,1,NA,1
"65525",0,0,1,13,3,6,1964,20,819,27,10200,4324,2,1,61200,6,2,0,850,850,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,NA,1
"65564",1,0,1,14,3,11,1952,6,2430,40,96900,3137,4,1,98260,15,1,0,0,0,0,0,0,0,0,11,NA,NA,0,0,NA,0,1,6,0,1,1,0
"65566",1,0,1,13,8,11,1940,NA,2036,51,101792.6015625,7661,0,1,199580,26,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"65585",0,0,1,17,6,12,1949,NA,1735,42,45900,2538,2,1,121635,10,2,0,0,0,0,0,NA,0,0,10,12,NA,NA,NA,NA,0,2,24,0,1,NA,1
"65586",1,0,1,17,11,10,1950,NA,1747,41,103700,4172,3,0,105910,7,1,0,0,0,0,0,0,0,0,13,NA,NA,0,0,NA,0,4,46,0,1,1,0
"65598",1,0,0,9,9,7,1957,4,1392,34,20236.80078125,5682,3,1,39229.19921875,10,2,0,4547.5,14871.599609375,0,0,1832,0,4241,8,5,15300,17000,0,0,0,4,4,0,0,1,0
"65610",0,0,1,14,1,12,1964,39,872,28,11900,124,2,1,73100,3,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,NA,1
"65627",1,0,1,12,2,13,1947,NA,1980,45,49300,1628,1,1,76500,18,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,1,0
"65635",1,0,1,17,2,12,1953,21,1080,39,20400,7144,2,1,28050,12,3,0,850,850,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"65642",0,NA,NA,12,12,8,1932,NA,1000,58,NA,9127,0,NA,67116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,0
"65649",0,0,1,12,8,11,1951,45,1394,40,36930.80078125,4306,1,1,104842.3984375,19,3,0,0,0,0,0,NA,0,0,8,8,0,0,0,0,0,3,45,0,1,NA,1
"65670",0,0,1,13,1,10,1958,43,0,34,0,5169,2,1,130220,3,1,0,0,0,0,0,NA,0,0,11,14,61200,0,0,0,0,3,42,0,0,NA,1
"65690",0,0,1,12,6,7,1958,34,1216,32,0,479,0,NA,64251.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,35,0,0,NA,0
"65723",0,0,1,15,12,13,1952,1,0,39,0,5938,2,1,205700,5,1,0,0,0,0,0,NA,0,0,12,13,6242.39990234375,566.099975585938,0,0,0,3,10,0,0,NA,1
"65736",1,0,1,17,2,12,1949,NA,2220,43,40800,2740,2,1,105740,18,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"65738",1,0,1,14,5,8,1960,45,NA,31,0,1412,0,0,74800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,74800,0,NA,0,3,45,1,0,NA,0
"65740",1,0,1,12,11,10,1953,37,3600,38,47600,7673,1,1,60860,13,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"65742",0,0,1,17,6,11,1947,NA,1688,44,25500,6076,2,1,150280,20,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,28,0,1,NA,1
"65769",1,0,1,12,2,10,1962,14,2250,30,28900,5692,3,1,76840,5,1,0,0,0,0,0,0,0,0,12,11,26265,6800,0,0,0,2,48,0,1,1,0
"65778",0,0,1,16,6,10,1963,31,647,29,NA,8426,0,1,115727.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,0
"65796",1,0,1,16,5,9,1934,NA,2000,57,35700,2197,0,0,96449.5,32,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"65807",0,0,1,12,8,11,1965,12,960,26,680,3398,2,1,77180,1,2,0,0,0,0,0,NA,0,0,NA,12,93500,NA,NA,0,0,2,12,0,0,NA,1
"65842",0,0,1,14,7,10,1952,21,2040,40,34000,9481,0,NA,93500,14,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"65858",0,1,0,12,9,7,1940,NA,1960,51,28900,5874,0,1,56100,26,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"65867",0,0,1,14,5,7,1950,NA,780,41,5950,5210,0,1,107110.203125,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"65877",0,0,1,15,9,9,1963,4,2098,28,34064.6015625,6707,0,0,41541.19921875,4,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"65893",1,0,1,12,4,8,1954,23,3120,38,NA,5456,1,NA,108800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,23,0,1,0,0
"65896",0,0,1,14,12,12,1949,NA,1275,42,8500,3162,2,1,47600,18,2,0,0,0,0,0,NA,0,0,17,12,0,0,0,0,0,2,34,0,1,NA,1
"65918",0,0,1,14,4,10,1962,34,1916,30,64600,3763,2,1,115906,3,1,0,0,0,0,0,NA,0,0,12,13,0,18768,0,0,0,2,34,0,1,NA,1
"65922",1,0,1,17,11,10,1943,NA,2180,48,85680,4958,0,1,166855,23,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"65933",1,0,1,12,11,12,1957,45,1272,34,51000,6748,0,0,59605.3984375,9,3,0,5984,5984,0,0,0,0,0,NA,17,38675,NA,NA,0,0,3,19,0,1,1,0
"65935",0,0,1,12,4,10,1952,10,2520,40,59330,7455,2,1,121427.6015625,16,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,NA,1
"65960",0,0,1,12,4,10,1941,NA,2051,50,24461.30078125,2135,0,1,43392.5,26,1,0,1387.19995117188,1387.19995117188,0,0,NA,0,0,NA,12,NA,NA,NA,0,0,2,13,0,1,NA,1
"65963",1,0,1,16,6,12,1963,46,2592,28,120880.203125,432,1,1,174420,8,1,0,0,0,0,0,0,0,0,NA,14,0,NA,NA,0,0,4,46,0,1,1,0
"65974",0,0,1,12,11,13,1963,5,360,28,2040,5343,1,1,62900,3,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"66021",0,0,1,14,11,11,1948,NA,1275,43,25500,2050,3,1,154190,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"66028",0,0,1,13,4,12,1951,12,3312,41,85000,7140,2,NA,204000,21,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,NA,1
"66032",0,0,1,12,11,7,1951,4,0,40,0,3648,4,0,20782.5,1,2,0,0,23262.80078125,0,0,2896,0,10788,NA,NA,NA,NA,NA,NA,0,4,4,0,0,1,0
"66055",1,0,1,13,12,12,1950,NA,3060,41,52734,1922,4,1,76500,14,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,40,0,1,1,0
"66090",0,0,1,17,1,12,1964,21,1720,28,25500,326,0,1,72590,2,1,0,0,0,0,0,NA,0,0,12,12,0,0,0,0,0,2,21,0,1,NA,1
"66091",1,0,1,15,3,13,1964,1,3060,28,45101,7441,0,1,127500,1,3,0,0,0,0,0,0,0,0,12,13,6242.39990234375,566.099975585938,0,0,0,3,1,0,1,1,0
"66099",0,0,1,14,2,10,1959,37,1312,32,37910,3390,1,1,146540,10,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"66136",0,0,1,12,5,9,1967,36,0,25,0,2732,2,1,52700,2,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,0,NA,1
"66167",0,0,1,12,3,11,1959,45,1690,32,40800,716,1,1,81600,13,3,0,0,0,0,0,NA,0,0,16,17,1264.80004882812,69.6999969482422,0,0,0,3,45,0,1,NA,1
"66178",1,0,1,12,2,11,1961,37,2052,31,25500,7725,0,1,88342.203125,8,1,0,1700,1700,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,47,0,1,1,0
"66189",0,0,1,14,6,12,1938,NA,1880,53,34000,6692,0,NA,88400,3,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"66192",0,0,1,14,5,10,1962,32,2008,29,32300,597,1,1,54570,4,1,0,0,0,0,0,NA,0,0,9,10,0,12580,0,0,0,3,32,0,1,NA,1
"66233",0,0,1,13,11,8,1951,48,3245,40,61370,2565,0,NA,120054,17,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,NA,1
"66244",0,0,1,14,2,13,1946,NA,1208,46,16320,1496,1,1,120190,5,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"66245",0,0,1,12,1,11,1949,NA,2032,43,47600,853,1,1,47600,18,2,0,0,0,0,0,NA,0,0,12,12,0,0,0,0,0,4,11,0,1,NA,1
"66282",1,0,1,14,4,9,1964,23,3175,28,72250,7951,2,1,72250,3,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,23,0,1,1,0
"66290",1,0,1,17,1,10,1948,NA,2505,43,102000,2460,2,1,106930,19,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"66313",0,0,1,14,12,10,1950,NA,2556,41,25192.30078125,1988,1,0,25192.30078125,5,1,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,4,49,0,1,1,0
"66323",0,0,1,7,9,9,1944,NA,1126,47,11900,4257,1,NA,40800,NA,5,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"66352",1,0,1,12,12,1,1949,NA,0,42,0,6981,2,1,37507.1015625,18,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,0,1,0
"66375",1,0,1,12,12,10,1948,NA,3380,43,12597,4114,0,1,37400,21,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"66381",0,0,1,13,4,12,1961,45,1787,30,14983.7998046875,103,0,NA,59947.1015625,6,1,0,0,0,0,0,NA,14310.599609375,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"66383",0,0,1,14,7,9,1959,34,828,32,3400,1224,2,1,88400,7,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"66391",0,0,1,13,8,10,1949,NA,2550,42,30600,1069,2,NA,90780,13,2,0,0,0,0,0,NA,4080,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"66421",1,0,1,12,12,12,1962,34,103,28,0,2001,0,0,57800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,25500,0,NA,0,1,37,1,0,NA,0
"66428",0,0,1,12,6,9,1958,37,0,33,0,1894,4,NA,16772.19921875,NA,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,NA,NA,NA,1
"66469",1,0,1,12,3,11,1938,NA,1040,54,47600,1743,1,1,127600.296875,25,3,0,8500,8500,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,27,0,0,1,0
"66471",1,0,1,16,12,12,1944,NA,2400,46,61200,2491,1,1,170963.90625,20,2,0,0,0,0,0,0,0,0,NA,9,0,NA,NA,0,0,4,46,0,1,1,0
"66473",0,0,1,12,8,9,1931,NA,2000,60,24862.5,2534,0,1,49725,35,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"66474",0,0,1,17,3,12,1934,NA,1820,58,81600,463,0,NA,111358.5,21,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,NA,1
"66477",1,0,1,16,11,11,1953,21,1280,38,32385,1734,3,1,109667,12,1,0,0,0,0,0,0,0,0,16,17,1632,34676.6015625,0,0,0,2,21,0,1,1,0
"66480",0,0,1,12,8,11,1960,16,0,31,0,1521,2,1,52700,NA,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,0,NA,1
"66491",1,0,1,12,11,12,1944,NA,2400,47,NA,199,0,0,65919.203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,1190,0,NA,0,1,6,0,1,NA,0
"66493",1,0,1,12,10,12,1965,13,963,26,9720.599609375,1953,1,1,16551.19921875,7,1,0,0,9159.599609375,0,6150.60009765625,1770,0,0,9,12,88400,2711.5,0,0,0,1,37,0,1,1,0
"66496",0,0,1,17,1,12,1954,3,1496,38,48450,934,2,1,89292.5,13,1,0,0,0,0,0,NA,0,0,12,NA,NA,12036,0,NA,0,3,3,0,1,NA,1
"66512",1,0,1,16,2,6,1952,16,3626,40,34000,2685,1,1,64702,15,2,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,3,41,0,1,1,0
"66541",0,0,1,6,9,8,1936,NA,0,56,0,6559,0,0,8690.400390625,3,4,0,0,2448,0,0,1440,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,1,0
"66544",1,0,1,16,5,12,1952,36,1920,39,54400,839,2,1,71400,10,1,0,0,0,0,0,0,0,0,12,12,40376.69921875,28769.099609375,0,0,0,4,36,0,1,1,0
"66554",1,0,1,14,7,11,1959,14,3600,33,115600,8363,0,0,115600,12,1,0,0,0,0,0,0,0,0,12,12,0,24650,0,0,0,3,42,0,1,1,0
"66579",1,0,1,12,8,11,1955,34,40,37,425,9179,2,1,51935,NA,1,24310,0,24310,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,1,0,1,0
"66590",0,0,1,12,4,9,1949,NA,1896,43,56100,4879,0,1,197200,18,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"66650",0,0,1,16,7,11,1955,42,200,37,1700,8415,0,NA,116620,12,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,1
"66659",0,0,1,11,9,11,1956,24,1623,35,18700,1442,2,1,47770,5,3,0,0,0,0,0,NA,0,0,12,11,20400,9645.7998046875,0,0,0,4,49,0,1,NA,1
"66689",1,0,1,17,4,10,1950,NA,2430,42,679998.3125,5119,0,0,1785000,12,1,0,0,0,0,0,0,0,0,16,16,5100,0,0,0,0,4,4,0,1,1,0
"66694",1,0,1,12,2,11,1946,NA,0,46,0,238,1,1,97512,21,5,0,0,26928,26928,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,1,0
"66732",0,0,1,14,9,8,1946,NA,3822,45,10200,4577,0,NA,27880,16,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"66739",0,0,1,15,6,8,1963,12,1868,29,37400,7891,0,0,37400,11,1,0,0,0,0,0,0,0,0,12,12,47855,39100,0,0,0,2,12,0,0,1,0
"66740",0,0,1,12,5,9,1941,NA,1922,50,41082.19921875,4898,0,0,41913.5,25,3,0,0,0,0,0,0,0,0,12,NA,NA,8500,0,NA,0,2,21,0,1,1,0
"66749",1,0,1,16,12,11,1948,NA,2350,43,103700,3594,2,1,176902,18,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"66762",1,0,1,7,5,9,1939,NA,0,53,0,4257,1,1,40800,28,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,0,1,0
"66764",1,0,1,17,11,12,1960,12,2450,31,52700,5350,1,0,61948,1,1,0,0,0,0,0,0,0,0,16,17,409700,0,0,0,0,3,9,0,1,1,0
"66775",1,0,1,12,6,8,1963,21,2100,28,72590,145,0,1,89590,10,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"66789",0,0,1,12,8,12,1954,14,0,37,0,4974,2,1,71468,4,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"66796",1,0,1,14,1,11,1952,37,2798,40,33449.19921875,1684,0,1,85331.5,16,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"66799",0,0,0,12,3,7,1954,4,1037,38,3400,1773,3,1,57800,4,2,0,0,0,0,0,NA,0,0,12,2,2550,0,0,0,0,4,4,0,1,NA,1
"66830",1,0,1,17,1,11,1949,NA,2205,43,108800,7400,0,1,171700,NA,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"66846",0,1,0,6,3,9,1941,NA,0,51,0,17,1,NA,25042.69921875,9,5,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,0,NA,1
"66893",0,1,0,13,12,12,1964,31,1812,27,52700,279,0,0,56117,7,3,0,0,0,0,0,0,0,0,12,13,59083.5,64600,0,0,0,1,31,0,1,1,0
