"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"62623",1,0,1,12,6,11,1931,NA,1000,58,10560,6980,0,1,62784,35,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"62630",1,0,1,12,9,9,1958,37,2223,30,26880,1298,0,0,27648,8,2,0,0,0,0,0,0,0,0,12,12,57600,26880,0,0,0,1,37,0,1,1,0
"62644",0,0,1,12,2,12,1944,NA,0,45,0,372,0,1,146361.59375,4,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"62651",0,1,0,12,8,8,1958,10,0,30,0,652,4,NA,28800,1,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,10,1,0,NA,1
"62686",0,0,1,9,11,10,1943,NA,0,45,0,4768,1,NA,25344,23,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,0,NA,1
"62692",0,0,1,12,10,12,1957,34,1674,31,57600,1911,0,0,88824.9609375,11,3,0,0,0,0,0,0,0,0,16,17,84480,42005.76171875,0,0,0,2,24,0,1,1,0
"62708",0,1,0,16,1,7,1958,1,821,31,5280,1837,3,0,6115.2001953125,NA,2,0,0,7372.7998046875,0,0,3480,0,360,NA,NA,NA,NA,NA,NA,0,3,1,0,1,1,0
"62723",1,0,1,14,6,10,1953,37,2340,35,97920,3287,1,1,103488,15,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,6,NA,0,1,1,0
"62773",1,NA,NA,12,7,8,1934,NA,1719,52,NA,7102,1,NA,50388.48046875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22,NA,NA,NA,0
"62788",0,0,1,14,1,10,1962,3,1552,27,23040,3228,0,0,23808,8,1,0,0,0,0,0,0,0,0,7,NA,NA,0,0,NA,0,3,3,0,1,1,0
"62807",1,0,1,16,8,12,1961,4,1020,27,10579.2001953125,2510,0,1,81408,9,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"62834",1,1,0,5,9,1,1951,41,NA,37,NA,5868,0,NA,8317.4404296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2,13,NA,NA,NA,0
"62865",1,0,1,12,4,8,1961,13,2187,28,48000,3420,0,1,73920,6,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"62896",0,0,1,16,8,11,1960,34,2000,28,NA,6312,0,0,60099.83984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,0,0,0,0,0,2,34,1,NA,NA,0
"62903",0,0,1,13,12,13,1959,14,2136,29,75648,3652,1,1,156681.59375,7,2,0,0,0,0,0,NA,0,0,16,17,119616,0,0,0,0,3,42,0,1,NA,1
"62922",0,0,1,16,4,11,1958,34,1811,30,61440,1411,1,1,114912,9,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"62945",0,0,1,15,8,9,1954,24,0,34,0,3872,2,1,155136,8,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"62954",0,0,1,10,8,11,1949,NA,2040,39,26880,6060,1,NA,105600,14,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"62972",0,0,1,14,10,7,1949,NA,2000,39,23040,2811,1,1,90624,16,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"62980",0,0,0,13,10,9,1946,NA,2050,41,28800,1138,1,NA,97142.3984375,20,3,0,0,12625.919921875,12625.919921875,0,NA,0,0,12,NA,NA,0,0,NA,0,4,4,0,1,NA,1
"62982",0,0,1,16,6,10,1949,NA,0,39,0,3299,3,1,121152,7,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,0,NA,1
"62988",0,0,1,12,5,11,1953,41,1976,35,39360,4121,4,NA,79324.796875,10,2,0,0,0,0,0,NA,960,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"63008",1,0,1,14,8,11,1948,NA,3367,40,49311.359375,493,0,1,122937.6015625,17,1,0,0,0,0,0,0,0,0,12,12,0,3744,0,0,0,1,29,0,1,1,0
"63010",1,0,1,12,8,10,1933,NA,2314,55,67968,1428,0,1,110592,37,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"63024",0,0,1,12,11,10,1947,NA,1640,41,28800,4314,0,1,91862.3984375,17,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"63043",0,0,1,12,9,11,1963,21,1462,25,18683.51953125,6152,1,1,65967.359375,5,2,0,4431.35986328125,4431.35986328125,0,0,NA,0,0,12,12,38400,11520,0,0,0,2,21,0,0,NA,1
"63049",0,1,0,12,1,9,1931,NA,0,56,0,1359,0,1,49920,4,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,23,0,0,NA,1
"63083",1,0,1,12,9,8,1956,4,2250,33,57600,6477,2,1,57600,10,2,0,0,0,0,0,0,0,0,12,NA,NA,12480,0,NA,0,4,4,0,1,1,0
"63095",1,0,1,16,2,11,1954,14,2145,35,57600,3570,0,1,182112,10,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"63100",1,0,1,17,4,12,1957,14,2990,32,120960,5063,3,1,126528,9,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,6,NA,0,1,1,0
"63113",0,0,1,16,7,12,1947,NA,980,41,19776,6800,2,1,205728,11,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,NA,1
"63153",1,0,1,12,11,10,1933,NA,0,56,0,4365,0,1,21576.9609375,33,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,0,1,0
"63171",1,0,1,15,10,11,1946,NA,2500,42,61440,56,2,1,111590.3984375,20,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"63179",0,0,1,12,11,11,1961,21,260,27,960,4372,1,1,46500.48046875,1,2,0,0,0,0,0,NA,0,0,NA,12,72768,NA,NA,0,0,2,21,0,1,NA,1
"63185",0,0,1,17,5,11,1952,31,2205,36,211200,2590,2,NA,478080,14,1,0,0,0,0,0,NA,0,0,12,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"63192",0,0,1,12,11,9,1946,NA,0,42,0,2778,1,1,83280,11,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"63244",0,1,0,10,3,8,1949,NA,234,40,1123.19995117188,5999,2,1,31244.16015625,18,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"63258",0,0,1,14,7,12,1941,NA,975,47,23040,2438,0,1,170880,22,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"63270",0,0,1,16,12,10,1963,14,2252,25,40320,865,3,1,109516.796875,3,3,0,0,0,0,0,NA,0,0,NA,14,0,NA,NA,0,0,2,24,0,1,NA,1
"63284",0,0,1,12,1,9,1955,37,0,34,0,172,1,1,61440,2,1,0,0,0,0,0,NA,0,0,11,NA,NA,15168,0,NA,0,1,37,0,0,NA,1
"63286",1,0,1,12,11,12,1962,4,1865,26,23040,2104,0,0,23040,5,2,0,0,0,0,0,0,0,0,17,17,109837.4375,0,0,0,0,4,4,0,1,1,0
"63308",1,0,1,7,4,9,1935,NA,1560,54,17280,4409,0,0,36097.921875,32,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"63318",1,0,1,12,11,10,1944,NA,1650,43,NA,6658,1,NA,327482.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,NA,0,0
"63330",1,0,1,12,6,9,1936,NA,NA,52,0,6226,0,NA,8632.3203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,0,0,NA,0,4,4,0,0,NA,0
"63369",0,0,1,14,11,11,1952,14,1733,36,14976,2258,2,1,88512,8,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"63378",0,0,1,16,4,12,1955,12,2080,34,NA,13,0,NA,216960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,96000,28800,0,0,0,2,12,0,1,NA,0
"63386",1,0,1,12,2,8,1941,NA,1968,48,45696,483,2,1,75054.71875,26,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"63399",0,0,1,11,10,11,1936,NA,0,52,0,297,0,0,14956.7998046875,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,1,0
"63408",0,1,0,14,11,8,1963,32,1216,25,3840,3212,1,NA,27571.19921875,3,1,0,0,0,0,0,NA,0,0,13,NA,NA,NA,0,NA,0,3,32,0,0,NA,1
"63429",1,0,1,12,7,12,1939,NA,2280,49,59520,2990,0,1,121920,27,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"63465",0,0,1,11,5,10,1934,NA,0,55,0,4322,0,1,146246.40625,4,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,1
"63477",0,0,1,12,5,9,1939,NA,1144,49,19200,2052,0,1,157497.59375,27,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,0,NA,1
"63495",0,0,1,16,6,11,1957,12,0,32,0,1020,2,NA,69120,7,2,0,0,0,0,0,NA,0,0,12,12,96000,14400,0,0,0,3,9,0,1,NA,1
"63497",1,0,1,12,2,7,1947,NA,2490,42,82560,6958,1,1,152064,20,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"63506",1,0,1,8,9,9,1944,NA,3250,44,50496,3970,1,1,81984,22,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"63527",0,1,0,12,5,7,1956,23,2090,33,21504,5804,2,1,21504,NA,3,0,0,0,0,0,NA,0,0,8,NA,NA,0,0,NA,0,3,23,0,1,NA,1
"63540",0,0,1,13,7,11,1958,29,516,30,10095.3603515625,4062,1,1,114240,8,2,0,0,0,0,0,NA,0,0,12,16,59520,35520,0,0,0,1,29,0,0,NA,1
"63559",0,0,1,14,11,11,1955,37,2644,33,56611.19921875,677,0,1,77690.8828125,11,2,0,0,0,0,0,NA,0,0,12,8,65280,0,0,0,0,1,37,0,1,NA,1
"63567",0,0,1,12,6,9,1938,NA,0,50,0,2039,0,1,28838.400390625,3,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"63606",1,0,1,12,6,11,1958,24,2088,30,26880,366,3,1,43968,15,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,49,0,1,1,0
"63618",1,0,1,12,5,9,1930,NA,624,58,5529.60009765625,839,2,0,122234.8828125,30,5,0,0,13409.2802734375,13409.2802734375,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,28,0,1,1,0
"63620",1,0,1,12,3,11,1932,NA,155,57,1920,2031,1,1,60295.6796875,35,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,0,1,0
"63652",0,0,1,12,2,11,1941,NA,1308,48,6487.68017578125,3415,0,NA,70400.640625,19,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,27,0,0,NA,1
"63672",0,0,1,12,5,10,1962,21,2125,26,34560,3078,2,0,36480,NA,1,0,0,0,0,0,0,0,0,14,17,31737.599609375,59508.48046875,0,0,0,2,21,0,1,1,0
"63719",1,0,1,12,9,10,1951,42,2010,37,55992.9609375,4900,0,1,119934.71875,15,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"63754",0,0,1,16,2,10,1951,37,832,38,23040,5799,2,1,141120,9,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"63843",0,0,1,12,8,8,1931,NA,1250,57,NA,7097,3,NA,78259.203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,0
"63922",0,0,1,14,1,10,1932,NA,1250,57,6144,2184,0,0,25344,3,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"63935",1,NA,NA,9,2,7,1953,3,1640,36,0,6111,0,NA,13918.080078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,NA,0
"63946",1,1,0,12,2,4,1959,1,2052,31,32640,5948,1,1,40032,8,1,0,0,144,0,0,75,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,1,0
"63956",1,0,1,17,9,12,1949,NA,2450,39,44160,4904,2,1,47040,13,1,0,0,0,0,0,0,0,0,17,NA,NA,8803.2001953125,0,NA,0,3,3,0,1,1,0
"63980",1,0,1,12,8,8,1944,NA,2483,44,69928.3203125,685,3,1,120946.5625,19,2,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,3,23,0,1,1,0
"63982",1,0,1,14,11,12,1956,16,2560,32,66240,5329,3,1,75536.640625,10,1,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,3,16,0,1,1,0
"63990",0,0,1,13,10,10,1961,34,1292,27,4387.2001953125,1668,3,0,9473.2802734375,9,1,0,0,8655.3603515625,0,0,2598,0,1910,14,16,145920,4128,0,0,0,2,34,0,1,1,0
"63992",0,1,0,12,11,4,1931,NA,0,57,0,5020,0,1,22348.80078125,26,2,0,0,16128,16128,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,0,NA,1
"63999",0,0,1,14,7,12,1928,NA,2205,60,38400,2733,0,1,147840,25,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"64000",0,0,1,15,5,11,1947,NA,114,41,528,2030,0,1,68515.203125,19,3,0,0,0,0,0,NA,0,0,NA,10,0,NA,NA,0,0,3,9,0,0,NA,1
"64013",0,0,1,14,3,11,1956,46,1350,33,28800,4718,1,1,86640,11,3,0,0,0,0,0,NA,0,0,17,NA,NA,0,0,NA,0,4,46,0,1,NA,1
"64016",0,0,1,12,10,7,1953,45,2500,35,34560,4593,2,1,133632,6,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"64083",1,0,1,12,8,10,1952,6,2155,36,19968,6068,2,1,21949.439453125,12,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"64096",0,0,1,14,11,11,1933,NA,1680,54,23040,4180,0,1,168205.4375,20,2,0,781.440002441406,781.440002441406,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"64097",1,0,1,16,6,10,1932,NA,1600,56,78720,1403,0,1,81408,26,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"64106",0,0,1,12,12,11,1933,NA,2000,55,35520,1759,0,1,128832,2,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"64112",0,0,0,15,2,7,1963,9,1638,26,13440,1091,1,0,13440,7,3,0,0,0,0,0,0,0,0,10,12,46080,0,0,0,0,3,41,0,1,1,0
"64114",0,0,1,17,3,11,1954,48,1737,35,48000,4733,2,1,113164.796875,13,2,0,0,0,0,0,NA,0,0,11,10,53704.3203125,9073.919921875,0,0,0,2,48,0,1,NA,1
"64129",0,NA,NA,12,9,11,1947,NA,1840,41,15360,4939,0,NA,57600,NA,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,NA,1
"64147",0,0,1,12,2,8,1955,23,0,34,0,3808,2,1,45312,5,3,0,0,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,3,23,0,0,NA,1
"64161",0,0,1,12,8,9,1958,32,1992,30,23040,3132,0,NA,77944.3203125,12,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"64206",1,0,1,17,4,13,1948,NA,2105,41,80933.7578125,5635,0,1,195840,18,2,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,3,19,0,1,1,0
"64225",1,0,1,16,8,8,1955,12,2500,33,43392,2720,1,1,80352,11,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"64238",1,0,1,16,3,10,1945,NA,3137,44,38630.3984375,1612,1,1,85645.4375,20,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"64242",1,0,1,13,12,10,1949,NA,2660,39,24096,2205,4,1,40632.9609375,18,3,0,0,0,0,0,0,0,0,9,NA,NA,0,0,NA,0,2,14,0,1,1,0
"64259",1,0,1,12,11,10,1939,NA,2006,49,28800,2198,0,1,44160,29,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"64264",0,0,1,13,1,10,1955,4,970,34,19200,6473,0,1,81984,9,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"64285",0,0,1,12,11,10,1952,29,1986,36,57600,1803,0,0,57600,15,3,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,1,29,0,1,1,0
"64287",1,0,1,9,8,10,1941,NA,3220,47,57600,5714,0,1,86400,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"64293",1,0,1,11,7,8,1956,34,195,32,NA,2959,0,0,17180.16015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,0,0,NA,0,2,34,0,1,NA,0
"64296",1,0,1,12,2,12,1952,31,3770,37,48384,6879,3,0,48806.3984375,15,3,0,0,0,0,0,0,0,0,14,NA,NA,12172.7998046875,0,NA,0,1,31,0,1,1,0
"64299",0,0,1,12,12,8,1952,36,1808,36,9753.599609375,5496,2,0,42201.6015625,6,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"64302",1,0,1,13,8,8,1953,48,2317,35,65360.640625,3559,1,1,117619.203125,12,2,0,0,0,0,0,0,0,0,12,NA,NA,16320,0,NA,0,2,48,0,1,1,0
"64314",0,1,0,12,7,7,1961,13,1993,27,27840,2006,1,1,58416,5,2,0,0,0,0,0,NA,0,0,11,NA,NA,9843.83984375,0,NA,0,2,13,0,1,NA,1
"64323",0,0,1,17,2,10,1956,12,2940,33,96000,2298,3,1,103680,11,1,0,0,0,0,0,NA,0,0,12,15,NA,41280,0,NA,0,2,34,0,1,NA,1
"64344",1,0,1,14,12,10,1953,29,1994,35,90240,1426,2,1,136320,13,2,7680,0,7680,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"64350",1,0,1,14,12,5,1937,NA,2450,51,61434.23828125,6203,0,1,141707.515625,30,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"64383",0,0,1,17,1,12,1930,NA,0,59,0,5762,0,1,137433.59375,16,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,0,NA,1
"64452",0,0,1,12,1,8,1959,34,2510,30,46080,5873,1,1,76416,7,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"64464",0,0,1,13,3,11,1934,NA,1715,57,30720,4958,0,NA,132480,NA,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"64479",0,1,0,12,2,10,1948,NA,1900,40,26880,3055,2,NA,60192,19,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,NA,1
"64484",1,0,1,10,10,6,1934,NA,2410,54,42230.3984375,4752,0,1,55359.359375,NA,3,0,9684.48046875,9684.48046875,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"64497",0,0,0,17,2,11,1947,NA,1896,42,61440,4909,2,1,116889.6015625,20,2,0,0,0,0,0,NA,0,0,11,NA,NA,0,0,NA,0,4,43,0,1,NA,1
"64508",1,0,1,16,3,12,1964,16,1896,25,30144,5971,0,1,51141.12109375,4,1,0,0,0,0,0,0,0,0,12,12,65280,0,0,0,0,3,16,0,1,1,0
"64515",1,0,1,14,7,11,1962,12,2216,26,65280,6808,1,1,71040,6,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"64550",1,0,1,14,2,12,1962,22,1912,27,17675.51953125,3588,0,0,31680,5,2,0,0,0,0,0,0,0,0,12,17,70195.203125,46080,0,0,0,2,22,0,1,1,0
"64559",1,0,1,16,8,8,1957,20,2480,31,59520,1244,2,1,63360,9,2,0,0,0,0,0,0,0,0,11,10,55680,11520,0,0,0,1,20,0,1,1,0
"64599",0,1,0,14,10,6,1954,4,1802,34,37440,3617,2,1,66240,12,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"64603",0,0,0,10,9,7,1958,4,780,30,5760,131,2,1,70272,8,3,0,3072,3072,0,0,NA,0,0,8,5,15360,6720,0,0,0,4,4,0,1,NA,1
"64616",0,0,1,16,2,11,1955,29,2370,34,230400,4527,0,NA,518400,16,1,0,0,0,0,0,NA,0,0,12,13,0,11520,0,0,0,1,29,0,1,NA,1
"64652",1,0,1,12,12,11,1945,NA,2783,43,50670.71875,28,0,1,131328,21,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"64672",0,1,0,17,11,12,1929,NA,1439,59,50088.9609375,1504,0,0,58464,26,1,0,0,0,0,0,0,0,0,6,NA,NA,0,0,NA,0,3,17,0,1,1,0
"64689",0,0,1,14,4,10,1962,34,866,26,7680,816,3,NA,54270.71875,5,2,0,0,0,0,0,NA,2304,0,7,9,35520,2304,0,0,0,2,34,0,1,NA,1
"64691",0,0,1,17,7,11,1944,NA,328,44,2112,4321,2,1,105600,10,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"64735",0,0,1,15,11,12,1943,NA,1828,45,61440,3505,0,NA,193920,24,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"64751",1,0,1,12,2,11,1959,31,1962,30,34944,6880,0,1,69312,7,2,0,4608,4608,0,0,0,0,0,14,NA,NA,12172.7998046875,0,NA,0,1,31,0,1,1,0
"64769",0,0,1,11,2,10,1940,NA,2440,49,28800,1016,0,0,28800,22,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"64774",1,1,0,12,7,5,1935,NA,NA,53,0,1545,0,NA,17187.83984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,0,0,2,21,0,0,NA,0
"64775",1,0,1,14,1,9,1963,32,2050,26,42240,5254,0,1,48288,6,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"64788",0,0,1,14,3,12,1947,NA,2450,42,57600,2990,0,NA,121920,20,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,NA,1
"64801",0,0,1,14,11,10,1955,31,2000,33,48000,6820,2,1,115200,10,2,0,0,0,0,0,NA,0,0,5,4,0,0,0,0,0,1,31,0,1,NA,1
"64822",0,0,1,17,1,13,1955,12,1092,34,51840,1512,0,0,62400,12,3,0,0,0,0,0,0,0,0,14,NA,NA,54720,0,NA,0,4,4,0,1,1,0
"64860",0,0,1,17,5,11,1933,NA,2341,55,55296,1496,0,0,93696,28,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"64867",0,0,1,13,11,11,1947,NA,2156,40,34560,5310,1,1,98496,9,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"64878",0,0,1,12,9,10,1959,14,1984,29,22080,4999,1,1,48768,7,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,NA,1
"64888",1,0,1,12,1,9,1949,NA,3070,40,51408,6213,7,1,112512,18,2,0,0,24192,24192,0,0,0,0,8,NA,NA,0,0,NA,0,4,46,0,1,1,0
"64897",0,0,1,13,6,11,1948,NA,1988,40,38400,1686,4,1,105312,15,1,0,0,0,0,0,NA,0,0,13,NA,NA,0,0,NA,0,4,43,0,1,NA,1
"64910",0,0,1,12,11,12,1929,NA,0,59,0,4557,0,1,170077.4375,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"64914",1,0,1,14,1,11,1949,NA,2332,40,44160,3488,2,1,83203.203125,18,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"64916",1,0,1,12,3,8,1949,NA,2500,40,34560,4933,1,1,56640,18,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"64928",1,0,1,12,1,11,1942,NA,2095,47,37632,1831,1,1,91292.15625,25,2,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,4,46,0,1,1,0
"64949",0,0,1,12,8,11,1960,16,2000,28,21120,5327,0,1,50112,6,2,0,0,0,0,0,NA,0,0,10,8,44160,0,0,0,0,3,16,0,1,NA,1
"64959",0,1,0,10,5,7,1932,NA,12,56,192,4955,0,1,50711.0390625,34,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"64977",0,0,1,12,1,8,1955,26,0,34,0,535,2,1,47731.19921875,3,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,0,NA,1
"64978",0,0,1,17,6,12,1955,12,1190,33,48000,5410,1,1,119232,4,1,0,0,0,0,0,NA,0,0,NA,16,NA,NA,NA,NA,0,2,12,0,0,NA,1
"65001",0,0,1,12,4,11,1963,34,0,26,0,6985,3,NA,9959.0400390625,3,3,0,0,4199.0400390625,0,0,NA,0,2187,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"65004",0,0,1,14,6,12,1955,4,1928,32,45642.23828125,1371,0,1,107498.8828125,10,1,0,0,0,0,0,NA,0,0,17,16,0,0,0,0,0,4,4,0,1,NA,1
"65047",0,0,1,14,11,12,1950,NA,2030,38,32640,5245,2,1,111360,8,2,0,0,0,0,0,NA,0,0,9,8,13440,21542.400390625,0,0,0,3,45,0,1,NA,1
